"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
920359																					223	370	2180		120				1467					0		0	0	0				
920733																					752	0	2456		455				1060					0		189	0	0				
920854																					3788	0	23256		3045				4821					0		8378	0	3224				
920975																					716	1163	9318		1625				870					0		2774	0	2170				
921039																					441	4139	23117	478	1015				1815			375		0		15707	0	0	Security Principal Payments Receivable	Investment in Limited Liability Company		
921178																				0	2019	11462	54330	1531	4246	2479	0	0	5207	0	0	0	0	0	0	25869	617	4910	Other Assets			
921655																					230	39	1369		0				215					0		885	0	0				
921879																					1406	131	8772		164				2329					0		4742	0	0				
921936																					195	0	1093		129				354					0		415	0	0				
922157																					799	457	7071		286				1600					0		3929	0	0				
922344																					765	5220	22082		1336				3993					0		5501	0	5267				
922559																					1767	0	8973		137				5035					0		2034	0	0				
922924																					0	897	6467		589				421					0		3185	0	1375				
923257																					472	118	2997		357				288					0		1144	0	618				
923350																					642	202	2539		87				481					0		1127	0	0				
923707																					946	9203	63526		5548				4228					0		35950	3303	4348				
923752																					11595	21125	79425		12625				10338					0		23038	0	704				
923855																					241	0	799		82				476					0		0	0	0				
923949																					0	0	430		171				259					0		0	0	0				
924058																					1033	0	2433		264				1136					0		0	0	0				
924236																					2825	11440	43098		4805				2914					0		21114	0	0				
924254																					1026	180	1896		161				529					0		0	0	0				
924357																					789	0	3824		455				927					0		1653	0	0				
924553																					118	1082	2075		0				875					0		0	0	0				
924843																				0	645	3923	12471	251	727	247	0	0	1038	0	0	0	0	0	0	6138	0	0	Fiserv Settlement Deposit			
924937																					437	242	13014		1017				2366					0		8952	0	0				
925037																					3514	0	21555		3048				4551					0		9790	0	652				
925055																					1184	1701	6252		496				2871					0		0	0	0				
925354																					2410	0	11033		830				2374					0		4035	509	875				
925411																					233	224	42113		34486				7170					0		0	0	0				
925653																					2493	0	4215		135				1587					0		0	0	0				
926632																				0	469	0	6410	314	405	0	0	0	1084	30	0	60	0	0	0	1900	0	2552				
926650																					102	0	1169		85				982					0		0	0	0				
926959																					852	0	5591		904				1353					0		2482	0	0				
927077																				19	655	184	1786	257	616	5			331			335		0		0	0	0	consumer loan origination fee			
927134																					1221	0	14518		460				3875					0		7068	214	1680				
927479																					6784	4388	45602		997				3411					0		27644	0	2378				
928056																					5977	8404	22188		1781				6026					0		0	0	0				
928421																					2172	21339	77438		25144				7846					0		14997	0	5940				
928618																					6132	4309	82934		28895				4582					0		39016	0	0				
929352																				0	40460	0	235509	12032	161259	2739	0	0	33790	7424	6335	57139	0	0	0	0	0	0	Trust Fees Receivable			
929932																					343	1687	14302		575				1482					0		10215	0	0				
929978																					7587	16446	107733	4246	28265	6562	9280		9417	5462		2444		0		29779	0	16239	CRA Invesmtents	Right-of-use lease asset, net of amortization		
930358																					8955	11620	46646	2924	5062				3502					0		17507	0	0				
930442																					2581	8543	37391		872				6260					0		17610	0	1525				
930853																				13	1763	0	3602	84	165	64			1513					0		161	0	0	Prepaid Insurance			
930965																				0	12383	23913	142524	0	88204	27528	0	0	7560	0	0	0	0	0	0	2390	8074	0	FX AR OUTSTANDING			
931038																					5409	12060	50435		495				9979					0		22492	0	0				
931047																					455	0	6869	145	160	15			1277					0		4977	0	0	RBP CDARS			
931159																					8	0	1091		22				1061					0		0	0	0				
931207																					225	271	5145		4605				44					0		0	0	0				
931270																					148	184	655		101				222					0		0	0	0				
931355																					60	0	815		73				338					0		344	0	0				
931458																					163	0	326		72				91					0		0	0	0				
931944																					1367	296	3066		80				909					0		414	0	0				
932633																					62	768	2919	142	658	16			1205					0		226	0	0	fed income tax payable	loan custodial account		
932642																					221	930	1669		96				422					0		0	0	0				
932745																					1861	0	9105		685				1089					0		5470	0	0				
932978																					14163	7289	74560	4846	33130				19978					0		0	0	0				
933023																					9894	3965	93294		13976				7440					0		53617	0	4402				
933041																					4859	15237	55742	206	260				10786					0		18241	0	6359				
933256																				0	20170	44995	158152	0	47996	12986	17906	0	11214	7836	0	0	0	0	0	30228	0	3549	Accrued Fiduciary Revenue	Low Income Housing Investment		
933340																					1800	0	5931		147				1574					0		2410	0	0				
933377																					3976	8017	44365	1413	5350				4725			2973		0		16093	0	6204				
933621																					10973	51236	210325	14830	39004		22407		15330					0		89886	3896	0		Other Investment - Hudson Housing		
933966																				0	18012	183647	572504	0	73250	51066	0	0	40745	0	0	0	0	0	0	214052	33734	9064	EQUITY INVESTMENTS			
933975																					3526	8856	61362		5942				6861					0		32994	0	3183				
934271																					1220	0	103009		78718	22503	20386		7617					0		8306	7148	0	Right of use asset	Receivables from subservicing clients		
934329	0	77000	0	404000	0	260000	0	0	0	67000	0	0	103000	0	0	0	0	0	0																							
934673																					739	2024	13344		715				970					0		8896	0	0				
935250																					1010	5121	20280		1516				1927					0		10706	0	0				
935308																				0	2685	13307	20386	1761	2575	0	0	0	1819	0	0	749	0	0	0	0	0	0				
935559																					621	0	4398		2153				1624					0		0	0	0				
935577																					1416	741	7295		365				1231					0		3542	0	0				
935719																					111	3782	9538		483				1014					0		2949	0	1199				
936136																				0	19413	49366	224866	0	30279	9790	0	0	20166	0	0	0	0	0	0	54977	45641	5024	CASH COLLATERAL RECEIVABLE			
936426																				0	9864	51629	287206	0	114400	88888	0	0	26535	0	0	0	0	0	0	30301	49815	4662	Interest Rate Swaps			
936462																					75695	145936	423375		54255				46020					0		88591	4611	8267				
936583																					5905	25028	81664		4962				4465					0		27589	0	13715				
936640																					705	285	2795		150				1655					0		0	0	0				
936837																					235	0	1165		127				803					0		0	0	0				
936855		228388	256610	1422065		310381				119445					0		507241	0	0		228388																					
937339																					200	2285	7739	54	263	209			2487					0		2504	0	0	SBS Clearing- Clearing account used for Acquisition			
937553																					500	0	3869		67				1674					0		1628	0	0				
937740																					2244	14292	38257		2486				2275					0		16960	0	0				
937759																					751	894	3879		208				2026					0		0	0	0				
937834																					103	0	6144		285				51					0		2475	0	3230				
937843																					429	0	1794		420				945					0		0	0	0				
938354																					153	0	471		0				318					0		0	0	0				
938550																					107	164	1381		717				393					0		0	0	0				
938859																					1687	0	27077		427				3783					0		20829	351	0				
939070																					1158	416	8319		379				710					0		5656	0	0				
939249																				0	7313	11870	71119	0	8073	6180	0	0	10391	0	0	0	0	0	0	33472	0	0	Investment in Tax-Credit Housing			
940021																					179	536	3543		226				309					0		2293	0	0				
940311	0	68000	684000	1333000	0	392000	0	0	0	189000	0	0	202000	0	0	0	0	0	0		68000																					
940674																					1951	1711	10357		774				860					0		5061	0	0				
940731																					1954	1681	15746		938				3881					0		7292	0	0				
940852																					65	0	2222	88	149	61			697					0		1063	0	248	Payroll Tax Receivable			
941541																					257	0	2796		91				438					0		2010	0	0				
941804																					292	848	5296		2318				713					0		1125	0	0				
942454																					178	0	5951		216				856					0		4165	0	536				
942539																					497	1332	7678		425				1260					0		1647	0	2517				
942847																					494	753	2209		125				837					0		0	0	0				
943143																					173	252	2321		35				787					0		539	0	535				
943152																					58	224	2862		1084				256					0		1240	0	0				
943273																					912	95	2537		39				210					0		1281	0	0				
943675																					1867	4124	8820		1503				1326					0		0	0	0				
943853																					0	0	882		30				852					0		0	0	0				
943974																					298	3949	8889		1230				861					0		2551	0	0				
944047																					2184	473	6711		1264				1992					0		798	0	0				
944337																					186	3705	11672		1935				1185					0		4661	0	0				
944355																					1265	5736	14189	366	1114	644			2251					0		3823	0	0	Due to/from Credit Card Participation			
944627																					1785	5916	18860		1693				1692					0		7774	0	0				
944739																					0	13484	17001		226				1229					0		2062	0	0				
944748																					2	199	993		75				717					0		0	0	0				
944935																					0	0	835		15				481					0		339	0	0				
945026																					758	7556	29757	618	752				2645					0		17047	0	999				
945053																				0	7970	0	30544	6492	8677	0	0	0	13897	0	0	0	0	0	0	0	0	0				
945071																					1066	3092	15664		1104				846					0		7310	0	2246				
945950																					311	0	754		82				361					0		0	0	0				
946274																					2170	304	8369		1156				405					0		4334	0	0				
946555																					434	4984	13710		255				1008					0		7029	0	0				
947525																					1179	3982	12704		1259				1268					0		2553	0	2463				
947749																					533	3059	15756		636				2818					0		7388	0	1322				
947776																					754	4081	12793		540				874					0		4976	0	1568				
948036																					442	0	6108		263				1706					0		3697	0	0				
948250																					363	0	1584		409				812					0		0	0	0				
948278																					157	0	5615		296				290					0		4872	0	0				
948531																					89	666	5569		406				927					0		3481	0	0				
949154																					13813	23888	103222	2754	7726	2340			9705					0		48090	0	0	Passport Pre-Funding			
949453																					54	0	804		4				279					0		344	0	123				
950141																					1049	2529	8665	1490	1672				3415					0		0	0	0				
950178																					7792	814	58395		15850				4261					0		24108	0	5570				
950356																					215	2530	7087		845				426					0		3071	0	0				
950758																					503	0	2827	481	483				642					0		1199	0	0				
951102																					1392	3983	23719		3710				1903					0		12731	0	0				
952172																					2587	4022	26768		3976		2623		2036					0		14147	0	0		Receivable from parent company		
952257																					184	0	2601		65				749					0		1603	0	0				
952677																					14269	5374	88496		24357				6256					0		34951	0	3289				
952846																					1013	0	1767		356				398					0		0	0	0				
953535																					5352	709	12968		699				2851					0		3357	0	0				
953843																					431	0	2274		497				1346					0		0	0	0				
953852																					273	0	6508		440				1192					0		0	4603	0				
954158																					0	0	2626		51				1083					0		719	0	773				
954251																				45	382	1434	6646	144	213	0	0	0	804	0	0	0	0	0	0	3813	0	0				
954279																					3264	6958	14168		1381				2565					0		0	0	0				
954653																					274	466	967		77				150					0		0	0	0				
954671																					732	0	7737	392	416				734					0		5855	0	0				
955548																					792	0	8189		1544				1191					0		4662	0	0				
955753																					293	0	5934		360				286					0		4387	0	608				
955940																					527	1394	3548		776				851					0		0	0	0				
955959																					1486	7345	21706	219	1030				1781					0		7579	0	2485				
955977																					3667	4911	26375		4893				1364					0		8833	0	2707				
956134																					448	0	3769		166				759					0		2396	0	0				
956152																					425	1893	3974		168				1488					0		0	0	0				
956255																					3610	0	14323		898				1052					0		5375	0	3388				
956358																					687	0	3706		326				614					0		2079	0	0				
956376																					756	1910	6913		73				536					0		3638	0	0				
956527																					0	1058	6165		949				567					0		3591	0	0				
956554																					0	0	265		21				244					0		0	0	0				
956750																					433	5815	27153		4197				2357					0		14351	0	0				
956938																					3577	0	34813		3854				3791					0		18061	939	4591				
956956																					2697	0	16591		5309				1278					0		5513	0	1794				
957757																					1110	0	6438		1045				1812					0		2471	0	0				
958204																					14451	18877	116385		32140	27125			10584					25		20775	18589	944	Overfunded Pension Asset			
958231																					0	0	502		0				502					0		0	0	0				
958558																					3006	3899	13962		542				1116					0		4829	0	570				
958727																					8700	20919	70614	2743	5310				6205					0		25967	0	3513				
958763																					0	2319	3686		796				571					0		0	0	0				
959304																				0	62549	49392	500564	11217	162994	29294	0	0	13277	83280	0	2661	0	0	0	169419	0	42933	Miscellaneous Investments			
959443																					1393	0	7687		4200				2094					0		0	0	0				
959630																					0	0	1709		52				151					0		1506	0	0				
959715																				0	3518	5463	50582	765	5630	0	0	0	1646	0	0	1313	0	0	0	31194	0	3131				
960047																					157	292	1676		66				228					0		933	0	0				
960551																					1166	0	4889		0				1659					0		1932	132	0				
960560																					1643	0	20263		1452				1880					0		15288	0	0				
960935																				1	2491	15902	47943	1428	1452	0	0	0	7677	0	0	0	0	0	0	20421	0	0				
961259																					3796	0	29393		1272				2110					0		1303	20912	0				
961343																				0	390	3816	11609	209	269	0	0	0	1298	0	0	0	0	0	0	5177	0	659				
961400																					605	794	7183		1043				1773					0		1500	1468	0				
961446																					171	264	1772		215				1122					0		0	0	0				
961576																				0	15000	963	24595	1089	4037	0	0	0	4595	0	0	1833	0	0	0	0	0	0				
961624																					85245	56623	267606		69784	21090			29617	18576				0		18755	406	7176	Pension Asset			
961811																					1487	0	3605		1289	500	354		829					0		0	0	0	License for Nursing Home Beds	Other Miscellaneous Assets		
962313																					544	0	1204		84				576					0		0	0	0				
962890																					15907	8547	57665		3626				4800					0		22911	1534	340				
962966																					28868	10638	159041		84511	48714			32957			27091		0		0	0	2067	Collateral for Derivatives			
963002																					775	2281	14813		957				1338					0		6752	1422	1288				
963730																				0	576	958	2132	0	22	0	0	0	576	0	0	0	0	0	0	0	0	0				
963945																					38835	0	171576	4189	94073	60086	726		38668	8089	991	15831		0		0	0	0	Other Assets Related to Investment Tax Credits	Prepaids		
963954																					251	0	2830		13				809					0		1757	0	0				
964157																					335	448	11785		4234				820					0		5948	0	0				
964250																					76	0	1492		131				688					0		597	0	0				
965051																					136	0	1375		83				669					0		487	0	0				
965789																					6383	4930	19897	1460	3666	818			4918					0		0	0	0	Interest Rate Derivative			
966272																					794	1265	2620		75				486					0		0	0	0				
966722																					1161	4581	16642		901				2989					0		7010	0	0				
966731																					643	1234	8134		272				795					0		3081	0	2109				
966973																					141	172	603		46				244					0		0	0	0				
967046																					2703	9890	30133		2433				2652					0		12455	0	0				
967952																					716	958	6770		119				1424					0		2772	0	781				
968070																					100624	33956	316272	6912	22807				23627	13355				0		10662	64653	59943				
968155																					491	772	5168		270				582					0		1592	0	1461				
968249																					3704	1203	8220		288				3025					0		0	0	0				
968744																					1444	5703	20393		707				1919					0		8396	0	2224				
969059																					83	0	1126		7				425					0		345	0	266				
969255																					2456	0	3618		295				867					0		0	0	0				
969639																					1074	2583	10961		875				753					0		5676	0	0				
969844																					1355	917	9857		180				2463					0		3056	0	1886				
969956																					39	878	2862		1761				184					0		0	0	0				
970055																					593	0	15702		420				744					0		13945	0	0				
971070																					558	960	5509		473				469					0		3049	0	0				
971379																					24	16	159		54				65					0		0	0	0				
971959																					6301	20515	74641	8759	11010				14872					0		21496	0	447				
972143																					860	0	2696		398				1438					0		0	0	0				
972406																				0	0	0	15242	0	15239	0	0	0	3	0	0	13499	0	0	0	0	0	0				
972648																				2	6883	21050	67084	2981	3637	0	0	0	7714	0	100	141	0	0	0	26621	0	1179				
972732																					1526	17569	47365	1418	5474	2481			3181					0		11588	0	8027	Investment in SBIC			
972750																					457	1660	3088		264				707					0		0	0	0				
972769																					2934	4924	10099		881				1360					0		0	0	0				
972862																					490	3488	7119		653				2488					0		0	0	0				
973252																					457	98	1169		33				581					0		0	0	0				
974558																					64	1739	3486		51				1632					0		0	0	0				
974754																					1362	0	11794		767				3088					0		5933	0	644				
975153																					962	0	2871		353				1556					0		0	0	0				
975256																					1569	0	9910		147				3760					0		4434	0	0				
975452																					608	150	2072		40				139					0		1135	0	0				
975555																					787	4675	10501	176	820	634			836					0		3383	0	0	SBIC Investment			
975751																					5103	0	50915		45812	43190			0					0		0	0	0	Accounts Receivable	'		
975854																					3015	0	5770		488				2267					0		0	0	0				
976534																					955	1406	7671		216				1225					0		3869	0	0				
976552																					5819	1928	29205		1612				2816					0		17030	0	0				
976703																					2425	5881	80809		68941				3562					0		0	0	0				
976954																					0	0	108		4				104					0		0	0	0				
977045																				0	887	0	1954	0	125	0	0	0	407	0	0	0	0	0	0	469	0	66				
977250																					1051	77	12405		2413				2644					0		4981	0	1239				
977616																					205	1435	2292		266				386					0		0	0	0				
977652																					200	0	619		122				297					0		0	0	0				
977951																					3483	0	27019	615	1670				4954	435		580		0		16912	0	0	0			
978118																				0	13180	13733	94459	0	21866	0	0	0	6543	16619	0	0	0	0	0	36501	0	2636				
978417																					338	0	503		57				108					0		0	0	0				
978622																					2515	5117	18671		1741				1124					0		4250	0	3924				
979133																					676	0	4902		1483				1794					0		0	0	949				
979151																					313	0	12496		5165				2233					0		4076	0	709				
979357																					77	290	1343		112				303					0		561	0	0				
979375																					20534	24031	68941	2385	8867	5639			7061					0		8448	0	0	Employee Retention Credit			
979629																					1400	3278	25582		1640				2435					0		11627	0	5202				
979759																					548	6514	9722		319				1144					0		1197	0	0				
980438																					651	31	3224	158	159				1896					0		487	0	0				
980531																				0	2412	16190	54820	0	14791	6438	0	0	4139	0	0	0	0	0	0	9899	2176	5213	Undisbursed Loans in Process			
980661	0	10098	277798	1190139	165461	363497	0	0	0	68544	0	0	0	0	0	0	275970	96866	97366		10098																					
980773																					3328	4886	27951		1126				1745					0		9818	0	7048				
980951																					1689	7656	11344	166	611	276		93	927	74				0		461	0	0	Trans-Fiserv Settlement: Network clearing Reserve		Deferred Loan Origination	
980960																					520	0	19217		3814				2936					0		11947	0	0				
981275																				102	28262	53561	351797	4439	61614	1955	34507		30675	15237				0		118877	7957	50851	ASSETS OF DEF COMP PLAN	CRA RECEIVABLE		
981350																				0	192	11	344	18	18	0	0	0	123	0	0	0	0	0	0	0	0	0				
981453																					93	0	396		21				282					0		0	0	0				
982142																					4936	17180	45736		1124				5545					0		16951	0	0				
982348																					10705	13028	39961		878				10273					0		5077	0	0				
982553																					449	1309	15277		603				3341					0		9575	0	0				
983055																					251	257	685		22				155					0		0	0	0				
983158																					0	0	606		0				606					0		0	0	0				
983457																					7108	21142	44573		13186				3137					0		0	0	0				
983550																					383	151	4870	189	196				816			1		0		2730	0	594				
984258																					2105	0	19367		1164				3108					0		9113	0	3877				
984351																					883	0	4217		54				1335					0		1945	0	0				
984454																					131	0	3366		85				588					0		2562	0	0				
984650																					2	249	325	10	10				64					0		0	0	0				
984856																					497	0	6832		401				1315					0		4282	0	337				
985451																				0	563	1	1269	0	66	0	0	0	639	0	0	0	0	0	0	0	0	0				
985479																					3440	4272	21879		658				2143					0		11366	0	0				
986159																					260	0	2324		115				759					0		1190	0	0				
986551																				0	338	0	4838	0	56	0	0	0	958	0	0	0	0	0	0	3486	0	0				
986757																				0	197	0	423	0	62	0	0	0	164	0	0	0	0	0	0	0	0	0				
986935																					123	2642	4697		444				1488					0		0	0	0				
987053																					2668	0	21346		13831				249					0		3030	0	1568				
987231																					258	0	2802		368				1321					0		855	0	0				
987259																					607	0	6382		555				5220					0		0	0	0				
987576																					34	30	199		52				83					0		0	0	0				
987651																					3203	600	4373		128				442					0		0	0	0				
987848																					282	2421	6823		177				1644					0		523	0	1776				
988144																					1508	0	2892		84				1300					0		0	0	0				
988153																				0	0	1174	8081	411	1329	0	0	0	5151	0	0	355	0	0	0	427	0	0				
988256																					6	0	142		0				136					0		0	0	0				
988452																					1612	0	10998		2229				764					0		6393	0	0				
989141																					1483	305	3119		71				1260					0		0	0	0				
989347																					1346	993	7780		1306				4135					0		0	0	0				
989534																					72	0	664		238				354					0		0	0	0				
989730																					1353	509	11632		2775				1059					0		5936	0	0				
989758																					291	111	2531		215				1383					0		531	0	0				
989851																					135	0	2155		276				447					0		1297	0	0				
990053																					236	0	761		80				445					0		0	0	0				
990352																					5373	4399	33415		1433				7228					0		9733	0	5249				
990642																					645	4312	14712		725				2343					0		6687	0	0				
991078																					680	0	2355		184				223					0		1268	0	0				
991135																					240	0	1653		300				268					0		845	0	0				
991340																					118424	66249	359450		71497		32964		20625					0		68831	0	13824		Leased Equipment		
991359																					340	0	8479		1877	1612			2036					0		4226	0	0	OTHER INVESTMENT-SUPPLEMENTAL EXECUTIVE RETIREMENT PLAN			
991555																					924	4712	7205		245				1324					0		0	0	0				
991621																				0	581	5304	24219	432	454	0	0	0	1921	0	0	0	0	0	0	15959	0	0				
991854																					19	0	174		44				111					0		0	0	0				
992851																					0	0	3589		6				3583					0		0	0	0				
993250																					1110	1899	10306		416				1694					0		5187	0	0				
994435																					1920	13777	38265		2985				4876					0		11873	0	2834				
994770																					74	48	459		215				122					0		0	0	0				
995076																				0	3703	2841	21811	1389	3713	0	0	0	11554	0	0	0	0	0	0	0	0	0				
995272																					288	3034	36403		1569				1051					0		23791	478	6192				
995517																					1505	1869	16122		559				3000					0		9180	9	0				
995571																					105	0	4108	187	577				926					0		1117	0	1383				
995674																					1710	0	2715		559				446					0		0	0	0				
995955																					6	0	611		77				528					0		0	0	0				
996260																					15000	32382	164582	9920	30598	17520			21747					0		60687	0	4168	CRA - INVESTMENT			
997155																					140	0	1439		102				409					0		787	0	0				
997557																					3	0	2221		30				708					0		1480	0	0				
997847																					1879	7544	15245	530	695				2703		162			0		2424	0	0				
998358																					84	0	725		95				546					0		0	0	0				
998648																					483	1777	4258		488				941					0		569	0	0				
998657																					316	215	1247		186				530					0		0	0	0				
998844																					1414	548	13401		457				7646					0		2365	0	971				
999355																				0	37	0	360	0	90	0	0	0	233	0	0	0	0	0	0	0	0	0				
999935																				0	907	1948	13553	461	558	0	0	0	1129	0	92	0	0	0	0	6555	0	2456				
1000052																					504	4050	18512		417				4439					0		9102	0	0				
1000276																					648	3647	22343		1601				1093					0		15354	0	0				
1000641																				66	1369	3468	18441	983	2175				2397					0		9032	0	0				
1000856																				8	344	26	2205	40	48	0	0	0	87	0	0	0	0	0	0	1700	0	0				
1000959																				0	396	0	4526	0	82	0	0	0	1086	0	0	0	0	0	0	2962	0	0				
1001059																					868	0	5591		72	33			2886					0		1765	0	0	Prepaid Exp - 3 year bond - D&O Insurance & Cyber Insurnace	Escrow Funds		
1001152																					21981	36544	470242		222508	185256			22572					0		55556	59175	51906	Inv in LIHTC partnerships			
1001639																				0	6715	12827	36401	3440	3896	325	21	0	12963	0	0	110	0	0	0	0	0	0	Nonposted Debits	Other Assets-Inventory Supplies		
1001648																				0	2316	0	21480	1536	4362	0	0	0	7449	0	0	0	0	0	0	7353	0	0				
1001853																				0	1148	936	8456	456	710	0	0	0	687	0	0	0	0	0	0	4975	0	0				
1002373																					2150	5563	28756		6559				1534					0		6137	0	6813				
1002458																					739	0	1184		45				400					0		0	0	0				
1002878																					25037	54450	446240		78627				33110	50292				0		227242	14771	13003				
1002953																					470	0	2320		168				483					0		1199	0	0				
1003455																					3596	1917	10541		872				3463					0		693	0	0				
1003558																				0	863	0	10119	0	313	0	0	0	705	0	0	0	0	0	0	8238	0	0				
1003839																					5637	445	11167		2627				1158					0		1300	0	0				
1003950																					52	391	3745		3107				195					0		0	0	0				
1004256																					348	0	2182		245				617					0		609	363	0				
1004470																					5350	286	40457		2597				2676					0		24936	589	4023				
1005075																					1294	549	3243		760				640					0		0	0	0				
1005552																					966	2858	4888		179				885					0		0	0	0				
1005655																				0	2	0	2205	35	35	0	0	0	2162	0	0	0	0	6	0	0	0	0				
1005851																					591	0	3138		308				1069					0		1170	0	0				
1006148																					2071	1336	17925		460				4234					0		9824	0	0				
1006157																					140	0	3868		30				483					0		2422	0	793				
1006513																					847	4152	9730		186				789					0		3756	0	0				
1006559																					638	963	2161		157				403					0		0	0	0				
1006652																					1239	0	3500	146	158				2103					0		0	0	0				
1007015																					5885	18964	40372	4869	6630				8893					0		0	0	0				
1007051																					2108	0	5022	21	117	36			810		32			0		1675	0	312	Prepaid Exp-General Insurance	28		
1007154																					3062	4546	21951		1374				2076					0		3992	0	6901				
1007417																					724	21428	53934		5656				3132					0		19496	0	3498				
1007734																				0	100	1452	2623	299	361	0	0	0	710	0	0	0	0	0	0	0	0	0				
1007752																					826	0	6014		128				1703					0		3357	0	0				
1007819																					3639	20397	93519		7992				7780					0		47817	0	5894				
1007873																					506	1978	20135		1594				2253					0		11528	0	2276				
1007930																					0	0	5314		178				1510					0		3626	0	0				
1007958																					386	1471	2977		46				1074					0		0	0	0				
1008076																					1559	5607	18999		1313				1039					0		7651	0	1830				
1008151																					281	174	1856		91				1310					0		0	0	0				
1008209																					874	0	1910		430				606					0		0	0	0				
1008432																					1215	940	8159		253				2880					0		2871	0	0				
1008450																					39	60	586		62				425					0		0	0	0				
1008553																					348	0	4273		35				1846					0		2044	0	0				
1008674																					2686	9456	42282		13361				1776					0		15003	0	0				
1008955																					154	0	860		52				654					0		0	0	0				
1009242																					1244	2366	26611		4999				8914					0		9088	0	0				
1009354																				0	794	80096	118099	0	8066	0	0	0	11940	6287	0	0	0	0	0	17203	0	0				
1009756																				0	1762	4365	14672	0	109	0	0	0	4079	0	0	0	0	0	0	3996	0	361				
1009840																				0	412	301	1257	67	67	0	0	0	477	0	0	0	0	0	0	0	0	0				
1010015																					798	3567	14119		353				1312					0		8089	0	0				
1010574																					2683	644	8495		360				1010					0		3798	0	0				
1011432																					126	2302	4211		1219				564					0		0	0	0				
1011526																					16483	49226	351018		142254	87243	37268		16950					0		103823	0	22282	Loan Swap Asset	Tax Credit - Housing		
1011553																					172	1337	4413		58				640					0		2078	0	128				
1011638																					532	8691	19085		1594				3663					0		4605	0	0				
1011656																					189	234	502		65				14					0		0	0	0				
1011852																				0	0	0	237	32	32	0	0	0	205	0	0	0	0	0	0	0	0	0				
1011955																					1529	0	20669		3298				6570					0		9272	0	0				
1012251																					742	11692	33261		985				1615					0		18227	0	0				
1012457																					0	0	1538		37				656					0		845	0	0				
1012671																					3719	7373	35948		3063				1899					0		18037	1857	0				
1013070																				0	868	3733	21792	396	503	0	0	0	1444	0	41	0	0	0	0	15244	0	0				
1013650																					147	1261	3057		32				1449					0		168	0	0				
1013744																					0	25	341		51				265					0		0	0	0				
1014059																				0	307	552	1153	72	72	0	0	0	222	0	0	0	0	0	0	0	0	0				
1014125																					842	4036	21179		1625				1509					0		11891	0	1276				
1014246																					0	12	1714		666				1036					0		0	0	0				
1014255																					30	0	302		28				244					0		0	0	0				
1014376																					1404	2708	9620		531				735					0		1387	891	1964				
1014451																					639	0	1299		33				627					0		0	0	0				
1014554																					114	0	4017		144				1423					0		2336	0	0				
1014657																				0	651	0	10615	411	441	0	0	0	1033	0	0	0	0	0	0	8490	0	0				
1014853																					2807	0	11730		649				2403					0		3891	958	1022				
1015252																				0	1779	0	14584	737	1590	551	0	0	3185	0	0	0	0	0	0	4974	0	3056	Sweep Accoun t Receivables			
1015270																					2178	6629	22657		1321				1455					0		5169	0	5905				
1015458																					50	12	503		203				238					0		0	0	0				
1015467																					2574	0	4701		869				1258					0		0	0	0				
1015560																					18854	15463	48353	2515	6442				7594			3882		0		0	0	0				
1015832																					250	0	4842		529				857					0		1123	0	2083				
1015841																					902	853	9070		180				1578					0		4230	0	1327				
1015850																				0	700	0	9805	275	402	14	44	0	1254	0	0	0	0	0	0	7449	0	0	Delayed Principal	software ammortization		
1016174																					4707	0	16960	4001	4161				529					0		7563	0	0	0	0	0	
1016231																					7143	9921	32844	981	1945	587			4104					0		9731	0	0	Limited Partnership			
1016259																					4526	0	22253		1582				5884					0		10261	0	0				
1016558																					563	252	2016		114				415					0		334	0	338				
1016718																					321	1228	2379		89				741					0		0	0	0				
1016848																					172	0	1126	173	285				669					0		0	0	0		108		
1016857																					1875	0	18281		1396				2813					0		12197	0	0				
1016941																					328	476	1442		18				620					0		0	0	0				
1017425																					4564	7490	31793		970				1816					0		16953	0	0				
1017555																					712	0	1099		83				304					0		0	0	0				
1017564																					107	0	2183		101				486					0		1489	0	0				
1017854																					0	516	2585		43				558					0		1468	0	0				
1017939																					10453	130603	631934		127993	50533			62519					0		211356	34229	54781	Cash Collateral Held by Derivative Counterparty			
1017957																					2789	0	4157		567				801					0		0	0	0				
1018927																					13591	6571	86827		19632				10407					48		27825	0	8753				
1157415																					5279	0	40159		914				8762					0		25204	0	0				
1158878																					300	0	2235	231	789				1146			549		0		0	0	0				
1160509																					156	209	4916		223				119					0		4209	0	0				
1161216																					233	1098	6850		2099				676					0		2744	0	0				
1162017																					10208	12785	57562		3423				8466					0		22680	0	0				
1163283																					66	1225	3856		246				437					0		1882	0	0				
1169650																					1232	2547	7459		1410				2270					0		0	0	0				
1176881																					42047	0	627582		580106	210000			5429	333240				0		0	0	0	FORECLOSED NON REAL ESTATE ASSETS			
1176920																					290	0	2394		682				300					0		1122	0	0				
