"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	
998844																																																																																																					0	0	0							162	915	66	0	576	0	211	0	0	0	0	0	0	0	0	0	0	0				0	0	0	576	0	0	0	0	0	8	0	0	0	0	0		162	0	0	61	1	0								0	0	0	0	0	0	105	0	0	0	0	0				0	0	91	0	0	0	0	0	0	0	0	0		0	0																															14	0	0	0	5	0																
999935																																																																																																					0	0	0	0	0	0	0	0	0	368	819	0	0	0	0	19	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	191	0	21	0	0	0			0	0	0	578	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1000052																																																																																																					0	0	0							1431	2479	148	1038	383	0	10	0	0	540	0	0	0	0	0	0	0	0				0	0	0	383	0	1038	0	0	0	0	0	0	0	0	0		382	0	75	0	0	0								795	0	0	0	0	0	0	217	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															22	0	0	437	148	11																
1000276																																																																																																					0	0	0							1444	1803	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0				20	0	221	0	0	0	0	0	0	0	0	0	0	0	0		1190	0	533	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															18	0	32	0	0	1																
1000641																																																																																																					0	0	0	0	0	0	0	0	0	145	790	556	0	0	0	2	0	0	0	194	0	0	0	0	0	0	0	0	0	0	7	0	0	23	36	0	0	0	0	41	8	0	0	0	0	0	108	0	70	36	0	0	0	0			0	0	0	0	0	0	0	0	0	2	0	0	99	0	0	18	0	0	20	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	32	364	23	12	281	160	25	0	0	0	0	0	0	0	0	0	0	0	0				
1000856																																																																																																					0	0	0							190	499	330				45	0	188	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	384	268	0	0	0	0						0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				48	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1000959																																																																																																					0	0	0							0	40	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1001059																																																																																																					0	0	0	0	0	0	0	0	0	2837	836	0	0	0	0	162	0	2625	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0			0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1001152																																																																																																					0	0	0	0	546	0	149	0	0	30156	7885	4417	0	0	0	699	23	29766	66	0	0	0	0	100	0	0	0	0	0	0	688	492	0	725	46	0	0	0	0	28	6	0	0	0	0	0	204	0	3456	2707	832	1074	0	0			0	0	0	0	0	0	0	0	86	0	656	0	0	0	0	447	97	2	447	97	2	55	0	16	55	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	713	69	0	0	0	0	0	0	0	0	0	0	0	0	0				
1001639																																																																																																					0	0	0	0	0	0	0	0	0	63	907	271	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	493	0	0	0	0	0	56		0	0	0	0	0	0	0	0	0	89	325	0	271	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1001648																																																																																																					0	0	0	0	0	0	0	0	0	1428	1466	0	0	0	0	50	0	598	0	0	0	425	0	0	0	0	0	0	0	0	637	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	492	321	324	0	21	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0				
1001853																																																																																																					0	0	0							95	363	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	340	0	0	0	0	0						0	0	0	0	0	0	23	0	0	0	0	0	0	0	19	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1002373																																																																																																					0	0	0							3111	2528	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0				183	0	59	0	0	0	0	0	0	0	0	0	0	0	0		2897	43	1515	0	0	0								0	0	0	0	0	0	0	719	0	0	0	0				0	0	169	0	0	0	0	0	0	0	0	0		0	0																															52	0	53	59	0	24																
1002458																																																																																																					0	0	0							182	610	0				114	0	121	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		4	0	411	0	0	0								0	0	0	0	0	0	0	0	0	0	20	0				4	0	0	0	0	0	0	0	0	0	0	0		0	0																															45	0	20	40	0	17																
1002878																																																																																																					0	0	0	0	0	0	0	0	0	76654	29807	728	0	0	0	3393	38	3862	52	0	595	333	0	17379	0	0	0	0	0	0	2466	133	1734	55	0	75	0	0	0	583	422	0	0	0	0	0	11798	623	7882	71	1641	0	0	0			0	0	0	0	0	0	0	0	0	1990	0	0	0	5934	30553	0	0	220	0	0	1006	1836	0	961	1320	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	663	0	0	0	0	0	0	0	0	0	0	0	0	9271	38	2932	2141	26	1169	0	0	663	0	0	0	0	0	0	0	0	0				
1002953																																																																																																					0	0	0							0	46	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															1	0	0	5	0	0																
1003455																																																																																																					0	0	0							116	120	26	22	0	0	22	0	75	0	0	9	0	0	0	0	0	0				18	0	0	0	0	22	0	0	0	0	0	0	0	0	0		0	0	63	18	0	0								0	0	0	0	0	0	16	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															1	8	10	0	0	0																
1003558																																																																																																					0	0	0							0	2	13				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1003839																																																																																																					0	0	0							5591	824	0	0	0	0	199	0	0	0	0	0	0	0	1303	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		869	0	562	0	0	0								0	0	0	0	0	0	0	0	0	0	0	3404				0	0	102	0	0	0	0	0	0	0	0	0		0	0																															19	0	12	44	0	3																
1003950																																																																																																					0	0	0							186	3953	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		54	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	132	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	3950	0	0																
1004256																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1004470																																																																																																					0	0	0							5348	796	0	0	0	0	37	0	9	0	0	0	0	0	0	0	0	0				167	0	205	0	0	0	0	0	0	0	0	0	0	0	0		2044	34	392	0	46	0								0	0	0	0	990	762	129	0	0	0	1002	301				0	0	0	0	0	813	0	0	610	0	0	0		0	0																															0	0	0	25	0	1																
1005075																																																																																																					0	0	0							315	181	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		315	0	181	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1005552																																																																																																					0	0	0							612	356	0				0	0	22	87	0	194	0	0	0	0	0	0				0	0	0	27	0	50	0	0	0	0	0	0	0	0	0		302	0	23	0	0	0								0	0	0	0	0	0	0	139	0	0	28	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															75	0	5	5	0	11																
1005655																																																																																																					0	0	0							4296	504	0	0	0	0	501	0	0	0	0	0	0	0	3867	0	0	0				0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0						0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1005851																																																																																																					0	0	0							0	1048	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	427	0	0	0								0	0	0	0	0	0	588	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															8	0	0	0	0	0																
1006148																																																																																																					0	0	0							0	2273	6	0	0	0	135	6	0	0	0	0	0	0	0	0	0	0				42	0	0	15	0	0	0	0	0	36	0	0	0	0	0		0	0	287	0	0	0								1720	0	0	0	0	0	33	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															5	0	0	0	0	0																
1006157																																																																																																					0	0	0							0	207	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	207	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1006513																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1006559																																																																																																					0	0	0							0	118	0				4	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	110	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	4	0	0																
1006652																																																																																																					0	0	0							535	513	257	0	0	0	0	0	0	69	0	535	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	181	0	0	0	0						0	7	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	91	35	0	93	14	0	0	0	0	0	0	0	0	0	0	0	0	0				
1007015																																																																																																					0	0	0	0	0	0	0	0	0	5773	4693	1494	0	0	0	339	0	580	0	0	30	0	0	0	0	0	0	0	0	0	424	1341	943	50	16	0	0	0	0	121	17	58	0	0	0	0	1719	764	192	71	23	0	0	0			0	0	0	362	0	0	0	0	0	0	0	0	0	723	0	0	0	0	0	0	0	0	0	362	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2959	49	844	223	0	112	0	0	0	0	0	0	0	0	0	0	0	0				
1007051																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1007154																																																																																																					0	0	0							9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1007417																																																																																																					0	0	0							2506	892	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		65	0	754	0	0	1								0	0	0	0	0	0	138	0	0	0	2441	0				0	0	2441	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	26	0																
1007734																																																																																																					0	0	0							177	275	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0				0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1007752																																																																																																					0	0	0							160	53	0	0	26	0	0	0	157	0	0	0	0	0	0	0	0	0				27	0	0	26	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	3																
1007819																																																																																																					121	15	0							3005	2045	275	0	0	0	70	0	56	0	0	0	0	0	0	0	0	0				170	0	289	0	0	0	0	0	0	0	0	0	0	0	0		1631	148	90	248	132	0								0	0	0	0	0	0	286	658	0	0	814	0				65	0	0	0	0	331	0	0	249	0	0	0		0	0																															452	12	67	66	0	0																
1007873																																																																																																					0	0	0							2728	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2336	0	911	0	0	0								0	0	0	0	0	0	0	0	0	0	0	392				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1007930																																																																																																					0	0	0							450	624	45	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		422	0	390	15	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															118	30	8	46	0	20																
1007958																																																																																																					0	0	0							14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1008076																																																																																																					0	0	0							1286	32	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0				32	0	0	0	0	0	0	0	0	0	0	0	0	0	0		800	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	404	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1008151																																																																																																					0	0	0							0	853	0	0	24	0	185	0	0	0	0	0	0	0	0	0	0	0				0	0	0	24	0	0	0	0	0	0	0	0	0	0	0		0	0	565	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															35	0	0	44	0	0																
1008209																																																																																																					0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1008432																																																																																																					0	0	0							0	0	727	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	573	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1008450																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1008553																																																																																																					0	0	0							0	154	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1008674																																																																																																					0	0	0							128	2579	0	0	0	0	0	0	0	0	0	0	1570	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	234	0	86	0								0	560	0	0	0	0	0	0	0	0	93	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	129	0	35																
1008955																																																																																																					0	0	0							0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1009242																																																																																																					0	0	0							2593	4773	1052	0	0	0	296	50	217	307	848	1023	0	0	0	0	0	0				0	0	0	1593	79	78	0	0	0	0	0	0	0	0	0		1188	0	1721	75	0	0								0	0	0	0	0	0	0	686	0	0	0	0				0	0	319	0	0	0	0	0	0	0	0	0		0	0																															130	0	58	40	0	29																
1009354																																																																																																					0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	51	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	102	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0				
1009756																																																																																																					0	0	0	0	0	0	0	0	0	188	410	1180	0	58	110	275	0	71	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	58	110	0	0	0	0	0	0	0	0	0	0	0	97	0	32	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1009840																																																																																																					0	0	0							0	297	491	0	0	0	0	17	0	83	74	0	0	0	0	0	0	0				0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	184	352	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	27	23	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1010015																																																																																																					0	0	0							289	331	0				5	0	0	0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		185	0	5	0	0	0								0	0	0	0	104	0	321	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1010574																																																																																																					0	0	0							1355	602	387	0	0	0	70	35	0	0	0	0	0	0	0	0	0	0				25	0	269	0	0	0	0	0	0	0	0	0	0	0	0		558	0	264	85	0	0								0	0	267	0	0	0	175	0	0	0	528	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															68	0	0	0	0	0																
1011432																																																																																																					0	0	0							68	868	315				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		68	0	796	315	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															4	0	0	68	0	0																
1011526																																																																																																					0	0	0	0	0	0	0	0	0	4986	9859	268	0	0	0	569	0	686	1114	0	24	0	0	0	0	0	0	0	0	0	1888	23	662	397	0	0	0	0	0	0	0	0	0	0	0	0	2774	0	5497	241	7	0	0	0			0	0	0	0	0	0	0	0	0	233	75	0	0	168	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1011553																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1011638																																																																																																					0	0	0							766	2395	427	0	0	0	291	0	112	0	0	2	0	0	0	0	0	0				0	0	22	0	0	0	0	0	0	7	1	0	0	0	0		254	0	748	426	0	0								0	0	0	0	0	6	744	389	0	0	158	0				0	0	39	0	0	0	0	0	0	0	0	0		0	0																															107	0	160	109	0	52																
1011656																																																																																																					0	0	0							252	119	13				119	0	252	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	13	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
1011852																																																																																																					0	0	0							0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
1011955																																																																																																					0	0	0							527	229	19	0	2	19	5	0	0	0	0	473	0	0	0	0	0	0				0	0	0	2	19	0	0	0	0	0	0	0	0	0	0		48	0	147	0	0	0								0	70	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	5	0	6																
1012251																																																																																																					0	0	0							2095	1791	0	0	0	0	66	0	659	0	0	210	0	0	0	0	0	0				0	0	0	45	0	135	0	0	0	0	0	0	0	0	0		535	120	937	0	88	0								21	46	0	0	0	53	182	35	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															197	0	93	174	0	290																
1012457																																																																																																					0	0	0							51	12	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	11	0	0	0	0	0	0	0	0	0		0	0																															12	0	0	0	0	0																
