"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1002458																				768	0	1227		21				438					0	0	0	0				
1002878																				51800	66536	585205		172443				43924	62515		67956		0	223338	14784	12380				
1002953																				487	0	2551		141				649					0	1274	0	0				
1003455																				4428	9699	19748		721				4204					0	696	0	0				
1003558																			0	846	0	10454	0	418	0	0	0	774	0	0	0	0	0	8416	0	0				
1003839																				8121	2326	30586		11349				1198					0	7592	0	0				
1003950																				128	448	2223		1429				218					0	0	0	0				
1004256																				443	0	2518		259				821					0	625	370	0				
1004470																				6552	564	44249		2765				4048					0	26084	619	3617				
1005075																				1024	528	3032		762				718					0	0	0	0				
1005552																				880	1816	3743		166				881					0	0	0	0				
1005655																				2	0	1576	47	47				1507					20	0	0	0				
1005851																				470	0	3784		494				1621					0	1199	0	0				
1006148																				2345	1317	18929		289				4971					0	10007	0	0				
1006157																				345	0	4250		55				547					0	2489	0	814				
1006513																				883	4454	13473		3348				922					0	3866	0	0				
1006559																				1310	1027	3306		369				600					0	0	0	0				
1006652																				1243	0	4009	135	183				2583					0	0	0	0				
1007015																				9909	17139	45937	4800	7545	2101			11344					0	0	0	0	Federal Income Tax Receivable			
1007051																				2173	0	5313		189				935					0	2016	0	0				
1007154																				3049	4388	23186		2328				2337					0	4072	0	7012				
1007417																				790	24000	57293		6625				3478					0	19185	0	3215				
1007734																			0	376	1201	8543	442	568	0	0	0	1461	0	0	0	0	0	4937	0	0				
1007752																				836	0	6865		117				2179					0	3733	0	0				
1007819																				3800	19309	95020		8927				8758					0	48215	0	6011	Dealer Reserve			
1007873																				521	2185	20774		1381				2572					0	11809	0	2306				
1007930																				0	0	6231		181				2374					0	3676	0	0				
1007958																				351	864	2313		72				1026					0	0	0	0				
1008076																				2557	5907	20780		1564				1132					0	7757	0	1863				
1008151																				292	143	1934		83				1416					0	0	0	0				
1008209																				1379	0	2654		396				879					0	0	0	0				
1008432																				1026	1195	10148		314				4654					0	2959	0	0				
1008450																				95	38	817		85				599					0	0	0	0				
1008553																				744	0	5487		11				2631					0	2101	0	0				
1008674																				4027	11344	43397		10019				2679					0	0	15328	0				
1008955																				146	0	1050		72				832					0	0	0	0				
1009242																				5346	5067	38874		3065				14986					0	10410	0	0				
1009354																			0	12942	86455	145858	0	10678	0	0	0	14739	7334	0	0	0	0	21044	0	0				
1009756																				1815	4459	16377	53	83				5561					0	4091	0	368				
1009840																			0	415	215	1261	53	60	7	0	0	571	0	0	0	0	0	0	0	0	income tax			
1010015																				863	3420	14125		264				1284					0	8294	0	0				
1010574																				3006	567	8351		442				1296					0	3040	0	0				
1011432																				142	1967	3846		1088				649					0	0	0	0				
1011526																				21384	58231	377659		156109	89503	45003		19092					0	102862	0	19981	Loan Swap Asset	Tax Credit - Housing		
1011553																				507	1153	4185		49				777					0	1569	0	130				
1011638																				3109	9706	24038		1320				5193					0	4710	0	0				
1011656																				164	243	445		5				33					0	0	0	0				
1011852																				0	0	317		63				254					0	0	0	0				
1011955																				2271	0	22450		2173				8510					0	9496	0	0				
1012251																				2239	9656	33566		1023				1940					0	18708	0	0				
1012457																				0	0	1758		24				866					0	868	0	0				
1012671																				5608	7833	37672		1506				2276					0	18615	1834	0				
1013070																			0	603	9990	35379	425	806	0	0	0	2926	0	121	0	0	0	19547	0	1507				
1013650																				151	1369	3434		0				1747					0	167	0	0				
1013744																				66	832	2060		553				609					0	0	0	0				
1014059																				310	526	1178	25	25				317					0	0	0	0				
1014125																				1346	4527	24559		3225				1980					0	12189	0	1292				
1014246																				623	0	2212		388				1201					0	0	0	0				
1014255																				30	0	571		9				532					0	0	0	0				
1014376																				1431	2621	9828		578				921					0	1569	871	1837				
1014451																				725	0	2345		961				659					0	0	0	0				
1014554																				355	0	5234		460				1992					0	2427	0	0				
1014657																				654	0	10942	332	332				1229					0	8727	0	0				
1014853																				3855	0	12963		480				2618					0	3994	976	1040				
1015252																			0	2144	0	14543	674	1036	0	0	0	3332	0	0	0	0	0	5084	0	2947				
1015270																				2296	6702	23596		1734				1556					0	5289	0	6019				
1015458																				50	53	635		241				291					0	0	0	0				
1015560																				20689	12204	49257	1971	6069	3660			10295			433		0	0	0	0	Prepaid Taxes			
1015832																				656	0	5821		781				1121					0	1153	0	2110				
1015841																				887	865	9790		144				2236					0	4326	0	1332				
1015850																			0	744	0	9038	325	493	0	0	0	1509	0	0	0	0	0	6292	0	0				
1016174																				5224	0	17381	3523	3709				748					0	7700	0	0	0	0	0	
1016231																				8170	10835	36507	1109	2269	434			5318					0	9915	0	0	Limited Partnership			
1016259																				3482	0	22912		1402				7451					0	10577	0	0				
1016558																				623	249	2169		115				494					0	342	0	346				
1016718																				178	1111	2222		123				810					0	0	0	0				
1016848																				168	0	1271	140	251		108		852					0	0	0	0		Fiserv Deposit		
1016857																				1692	0	22948		5316				3515					0	12425	0	0				
1016941																				982	377	2148		46				743					0	0	0	0				
1017425																				5943	7388	33507		1004				2425					0	16747	0	0				
1017555																				736	0	1185		72				377					0	0	0	0				
1017564																				107	0	2382		126				626					0	1523	0	0				
1017854																				0	526	2825		39				748					0	1512	0	0				
1017939																				18104	133442	738221		160055	67296			81972					0	241569	34045	69034	Cash Collateral Held by Derivative Counterparty			
1017957																				2716	0	3839		283				840					0	0	0	0				
1018927																				3696	7424	88946		26415				13925					6	29039	0	8441				
1157415																				4629	0	45447		1109				13720					0	25989	0	0				
1160509																				161	234	5689		914				54					0	4326	0	0				
1162017																				12055	16315	73302		13538				8095					0	23299	0	0				
1163283																				93	1342	3336		262				524					0	1115	0	0				
1169650																				2141	2715	9592		1695				3041					0	0	0	0				
1176881																				43666	0	599253		550709				4878	416180				0	0	0	0				
1176920																				404	0	2277		203				494					0	1176	0	0				
1187001																				13433	0	44510	3707	7075				24002			2702		0	0	0	0				
1187551																				150	0	1293		654				489					0	0	0	0	Anticipated insurance payout related to fraud wire			
1188772																				1081	3673	45761		21805	8952			7136	3600				0	9998	2068	0	Annuities			
1188987																				0	213	19721	82	82				2083					0	6643	0	10700				
1190476																			0	45892	99398	480179	0	114682	0	0	0	79753	0	0	0	0	0	65156	35468	39830				
1191352																				325	0	4493		108				978					0	2262	0	820				
1211371																				1637	5933	23421	1789	6463				2737					0	5258	0	1393				
1216022																			0	20000	2228000	2791000	188000	515000	0	0	0	28000	0	0	0	0	0	0	0	0				
1216321																				37142	0	78820	9056	15310	5314			21945					0	4423	0	0	CRA Initiatives			
1216826																				9230	0	21844		1919				10695			1806		0	0	0	0				
1218446																				447	933	12559		2243				1141					0	7795	0	0				
1222519																				7621	12719	24815		1266				3209					0	0	0	0				
1222948																				845	0	6953	504	1123	500			4985					0	0	0	0	Proceeds of 9/30 maturity of US Treasury Bond			
1225752																				1104	5860	13456		535				881					0	5076	0	0				
1225761	0	29376	4563	556411	0	498348	493213	0	0	24124	0	0	0	0	0	0	0	0																			Current Income Tax Receivable			
1225798																				885	0	1713		379				449					0	0	0	0				
1228034																				688	0	6914		979				2843					0	2404	0	0				
1293078																				2067	0	6072		525				581					0	2899	0	0				
1356768																				2403	55080	158529	6294	17368				18572		642	1668		0	54310	0	10796				
1369870																				387	0	1264		400				62					0	415	0	0				
1386251																				4332	23827	294051		138464				43387					0	80233	3808	0				
1387203																				1047	0	2115		304				764					0	0	0	0				
1387605																				9076	14152	84009		8214				12649					0	38796	0	1122				
1391778																				0	213006	573449		201148	182263			159295					0	0	0	0	Contractual Payments			
1394621																				910	5121	13022		1980				5011					0	0	0	0				
1394676	0	137609	1362351	3042329	0	1329691	0	0	0	57715	0	0	1167844	0	0	0	154963	0																						
1396764																				370	7209	11464		818				3067					0	0	0	0				
1397471																				579	765	4347		1798				1012					0	193	0	0				
1402384																				0	0	3740		244				818					0	2678	0	0				
1404481																				193	3912	7197		1943				1149					0	0	0	0				
1404883																				1107	12	2206		114				973					0	0	0	0				
1412712																				4865	6091	28477		3042				5628					5	8846	0	0				
1414819																				764	20626	26878	1386	3003				2485					0	0	0	0				
1418255																				174	0	753		335				244					0	0	0	0				
1429028																				2216	2806	8427		1266				2139					0	0	0	0				
1435092																				260	0	4633		181				825					0	3367	0	0				
1436204																				16743	43983	146983	4610	6805				11714					0	44667	4530	18541				
1440117																				2267	4151	26160		1477				2091					0	16174	0	0				
1443266	0	40000	32000	128000	0	15000	4000	3000	2000	41000	0	0	5000	0	0	0	0	0																			Current Federal Tax	Advance Taxes and Insurance	Fees Receivable	
1444021	0	91604	21122	475481	0	361376	0	0	0	1379	0	0	311996	0	0	0	0	0		91604																				
1445943																			0	5499	40872	82357	1478	5276	108	56	2245	6671	0	0	0	0	0	24039	0	0	RETURNS IN PROCESS	HOUSING EQUITY	FISERV RESERVE FOR DEBIT CARD TRANSACTION	
1447639																				5896	0	34204		5524				8641					0	1131	13012	0				
1456501	0	418000	1009000	4231000	0	1915000	1047000	0	0	889000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM PENDING TRADES			
1458608																				8969	17076	55509	2886	10257				19207			5135		0	0	0	0				
1459717																				8508	92	19263		4230	1169	1000	877	6433					0	0	0	0	INVESTMENT IN ST. LOUIS EQUITY FUND LLC	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INCOME TAXES RECEIVABLE	
1459735																				677	5819	30889		2248				1568					0	19420	0	1157				
1459799																				480	2389	9116		546				1008					0	3326	0	1367				
1462986																				167	24	3312		267				195					0	2659	0	0				
1469677																				11766	27179	73206		5981				5691					0	16852	0	5737				
1470150																				297	0	1366		74				995					0	0	0	0				
1474309																				0	0	577		48				236					0	293	0	0				
1479470																				1748	5860	28050		6137				1938					0	12367	0	0				
1481745																				1261	0	4339		467				2611					0	0	0	0				
1492817																				502	0	2946		833	194			1611					0	0	0	0	Principal Receivables			
1493319																				1510	0	5773		473				968					0	2822	0	0				
1494482																				88	0	3808		46				152					0	3522	0	0				
1494914																			0	2061	10529	22391	1023	5388	1827	42	0	4413	0	2162	0	0	0	0	0	0	Prepaid Corporation Income Tax	Customer's Liability on Acceptance		
1629903																				1283	0	32412		31109	16489			20			10350		0	0	0	0	Net Pension Asset			
1718188																				6334	9891	59498		26400				13069					0	2056	1748	0				
1718469																				43137	0	61284	499	11499	407	5660		6648	915				0	0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																			0	69	0	264	74	158	84	0	0	37	0	0	0	0	0	0	0	0	Right to Use			
1836701																				2987	1325	5695		268				1115					0	0	0	0				
1842065																				425344	257282	1048141		64384				233682			46124		0	44622	22827	0				
1852569																				180	0	467		287				0					0	0	0	0				
1863097																				5233	9636	49165		18754	7863			3431	9313				0	8610	0	3501	Low Income Housing Tax Credit			
1864197																				5956	23035	69220	564	1302				7631					0	30283	0	1013				
1867983																			0	4130	62273	96965	3468	5451	0	0	0	20614	0	0	0	0	0	4497	0	0				
1872941																				1531	0	7564		682				5351					0	0	0	0				
1879016																				1191	0	8280		597				1240					0	5252	0	0				
1883321																				15000	279575	335128	17302	20959				19594		1292	2300		0	0	0	0				
1885932																			8144	1688	5184	56118		16258				21419					0	11569	0	0				
1890525																				19882	12880	88171		14233				15954					0	14544	10678	0				
1892154																				937	0	11842		620				2209					0	6948	0	1128				
1893049	0	247000	607000	909000	0	1000	0	0	0	54000	0	0	0	0	0	0	0	0																						
1917301		25536	20824	488399		392861	100760			39794					0	5705	0	3679		25536																	Receivable from Affiliates			
1918344																				15074	47311	110678	1843	4104				33626					0	10563	0	0				
1929247																				183089	149656	1822834		353949	158893			151259					0	636037	45	348799	Income Tax Receivable			
1940747																				1356	0	4149		1123				1651					0	19	0	0				
1945247																				15	62	786		485				224					0	0	0	0				
2002222																				312	4898	16459		136				2436					0	4975	0	3702				
2006024																				2205	0	5752		965				2582					0	0	0	0				
2007991																				1575	6909	17268		249				2434					0	6101	0	0				
2009605																				10297	0	24740	1525	2473				11970		365			0	0	0	0				
2010722																				489	0	10371		1028				1012					0	7842	0	0				
2037185																				281	949	9834		332				319					0	7829	0	124				
2044811																				13614	12639	74200		20783	11664	5407		18796					0	8368	0	0	Operating Lease Equipment	Non-equities investments		
2044820																				182	0	1135		256				697					0	0	0	0				
2051127																				2704	0	14296		939				1096					0	9557	0	0				
2059990																				1377	0	2714		436				470					0	431	0	0				
2068107																				2185	3452	30540		8292				6185					0	10426	0	0				
2107181																				0	311	4146		3615				220					0	0	0	0				
2107341																				1076	0	1745		124				545					0	0	0	0				
2119773																				20803	12953	119234		39216	21610			24712					0	19373	0	2177	Operating Lease Equipment			
2121196																			0	52270	142574	1389872	0	967063	727016	0	0	227965	0	0	0	0	0	0	0	0	Credit Card Loss Share			
2122997																				60	0	3325		3265	3265			0					0	0	0	0	Receivable from Affiliate			
2123930																				123	332	2514		155				412					0	1492	0	0				
2132594																				965	779	8034		2700				1623					0	0	0	1967				
2132941																				4806	32460	91913		9115				9333					0	14231	11118	10850				
2140348																				305	0	9026		7047				1674					0	0	0	0				
2142155																				9389	7441	79621		15915				11383			4813		0	34537	956	0	Accrued Income Taxes			
2163477																			0	256	917	10709	0	9536	3008	2603	0	0	0	0	0	0	0	0	0	0	Trust Fee Receivable	Settlement Trust Fee Receivable		
2164111																				887	519	2128		271				451					0	0	0	0				
2182786	0	1439000	1947000	50839000	0	44956000	19271000	13889000	0	2495000	0	0	0	0	2000	0	0	0		1439000																	Trade date receivable	Receivable from affiliates		
2193616	0	109101	402715	878848	0	96941	0	0	0	158673	0	27393	33679	0	0	54396	57022	0		109101																				
2209553																				32536	30872	174811	8515	15753				15919					125	78259	0	1347				
2218443																				1749	620	7128		1410				2412					0	937	0	0				
2232757																				489	0	6133		351				1071					0	4222	0	0				
2233875																				1117	582	3200		736				765					0	0	0	0				
2236821																				7821	26128	48005		6326				7217					0	0	513	0				
2239288																				23516	20996	337799		192733	60340			54997					0	18570	0	26987	Operating Lease Equipment			
2262718																				1585	775	12080		9720				0			6009		0	0	0	0				
2265456																			0	10314	9475	62016	0	41719	0	0	0	508	0	0	34476	0	0	0	0	0				
2297998																				4092	8455	28263		715				3894					0	0	11107	0				
2298995																				11629	5811	59287		22447	15487			19400					0	0	0	0	Operating Lease Equipment			
2304636																				1748	0	6475	174	255				471					0	2572	0	1429				
2305969																				505	3759	12797		1075				1348					0	4319	0	1791				
2316714																				1450	0	12347		503				2264					0	8130	0	0				
2317672																				1249	578	4472		1137				1508					0	0	0	0	Accrued Fed Income Tax			
2325882																			0	3142	3053	13395	0	6038	0	0	0	1162	0	0	6038	0	0	0	0	0				
2328137																			0	5971	11762	62073	960	8758	0	0	0	5600	3909	0	1027	0	0	23593	0	6389				
2328285																				453	114	768		126				75					0	0	0	0				
2329200																				806	3353	10073		1490	833	341		710					0	3714	0	0	Core flex credits receivable	Accounts Receivable		
2332910																				4001	3239	12961		2522				3199					0	0	0	0				
2333140																				936	0	5354		1402				334					0	2682	0	0				
2337335																				90	0	3046		2955				1					0	0	0	0				
2339599																				3691	3634	19352		3076				1756					0	7195	0	0	INVESTMENT IN AMERCIAN CENTER DEVELOPMENT			
2339795																				11821	11457	50560		11202	7996			13211					0	1740	0	1129	Operating Lease Equipment			
2343167																				660	0	10071		2467				1886					0	2683	0	2375				
2344753																				4580	7762	33597		2853				7996					0	10406	0	0				
2353595																				13040	17088	123014		11595				10255					0	34630	34651	1755				
2354323																				212	0	7100	739	1779				1021			867		0	4088	0	0				
2354985																				135704	19290	882311		311663	193353			123984					0	201387	0	90283	Leased equipment			
2356091																				1152	0	15346		1617				2280					0	10297	0	0				
2358769																				2938	6836	35368		4308				3851					91	17344	0	0				
2362458	0	10346	0	164080	0	147445	138578	0	0	6289	0	0	0	0	0	0	0	0																			Current Income Tax Receivable			
2371816																				2498	946	17974		254				1250					0	13026	0	0				
2372774																			0	19497	24682	201061	0	52030	0	0	0	19779	44527	0	0	0	0	57757	1753	25563				
2385514																				35872	80499	304418	6198	24313	1292	14869		30542					0	110091	0	23101	TAX CREDITS	SWAP Asset		
2390929																			233	8381	13890	101831	1751	8377	4192			7335		627			0	62376	0	1472	Low-Income Investments			
2391588																				1684	377	6611		440				854					0	3256	0	0				
2396592																				4584	1398	13048		362				1437					0	5267	0	0				
2396604																				471	0	7501		676				2034					0	4320	0	0				
2398701																				9419	8270	35115		13490				3936					0	0	0	0				
2434113																				17011	21214	101493		8603				10164					0	30014	0	14487				
2451240																			0	4249	4048	308300	0	281684	0	0	0	4612	277703	0	0	0	0	12812	895	0				
2465881																				5793	3432	30394		3347				11929					0	3071	0	2822				
2467670																				27	0	756		265				464					0	0	0	0				
2471239																				19103	16314	80114		10917				33780					0	0	0	0				
2482824																				1379	0	44499		5994				10742					0	23848	0	2536				
2483438																				8284	4802	34024		9282				3712					0	7944	0	0				
2489805	0	415000	573000	2419000	0	410000	296000	0	0	693000	0	0	0	0	0	8000	320000	0																			Receivable from Loan Servicers			
2490285																				50	0	1425		170				1205					0	0	0	0				
2497181																				5860	15286	47257		2124				7971					0	10797	0	5219				
2502656	0	0	129406	606040	0	471587	121057	0	0	5047	0	0	349426	0	0	0	0	0																			Credit Card Payments in Process			
2502825																				68	0	184		91				25					0	0	0	0				
2505424																				799	1658	11803		1326				1082					0	6938	0	0				
2505451																				357	5409	7805		429				1610					0	0	0	0				
2505460																				1779	1510	9160		778				2576					0	2517	0	0				
2508751																				27442	0	100235		44221				24423			15389	2214	0	2990	0	1159				
2515320																				2132	5269	61014		30150				8457					0	15006	0	0				
2529176																				943	2093	8721		90				651					0	4944	0	0				
2531562																				744	0	5433		125				402					0	4162	0	0				
2531991	0	4603	0	6083	0	359	350	0	0	1121	0	0	0	0	0	0	0	0																			Current Income Tax Receivable			
2533043																				406	1681	2384		81				216					0	0	0	0	Security Deposits			
2533119																				1439	4482	26940		6858				472					0	11046	0	2643				
2536633																				476	1028	6402		250				1191					0	3457	0	0				
2539960																				2847	350	13240		133				8323					0	1587	0	0				
2562137																				266	507	3448		164				2511					0	0	0	0				
2562164																			0	8657	4580	168099	12996	118463	91867	2201	0	23429	0	545	10623	0	0	12970	0	0	Credit Enhancement	Internally Developed Computer Software		
2567123																			0	35155	661	165346	0	126322	0	0	0	3208	0	0	124683	0	0	0	0	0				
2568063																				3717	0	13684		7175				2792					0	0	0	0				
2576134																				3432	23506	141260		103328				10994					0	0	0	0				
2577739																				470	3201	6459		379				1530					0	0	0	879				
2580243																				3873	1876	34597	808	2848				2743	1917				0	18134	0	5123				
2587916																				1801	8696	22446		764				2531					0	8654	0	0				
2594240																				49516	14198	188532		34140				15343					0	70119	0	5216				
2594419																				1257	0	10543		2591	2006			891					0	3786	2018	0	ASC 942 Right of Use Asset			
2596646																				15178	19669	63874		4740				11460					0	6279	0	6548				
2597223																				150	187	2769		2303				129					0	0	0	0				
2597232																				453	225	1797		1119				0					0	0	0	0				
2598396																			198	378	1569	5140	164	2781	0	0	0	412	0	0	2414	0	0	0	0	0				
2600039																				25985	8957	152954		118012				0					0	0	0	0				
2602828																				64	0	2479		377				139					0	1899	0	0				
2605566																			0	0	0	6289	0	3420	1208	1398	0	2869	0	0	0	0	0	0	0	0	Motorcycle processing fees receivable	Motorcycle loan intercompany receivable		
2607412																				238	0	771		113				420					0	0	0	0				
2608754																				21513	24974	173838		26490	7499			18954					0	65622	14981	1304	CRA NET OF AMORT		0	
2610784																				115	0	539		75				349					0	0	0	0				
2614344																				385	2821	13398		811				1309					0	8072	0	0				
2615190																			3817	0	223984	570807	18953	291682	130275	73393	0	55141	0	1161	0	0	0	0	0	0	Due from Visa - Merchant Sales Transactions	Due from MasterCard		
2615220																				414	0	8866		494				1305					0	6653	0	0				
2618780																				64927	205531	693162		148530				143020					0	48728	21763	60663				
2619714																				6812	1414	20411		229				3342					0	8614	0	0				
2621285																				349	1547	6315		799				576					0	3044	0	0				
2621940																				386	2755	7448		364				1020					0	684	864	1375				
2624400																				9320	6803	32900		4861	2900			8811					0	2167	0	938	Operating Lease Equipment			
2625724																				2718	2797	23052		4624				2884					0	10029	0	0				
2631172																				2220	0	25423		10279				1487					0	11437	0	0				
2631846																				10244	0	38627	1221	3076				3994			997		0	21313	0	0				
2634191																				25985	203239	575718	26128	72718	40420			103601					0	144507	5829	19839	Electronic Settlement Deposit			
2634351																				10211	10208	89827		5408				9957					0	23117	30926	0				
2641827																				74	12	1997		1885				26					0	0	0	0				
2642598																				732	0	14253	723	4263	1933	117	1140	2094		296			0	3404	0	3760	Investment Accruals	Fiserv EFT Deposit	Right of Use Asset	
2643595																				1535	0	3091		283				1273					0	0	0	0				
2649177																				19948	12799	53214		16733				3734					0	0	0	0				
2651899																				138	57	2018		1823				0					0	0	0	0				
2652092																				25787	99011	375098		84159				53908					0	89030	0	23203				
2654911																				10294	163814	276264		67792	32593			34364					0	0	0	0	A/R Swap settlements			
2661861																				1349	10947	32487	901	1324				2387					0	15390	0	1090				
2666400																				2400	2344	136341		93814				4653					0	33130	0	0				
2667920																			0	300	165	2322	0	1531	0	0	0	326	0	0	1531	0	0	0	0	0				
2667939																				4483	3438	26544		286				8034					0	10303	0	0				
2667957																				6445	2576	27055	1605	3430	46			3924		40			0	10680	0	0	non-post dda debits	Fair Value of all interest rate swaps for purpose other than tranding.		
2668598																				1133	4367	19204		494				1952					0	7303	0	3955				
2684552																			76	1379	0	11887	390	626	1			2573	4		155		0	5939	0	1370	Deposit	Tax  Rec		
2686211																				1698	0	18495	353	542				3353			22		0	12902	0	0				
2687133																				1593	670	6992	348	707				1185					0	2837	0	0				
2687487																				633	797	14766		11150				2186					0	0	0	0	Lease Obligation			
2693264																				19780	10461	108611		38312	26081			22911					0	17147	0	0	Operating Lease Equipment			
2694681																				4262	7192	25567		6273				7840					0	0	0	0				
2694944																				175	712	1596		191				518					0	0	0	0				
2696180																				1668	0	3681		103				1284					0	626	0	0				
2697963																				12673	3639	38233		13732				4925					0	0	0	3264				
2700984		42	18242	303150		257862	123968			27004					0	0	0	0		43																	security deposit			
2702764																				411	621	3417		329				755					0	1301	0	0				
2705112																				928	255	2501		157				1161					0	0	0	0				
2705895																			0	34517	39079	204966	0	102033	78874	0	0	29337	0	0	0	0	0	0	0	0	Global payments accounts receivable			
2708122																				7205	19504	103301		32553				5404					0	38635	0	0				
2713920																				2352	14648	26781		2630				7151					0	0	0	0				
2716088																				2431	3411	10406		1695				2869					0	0	0	0				
2718596																				432	7104	14578		411				1518					0	5113	0	0				
2719810																				2931	106	6363		1619				152			1428		0	960	0	595				
2723376																				742	4206	6533		952				633					0	0	0	0				
2724766																				64	212	863		99				488					0	0	0	0				
2726050																				1018	0	3574		319				2237					0	0	0	0	other assets			
2729677																				0	16146	34943		18513				284					0	0	0	0				
2730431																				2997	994	9793		4723				1079					0	0	0	0				
2732565																				2260	11878	33367		7874				4081					0	6468	582	224				
2733263																				4291	9742	23194		2204				1614					0	5343	0	0				
2734729																			0	15268	57202	121544	2351	5012	1941	0	0	15662	0	0	0	0	0	24077	4323	0	A/R SECURITIES PAYMENT			
2735137																				2258	107	3431		245				821					0	0	0	0				
2735146																				348463	0	855599		320489				186647				88156	0	0	0	0				
2736219																				4472	14192	77110		25669				8620					0	17920	0	6237				
2736291																			0	82250	259462	420569	8506	31956	0	0	0	46901	0	0	18615	0	0	0	0	0				
2736451																				2714	4973	22233		7202	3472			2751					0	0	4593	0	Right-of-use Asset - Operating Lease			
2736714																				8369	16517	58607		4897				7685					0	18860	0	2279				
2737980																				65423	0	141367		55411	30421			20533					0	0	0	0	Lender Risk Account Receivable			
2743244																			0	2190	24091	68766	2562	4375	0	0	0	8778	1174	0	0	0	0	24720	0	4612				
2745426																				2566	5637	34285	988	2893	215			3309	1092		517		0	19880	0	0	income taxes receivable			
2745529																				0	306	1076		750				20					0	0	0	0				
2746245																				649	0	5401		454				806					0	3492	0	0				
2747279																				378	512	4275		220				360					0	2805	0	0				
2747466																				641	0	7421		216				2352					0	4212	0	0				
2747587																				5655	0	70914		29038				2676					0	33545	0	0				
2748502																				2540	2629	28749		1401				5853					0	16326	0	0				
2753917																				222	5390	7033		885				536					0	0	0	0				
2754222																				629	603	5002		1589				449					0	1732	0	0				
2756730																				1406	0	6332		637				3806					0	483	0	0				
2756909																				2414	8010	13771		1841				1506					0	0	0	0				
2757205																				27179	14177	185615		83966	33277			15827					0	35004	97	9365	Income Tax Benefit			
2758613																				32695	14760	131179		19344				23761					0	34512	0	6107				
2759629																				1602	0	10879		1613				3341					0	4323	0	0				
2760232																				1788	996	21998		2647				3536					0	12919	112	0				
2764212																				7025	9940	65020		11201	4894			8267					0	28587	0	0	Prepaid Tax Liability			
2769570																				951	648	8602		127				1318					0	5558	0	0				
2769954																				657	4843	8456		285				703					0	1968	0	0				
2771694																				4250	0	52325		15538				6907					0	25630	0	0				
2774707																				0	50	129		36				43					0	0	0	0				
2775151																				198	917	2314		381				818					0	0	0	0				
2775179																				1573	0	14999		819				2425					0	8327	0	1855				
2775692																				350	0	2778		790				346					0	1292	0	0				
2785477																				4525	2546	13773		1493				2058					0	3151	0	0				
2785646																				6124	4277	32674		7481				7347					0	6265	0	1180				
2787770																				3662	10376	44847	1320	6659	3908			2707		45			0	14264	0	7179	Right of Use Asset - Operating & Finance			
2788656																				2911	6047	21397		5769				1519					0	4521	0	630				
2791085																				1751	1021	12298		3269				2683					0	3574	0	0				
2791517																			0	378	5537	10894	234	327	0	0	0	3021	0	0	0	0	0	1631	0	0				
2793593																				1765	233	4022	729	955				1069					0	0	0	0				
2794732																				343	1138	5980	468	2472	907	741		2027					0	0	0	0	SBIC Investment	CDARS RATEBRIDGE		
2796277																			0	10	28	2262	0	2206	2097	0	0	18	0	0	0	0	0	0	0	0	Investment and trust advisory fees receivable			
2797162																				2277	6710	21671	7375	8096				4588					0	0	0	0				
2797210																				84	120	358		132				22					0	0	0	0				
2797359																				1337	3058	26009		2322				4459					0	8334	0	6499	Legal and collection fees receivable			
2797724																				30219	84507	531371	23951	92028				49377			42161		0	244804	283	30153				
2800491																				1051	4439	20010		3939				2109					0	3391	0	5081				
2805535																				1298	2888	7348		1060				2102					0	0	0	0				
2805928																			0	126	3950	8526	382	390	0	0	0	967	0	0	0	0	0	3093	0	0				
2806635																				1310	0	5911		1340				3261					0	0	0	0				
2806840																			0	1101	0	6916	238	546	0	0	0	2074	295	0	0	0	0	2090	0	1105				
2806877																				14940	0	32694	2457	10360	550			7394	1580		1232		0	0	0	0	Gain on Rate Lock/Hedge			
2807173																				208	156	3227		401				817					0	1645	0	0				
2808602																			0	4340	13544	69908	3422	4972	0	0	0	9737	0	0	1449	0	0	37315	0	0				
2809373																				287	7	4633		4316				23					0	0	0	0				
2811086																				124	277	2393		105				283					0	0	1604	0				
2815879																				3124	0	7292		411				1152					0	2605	0	0				
2819167																				1763	8670	31297		10563				4976					0	5325	0	0				
2819242																				664	0	10998		920				2428					0	5764	0	1222				
2820604																				626	775	3626		767				1458					0	0	0	0				
2823221																				782	0	14822		380				3567					0	10093	0	0				
2826017																			0	578	1694	45762	0	43402	16802	0	0	88	0	0	19703	0	0	0	0	0	Pension Plan asset			
2833882																				792	3105	12892		6425				2570					0	0	0	0				
2834759																				1958	9719	43515		12990				5596					0	13252	0	0				
2835103																				1232	0	17829		1049				4279					0	11269	0	0				
2836306																				1295	1420	8427		732				666					0	4314	0	0				
2838207																				2355	5329	17306		6764				2858					0	0	0	0				
