"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1008674																				4820	9711	45708		10670				2982					0	0	17525	0				
1008955																				77	0	936		85				774					0	0	0	0				
1009242																				7778	3820	38538		2008				14373					0	10559	0	0				
1009354																				16633	66117	129023		9111				15596	5711				0	21566	0	0				
1009756																				1345	3531	14588		288				4906					0	4142	0	376				
1009840																				433	242	1593	67	67				851					0	0	0	0	income tax			
1010015																				980	2303	13211		182				1336					0	8410	0	0				
1010574																				3430	541	9175		626				1509					0	3069	0	0				
1011432																				142	1357	3422		1262				661					0	0	0	0				
1011526																				23428	43459	336323		124054	68216	43174		21630					0	103569	0	20183	Loan Swap Asset	Tax Credit - Housing		
1011553																				525	825	4098		73				965					0	1710	0	0				
1011638																				2133	8379	22402		1430				5691					0	4769	0	0				
1011656																				118	280	447		24				25					0	0	0	0				
1011852																				0	0	288	30	30				258					0	0	0	0				
1011955																				971	0	19727		2308				6813					0	9635	0	0				
1012251																				402	8030	30480		891				2179					0	18978	0	0				
1012457																				0	0	1573		43				874					0	656	0	0				
1012671																				4874	6945	35524		915				2056					0	18906	1828	0				
1013070																				553	8419	34477	853	1247				2930		179			0	19840	0	1488				
1013650																				154	638	2495		32				1504					0	167	0	0				
1013744																				129	1353	3549		923				1144					0	0	0	0				
1014059																			24	312	423	1254	23	47				472					0	0	0	0				
1014125																				1481	3781	25036		3782				2309					0	12894	0	789				
1014246																				192	0	1421		292				937					0	0	0	0				
1014255																				30	0	431		29				372					0	0	0	0				
1014376																				1450	2222	9634		601				1061					0	1483	904	1913				
1014451																				658	0	1199		164				377					0	0	0	0				
1014554																				151	0	4249		182				1434					0	2482	0	0				
1014657																				399	0	10463	377	401				1047					0	8616	0	0				
1014853																				3115	0	12292		443				2651					0	4049	985	1049				
1015252																			0	2191	0	15342	828	1345	0	0	0	3777	0	0	0	0	0	5146	0	2883				
1015270																				2528	5313	22117		1580				1578					0	5356	0	5762				
1015458																				50	0	735		311				374					0	0	0	0				
1015560																				18889	12203	44734	2251	4523	1097			9119			1155		0	0	0	0	Prepaid Taxes			
1015832																				487	0	5927		1142				1004					0	1169	0	2125				
1015841																				736	685	9437		241				2065					0	4375	0	1335				
1015850																				584	0	8933		398				1614					0	6337	0	0				
1016174																				5002	16	17275	3470	3666				821					0	7770	0	0	0	0	0	
1016231																				6224	8832	35843		5107	2764			5657					0	10023	0	0	Derivative Swap Collateral			
1016259																				3537	0	23684		1560				7845					0	10742	0	0				
1016558																				710	117	2088		155				410					0	346	0	350				
1016718																				153	815	1904		65				871					0	0	0	0				
1016848																				92	0	1131	121	247		108		792					0	0	0	0		Fiserv Deposit		
1016857																				1796	0	21833		2199				3646					0	14192	0	0				
1016941																				1208	377	2520		19				916					0	0	0	0				
1017425																				6364	5760	32583		945				2542					0	16972	0	0				
1017555																				716	0	1184		97				371					0	0	0	0				
1017564																				107	0	3477		142				681					0	2547	0	0				
1017854																				0	379	2735		32				794					0	1530	0	0				
1017939																				18009	102516	757518		203626	80423			90881					0	239311	34022	69153	Cash Collateral Held by Derivative Counterparty			
1017957																				2489	0	3576		270				817					0	0	0	0				
1018927																				2909	4832	82099		21940				14456					4	29185	0	8773				
1157415																				1785	0	43869		837				16394					0	24853	0	0				
1160509																				238	154	6252		995				476					0	4389	0	0				
1162017																				12259	14974	61596		3838				8434					0	22091	0	0				
1163283																				92	1109	3132		229				587					0	1115	0	0				
1169650																				2141	2715	9781		1680				3245					0	0	0	0				
1176881																				43666	0	457302		406970				6666	323240				0	0	0	0				
1176920																				418	0	2614		436				564					0	1196	0	0				
1187001																				13454	0	49216	5521	9802				25960			3724		0	0	0	0				
1187551																				150	113	1648		454				931					0	0	0	0				
1188772																				1080	2000	42594		24031	8829			3280	4911				0	10117	2086	0	Annuities			
1188987																			10	0	246	20060	284	294				1982					0	6728	0	10810				
1190476																				58170	77044	488336	17967	123955				87144					0	66226	36229	39568				
1191352																				155	0	4353		116				960					0	2293	0	829				
1211371																				970	4572	20880	1948	5216				3377					0	5544	0	1201				
1216022	0	24000	2520000	3559000	0	980000	472000	0	0	35000	0	0	0	0	0	0	0	0																			Contract costs related to retailer partner agreements			
1216826																				6413	0	9751		551	454			2787					0	0	0	0	Accounts receivable			
1218446																				455	916	11109		2394				1262					0	6082	0	0				
1222519																				11686	10608	26460		552				3614					0	0	0	0				
1222948																				1035	0	5573	417	530				4008					0	0	0	0				
1225752																				1012	4241	12575		1634				888					0	4800	0	0				
1225761	0	35376	1619	88701	0	6149	0	0	0	45557	0	0	5845	0	0	0	0	0																						
1225798																				807	0	1747		396				544					0	0	0	0				
1228034																				688	0	7987		1259				3584					0	2456	0	0				
1293078																				994	0	4337		393				584					0	2366	0	0				
1356768																				2482	47903	155662	5620	18897	5771			20502		459	1819		0	59109	0	6769	Total Taxes Receivable			
1369870																				405	0	1245		366				55					0	419	0	0				
1386251																				7387	17855	279931		123809				46469	27445				0	78371	5388	652				
1387203																				788	0	2053		496				769					0	0	0	0				
1387605																				6303	11131	81028		11849				11268					0	39345	0	1132				
1391778																				0	251315	604824		181924	163971			171585					0	0	0	0	Contractual Payments			
1394621																				911	4327	11888		1314				5336					0	0	0	0				
1394676		137335	1507148	2255500		379415	108923			76665			162868		0	0	154937	0																			Delta Pre-Payment			
1396764																				370	6099	10683		697				3517					0	0	0	0				
1397471																				579	1545	4498		1109				1077					0	188	0	0				
1402384																				121	0	4008		237				926					0	2724	0	0				
1404481																				247	2456	5731		1708				1320					0	0	0	0				
1404883																				372	21	1518		151				974					0	0	0	0				
1412712																				4865	5242	31023		6185				5760					0	8971	0	0				
1414819																				740	15640	20538	1698	1908				2250					0	0	0	0				
1418255																				174	0	757		308				275					0	0	0	0				
1429028																				2277	2405	9132		934				3516					0	0	0	0				
1435092																				324	0	4874		132				750					0	3668	0	0				
1436204																				16743	35017	142339	4347	9154	3026			11678					0	46500	4538	18709	Tax Benefit Recvble			
1440117																				2284	3104	25400		1458				2157					0	16397	0	0				
1443266	0	40000	37000	123000	0	5000	2000	3000	0	41000	0	0	0	0	0	0	0	0																			Fees Receivable	Advances Taxes and Insurance		
1444021		92011	13253	440914		334236				1414			311853		0	0	0	0		92011																				
1445943																				7015	33955	77299	1323	5075	2245			6730					0	24524	0	0	FISERV RESERVE FOR DEBIT CARD TRANSACTION			
1447639																				6312	0	41525		9588				10188					0	1194	14243	0				
1456501	0	431000	835000	3996000	0	1755000	730000	0	0	975000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM PENDING TRADES			
1458608																				7815	19589	70940	3489	14679				28857			6135		0	0	0	0				
1459717																				6881	92	18239		4337	1268	1000	822	6929					0	0	0	0	INVESTMENT IN ST. LOUIS EQUITY FUND LLC	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INCOME TAXES RECEIVABLE	
1459735																				1077	5019	30775		2203				1726					0	19593	0	1157				
1459799																				236	2170	8746		404				1202					0	3355	0	1379				
1462986																				167	24	3162		77				192					0	2702	0	0				
1469677																				9682	20326	64881		5008				7015					0	17046	0	5804				
1470150																				447	739	2169		283				700					0	0	0	0				
1474309																				0	0	847		263				274					0	310	0	0				
1479470																				2053	6225	29892		6971				2115					0	10664	0	1864				
1481745																				760	0	3997		507				2730					0	0	0	0				
1492817																				506	0	2763		695	210			1562					0	0	0	0	Principal Receivables			
1493319																				1510	0	6262		784				1114					0	2854	0	0				
1494482																				27	0	3803		47				150					0	3579	0	0				
1494914																				2061	10647	21895	1258	4411	1177	145		4776		1445			0	0	0	0	Prepaid Corporation Income Tax	Customer's Liability on Acceptance		
1629903																				1288	0	34622		33314	17745			20			11381		0	0	0	0	Net Pension Asset			
1718188																				3236	5581	44766		19007				13111					0	2088	1743	0				
1718469																				44862	0	73223	386	20318	92	9901		8043	315				0	0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																				69	0	400	220	303	83			28					0	0	0	0	Right to use			
1836701																				3068	794	5726		282				1582					0	0	0	0				
1842065																				478898	259585	1120525		64893				248939		17272	25991		0	45303	22907	0				
1863097																				2649	10681	45703		16307	7287			3826	6379				0	8715	0	3525	Low Income Housing Tax Credit			
1864197																				5956	14578	61278	470	1320				7695					0	30713	0	1016				
1867983																				4059	41301	75687	3611	6532				19247					0	4548	0	0				
1872941																				1162	0	6079		841				4076					0	0	0	0				
1879016																				1224	0	8497		519				1437					0	5317	0	0				
1883321																				15000	207414	270821	24004	29288				19119		1565	3689		0	0	0	0				
1885932																			8711	1718	9837	57391		13201				19889					0	12746	0	0				
1890525																				15896	12427	69579		2800				13162					0	14708	10538	48				
1892154																				950	0	11811		439				2208					0	7071	0	1143				
1893049	0	95000	515000	665000	0	2000	1000	0	0	53000	0	0	1000	0	0	0	0	0																			Unsettled security purchases			
1917301		27234	20143	453261		359079				37353					0	5653	0	3799		27234																				
1918344																				15074	49389	115862	1416	5104				35593			2235		0	10702	0	0				
1929247																				183122	170191	1671437		160042				160520					0	635153	49	362360				
1940747																				1318	0	4515		1471				1707					0	19	0	0				
1945247																				15	27	662		367				253					0	0	0	0				
2002222																				312	4549	16324		188				2499					0	5039	3737	0				
2006024																				3476	0	7308		694				3138					0	0	0	0				
2007991																				1890	5604	16759		420				2714					0	6131	0	0				
2009605																				7852	0	26203	1411	7027				11324		305			0	0	0	0				
2010722																				485	0	11027		1403				1180					0	7959	0	0				
2037185																				271	427	9541		393				381					0	7945	0	124				
2044811																				14856	8355	80168		25513	17194			22978					0	8466	0	0	Operating Lease Equipment			
2044820																				217	0	1241		285				739					0	0	0	0				
2051127																				900	0	12623		722				1301					0	9700	0	0				
2059990																				1416	0	2811		430				542					0	423	0	0				
2068107																				548	4298	31987		9341				7247					0	10553	0	0				
2107181																				0	2414	18302		15730				158					0	0	0	0				
2107341																				1049	0	1881		148				684					0	0	0	0				
2119773																				24184	7102	117607		38079	20524			26429					0	19561	0	2252	Operating Lease Equipment			
2121196																			0	52270	132385	1378272	0	975094	756547	0	0	218523	0	0	0	0	0	0	0	0	Credit Card Loss Share			
2122997																				60	0	2081		2021	2021			0					0	0	0	0	Receivable from Affiliate			
2123930																				98	249	2563		189				518					0	1509	0	0				
2132594																				964	696	8267		2783				1847					0	0	0	1977				
2132941																				4806	27796	92097		7800				10689					0	17776	11061	12169				
2140348																				305	0	9439		7343				1791					0	0	0	0				
2142155																				3642	6240	93206		34322				12741	14360		11161		0	35051	1210	0	Accrued Income Taxes			
2163477																			0	256	917	12558	0	11385	3454	3432	0	0	0	0	0	0	0	0	0	0	Trust Fee Receivable	Settlement Trust Fee Receivable		
2164111																				901	254	2152		573				424					0	0	0	0				
2182786	0	1349000	1917000	63887000	0	58510000	28516000	17020000	0	2110000	0	0	0	0	1000	0	0	0		1349000																	Trade date receivable	Receivable from affiliates		
2193616	0	110573	335907	860935	0	136462	0	0	0	164275	0	0	104016	0	0	54785	58933	0		110572																				
2209553																				32544	24537	162379	5875	8935				16246					110	78645	0	1362				
2218443																				1810	456	6296		962				2129					0	939	0	0				
2232757																				489	0	6188		323				1094					0	4282	0	0				
2233875																				1514	634	3460		547				765					0	0	0	0				
2236821																				4852	24199	71882		35713				6605					0	0	513	0				
2239288																				24301	15596	302924		154961	55101			60725					0	18410	0	28931	Operating Lease Equipment			
2262718																				1594	895	11779		9290				0			5445		0	0	0	0				
2265456																			0	10392	7135	56169	0	38160	0	0	0	482	0	0	31732	0	0	0	0	0				
2297998																				3967	11255	30789		660				3833					0	0	11074	0				
2298995																				13963	5685	59972		20439	12779			19885					0	0	0	0	Operating Lease Equipment			
2304636																				2005	0	6951	206	306				590					0	2606	0	1444				
2305969																				624	3008	12131		790				1320					0	4576	0	1813				
2316714																				1450	0	12733		555				2493					0	8235	0	0				
2317672																				2550	463	5921		1215				1693					0	0	0	0				
2325882																			0	3141	2414	12507	0	6166	0	0	0	786	0	0	6066	0	0	0	0	0				
2328137																				5129	10718	56749	923	4594				5939	2539		855		0	23915	0	6454				
2328285																				451	76	1502		909				66					0	0	0	0				
2329200																				806	2956	9669		1267	837	138		891					0	3749	0	0	Core flex credits receivable	Accounts Receivable		
2332910																				4001	4199	12397		596				3601					0	0	0	0				
2333140																				1050	0	4607		407				443					0	2707	0	0				
2337335																				90	0	3049		2958				1					0	0	0	0				
2339599																				1798	2230	16607		3377				1907					0	7295	0	0				
2339795																				12025	8603	51863		11279	7209			17063					0	1726	0	1167	Operating Lease Equipment			
2343167																				872	0	9751		1784				1969					0	2719	0	2407				
2344753																				4656	8039	35769		4010				8498					0	10566	0	0				
2353595																				12776	14714	122252		12956				10583					0	34633	34820	1770				
2354985																				112123	11452	845895		308797	200756			120123					0	202006	0	91394	Leased equipment			
2356091																				1755	0	15656		942				2528					0	10431	0	0				
2358769																				2387	5761	34203		4005				4371					86	17593	0	0				
2362458	0	10464	0	56573	0	34100	32965	0	0	12009	0	0	0	0	0	0	0	0																			Current Income Tax Receivable			
2371816																				2539	953	18475		422				1340					0	13221	0	0				
2372774																				21760	20980	191757		42558				20229	36803				0	58559	1848	25823				
2385514																				34094	65870	290276	5791	20570	11957			34955					0	111620	0	23167	SWAP Asset			
2390929																				8381	12252	110272	1641	18207	3965	10000		8449		787			0	61492	0	1491	Low-Income Investments	Change Lending Preferred Stock Investment		
2391588																				1928	422	7311		645				1002					0	3314	0	0				
2396592																				4405	1134	12961		563				1498					0	5361	0	0				
2396604																				406	0	7791		990				2013					0	4382	0	0				
2398701																				8107	8142	24673		5684				2740					0	0	0	0				
2434113																				21550	18375	111160		14758				11429					0	30441	0	14607				
2451240																				4259	4682	234550		207172				4539	201533				0	13006	892	0				
2465881																				5210	2731	32042		8367				9784					0	3109	0	2841				
2467670																				25	0	758		181				552					0	0	0	0				
2471239																				20989	9632	120019		51850	30877			37548					0	0	0	0	Arena Naming Rights			
2482824																				1384	0	46195		4590				13568					0	24026	0	2627				
2483438																				8284	4652	26730		2279				3458					0	8057	0	0				
2489805	0	420000	469000	2413000	0	809000	348000	329000	0	715000	0	0	0	0	0	0	0	0																			RECEIVABLE FROM LOAN SERVICER	OTHER CUSTOMER RECEIVABLES		
2490285																				103	0	1433		118				1212					0	0	0	0				
2497181																				6913	13074	47921		3832				7880					0	10945	0	5277				
2502656	0	0	150451	610535	0	454703	192683	0	0	5381	0	0	254751	0	0	0	0	0																			Credit Card Payments in Process			
2502825																				68	0	197		96				33					0	0	0	0				
2505424																				803	1122	11453		1232				1260					0	7036	0	0				
2505451																				357	4289	6959		511				1802					0	0	0	0				
2505460																				1833	1425	9491		754				2940					0	2539	0	0				
2508751																				32156	0	126522		65574	22835			24592			16558		0	2995	0	1205	Operating Lease Equipment			
2515320																				1297	5545	36248		5648				8408					0	15350	0	0				
2529176																				601	1579	8018		143				671					0	5024	0	0				
2531562																				744	0	5846		350				443					0	3961	348	0				
2531991	0	4603	0	6677	0	932	0	0	0	1142	0	0	922	0	0	0	0	0																						
2533043																				406	1681	2496		151				258					0	0	0	0				
2533119																				1439	4433	27428		7171				550					0	11166	0	2669				
2536633																				126	793	5814		347				1001					0	3547	0	0				
2539960																				3291	246	12615		80				7390					0	1608	0	0				
2562137																				125	231	2469		181				1932					0	0	0	0				
2562164																				7184	2346	211410	10469	164208	137276	5109		24681		507	10613		0	12991	0	0	Credit Enhancement	Internally Developed Computer Software		
2567123																			0	35155	531	161425	0	121228	0	0	0	4511	0	0	120193	0	0	0	0	0				
2568063																				1597	0	11401		6920				2884					0	0	0	0				
2576134																				4884	11715	123600		97900				9101					0	0	0	0				
2577739																				470	2272	5343		1243				1358					0	0	0	0				
2580243																				3804	1607	40443	1160	8280				3209	1608				0	18380	0	5163				
2587916																				588	7056	19981		676				2873					0	8788	0	0				
2594240																				46696	14845	161968		22990				14502					0	57652	0	5283				
2594419																				1209	0	10947	785	2731	1897			1141					0	4048	1818	0	ASC 942 Right of Use Asset			
2596646																				17027	16214	62711		3419				13082					0	6356	0	6613				
2597223																				150	0	3529		3211				168					0	0	0	0				
2597232																				451	213	1499		835				0					0	0	0	0				
2598396																				390	1228	2304		205				481					0	0	0	0				
2600039																				26928	10832	127243		89483				0					0	0	0	0				
2602828																				36	0	2605		392				253					0	1924	0	0				
2605566																				0	0	8621		5622	1670	2454		2999					0	0	0	0	Motorcycle processing fees receivable	Motorcycle loan intercompany receivable		
2607412																				212	0	879		137				530					0	0	0	0				
2608754																				21513	21472	195785		46157				21115	28983				0	69472	14709	1347			0	
2610784																				501	0	1063		154				408					0	0	0	0				
2614344																				385	2032	12925		794				1518					0	8196	0	0				
2615190																			4901	0	224433	847948	19321	567862	326648	122080		55653		711			0	0	0	0	Due from Visa - Merchant Sales Transactions	Due from MasterCard		
2615220																				260	0	9100		495				1596					0	6749	0	0				
2618780																				39152	189814	639971		139301				139811		50352			0	47407	21321	63165				
2619714																				6351	1404	20331		377				3149					0	9050	0	0				
2621285																				460	1179	6185		779				676					0	3091	0	0				
2621940																				396	2128	7073		534				1082					0	637	905	1391				
2624400																				9523	6158	32969		4355	2473			9789					0	2170	0	974	Operating Lease Equipment			
2625724																				2748	2829	24112		4769				3606					0	10160	0	0	ROU ASSETS			
2631172																				2220	0	23551		8298				1420					0	11613	0	0				
2631846																				9618	0	38717	1368	3306				4165			902		0	21628	0	0				
2634191																				126783	160620	658687	23829	79443	41507			105216					0	160737	5881	20007	Electronic Settlement Deposit			
2634351																				10211	7379	87679		5287				10266					0	23495	31041	0				
2641827																				74	12	1460		1351				23					0	0	0	0				
2642598																				366	0	11551	1229	3776	1929	117		2187		469			0	1428	0	3794	Investment Accruals	Fiserv EFT Deposit		
2643595																				1534	0	3227		295				1398					0	0	0	0				
2649177																				16522	10311	43752		14037				2882					0	0	0	0				
2651899																				138	14	1529		1377				0					0	0	0	0				
2652092																				54776	87533	390491	8176	79719				54839					0	90253	0	23371				
2654911																				5119	129216	239632		68855	30568			36442					0	0	0	0	A/R Interest Options			
2661861																				2289	8281	31219	1048	1423				2449					0	15677	0	1100				
2666400																				3705	1397	154154		110621				4843					0	33588	0	0				
2667920																			0	300	55	2363	0	1641	0	0	0	367	0	0	1641	0	0	0	0	0				
2667939																				4559	1310	25193		241				8621					0	10462	0	0				
2667957																				7303	1799	27671	2117	3823	31			3888		54			0	10858	0	0	non-post dda debits			
2668598																				1439	3949	20540		549				2192					0	9547	0	2864				
2684552																			318	1436	0	12791	477	859		1		3067	27		36		0	1381	0	6048	Deposit	Deposit		
2686211																				2334	0	19741	355	551				3724			132		0	13132	0	0				
2687133																				1263	589	6783	346	728				1320					0	2883	0	0				
2687487																				633	3110	15557		9480				2334					0	0	0	0				
2693264																				22121	5317	108042		38989	30802			24228					0	17387	0	0	Operating Lease Equipment			
2694681																				4341	6053	25034		5690				8950					0	0	0	0				
2694944																				179	696	1505		158				472					0	0	0	0				
2696180																				1668	0	3630		86				1242					0	634	0	0				
2697963																				13835	3000	46082		20323				5638					0	0	0	3286				
2700984		4283	15691	204807		155854	42023	52060		28979					0	0	0	0		4283																	Security deposit	Excise Tax Receivable		
2702764																				378	428	3124		221				770					0	1327	0	0				
2705112																				349	181	2021		445				1046					0	0	0	0				
2705895																				32171	38040	212245		108119	92789			33915					0	0	0	0	Global payments accounts receivable			
2708122																				6129	15744	76120		8473				6595					0	39179	0	0				
2713920																				2383	10372	22354		2793				6806					0	0	0	0				
2716088																				2757	2389	14851		1683				8022					0	0	0	0				
2718596																				432	5473	13070		364				1608					0	5193	0	0				
2719810																				2935	0	6483		1831				151			1659		0	952	0	614				
2723376																				742	2369	4805		930				764					0	0	0	0				
2724766																				30	143	767		107				487					0	0	0	0				
2726050																				364	0	2542		882				1296					0	0	0	0				
2729677																				0	14259	36752		22177				316					0	0	0	0				
2730431																				2397	1077	8895		4057				1364					0	0	0	0				
2732565																				2271	10273	27119		2917				4281					0	6564	587	226				
2733263																				2661	9097	20217		1167				1859					0	5433	0	0				
2734729																				15270	49814	114764	2024	4210	1522			16286					0	24326	4858	0	A/R SECURITIES PAYMENT			
2735137																				2305	110	3456		218				823					0	0	0	0				
2735146																				384530	0	805781		207167			63102	214084				61140	0	0	0	0			Equipment operating lease receivable	
2736219																				3314	14614	71597		18834				10331					0	18202	0	6302				
2736291																				81500	252114	419226		34636				50976			23312		0	0	0	0				
2736451																				2755	4943	23826	3074	8491	3738			3030					0	0	4607	0	Right-of-use Asset - Operating Lease			
2736714																				8423	15511	61681		8183				8129					0	19146	0	2289				
2737980																				69574	0	136148		45717	29381			20857					0	0	0	0	Lender Risk Account Receivable			
2743244																				2261	19820	66331	2939	4524				9995	1156				0	25081	0	4650				
2745426																				1748	4731	32653	1200	2521				3491	966		303		0	20162	0	0				
2745529																				0	295	1149		835				19					0	0	0	0				
2746245																				665	0	5354		362				792					0	3535	0	0				
2747279																				353	425	4134		137				379					0	2840	0	0				
2747466																				513	0	7391		164				2441					0	4273	0	0				
2747587																				5771	0	65380		22663				2929					0	34017	0	0				
2748502																				2568	4554	30277		1279				5329					0	16547	0	0				
2753917																				114	5121	6979		1044				700					0	0	0	0				
2754222																				633	908	5540		1729				516					0	878	0	876				
2756730																			3	1459	0	6530	247	448				4139					0	484	0	0				
2756909																				2494	6147	12185		1974				1570					0	0	0	0				
2757205																				27146	11161	223685		122110				18221					0	35497	92	9458				
2758613																				33329	10866	137958		25800				26809					0	34997	0	6157				
2759629																				1633	0	11919		2638				3261					0	4387	0	0	Unposted Items			
2760232																				2755	254	22548		2811				3531					0	13084	113	0				
2764212																				6298	9271	60992		7983	3014	2395		8865					0	28575	0	0	Prepaid Tax Liability	Right of Use Asset		
2769570																				959	670	8632		101				1271					0	5631	0	0				
2769954																				715	3966	8042		538				828					0	1995	0	0				
2771694																				5228	0	57451		18624				7625					0	25974	0	0				
2774707																				0	24	103		29				50					0	0	0	0				
2775151																				193	863	2227		371				800					0	0	0	0				
2775179																				1620	0	15602		1146				2532					0	8436	0	1868				
2775692																				352	0	2679		584				429					0	1314	0	0				
2785477																				4595	1991	13672		1576				2307					0	3203	0	0				
2785646																				6143	2978	40363		14186				9504					0	6359	0	1193				
2787770																				3962	8561	43684	1582	5881	3661			2936		33			0	19553	0	2791	Right of Use Asset - Operating & Finance			
2788656																				3006	4853	19930		5122				1736					0	4578	0	635				
2791085																				1612	957	11171		2194				2787					0	3621	0	0				
2791517																				490	3633	8686	174	291				2619		105			0	1653	0	0				
2793593																				1766	135	4408	1057	1296				1211					0	0	0	0				
2794732																				1711	980	7162		1857				2614					0	0	0	0				
2796277																				10	21	2713		2651	2517			31					0	0	0	0	Investment and trust advisory fees receivable			
2797162																				1993	5398	20233	6982	8503				4339	131				0	0	0	0				
2797210																				84	46	489		334				25					0	0	0	0				
2797359																				1337	3429	26199		1344				5095					0	8438	0	6556				
2797724																				25320	73820	553631		123031				52167			77753		0	248436	282	30575				
2800491																				1199	3616	16182		592				2218					0	3446	0	5111				
2805535																				1298	2306	8228		2460				2164					0	0	0	0				
2805928																				126	3081	7675	411	438				901					0	3129	0	0				
2806635																				746	0	5166		1288				3132					0	0	0	0				
2806840																				979	0	6138	186	420				1516	221				0	2110	0	1113				
2806877																				14310	0	37031	2847	14084	1210			8637	652		2406		0	0	0	0	Gain on Rate Lock/Hedge			
2807173																				213	258	3143		333				674					0	1665	0	0				
2808602																				4441	12146	80301	3741	15418				10234			11596		0	38062	0	0				
2809373																				287	323	4217		3580				27					0	0	0	0				
2811086																				124	232	2423		127				313					0	899	0	728				
2815879																				2507	0	6804		295				1337					0	2665	0	0				
2819167																				1824	9172	30503		8648				5006					0	5853	0	0				
2819242																				452	0	11047		941				2588					0	5835	0	1231				
2820604																				1076	641	4235		596				1922					0	0	0	0				
2823221																				782	0	14420		313				3075					0	10250	0	0				
2826017																				582	1594	47624		45359	16863			89			20640		0	0	0	0	Pension Plan Asset			
2833882																				792	3358	11787		4620				3017					0	0	0	0				
2834759																				1958	8538	39366		9449				5987					0	13434	0	0				
2835103																				910	0	18132		1272				4507					0	11443	0	0				
2836306																				1405	1046	9246		1678				738					0	4379	0	0				
2838207																				729	4816	13376		5002				2829					0	0	0	0				
2839790																				2363	6030	37273		6930				3657					0	13906	0	4387				
2845782																				90	0	360		221				49					0	0	0	0				
2847085																				225	1134	4185		188				976					0	1662	0	0				
2847142																				2659	6095	20984		4393				7837					0	0	0	0				
2849285																				2440	2629	9597		1732				2796					0	0	0	0				
2849463																				3222	1361	18244		822				2944					0	5571	0	4324				
2849801																				14633	13028	102131	3315	9181				12411	3522				0	43551	0	9327				
2850722																			3467	0	0	55715		27923	22257			27792					0	0	0	0	Credit Enhancement - Indemnified Auto Loans			
2850768																				325	5794	16493	320	526				1230					0	6278	0	2340				
2855866																				388	0	3520		1339				1793					0	0	0	0				
2857600																				1498	4792	17534		1363				1555					0	8326	0	0				
2858492																				6553	0	13476		4509				2414					0	0	0	0				
2858960																			1351	15642	21674	171617	6859	96440				37861		3777	1049		0	0	0	0				
2860039																				175	2863	7748		86				624					0	0	4000	0				
2860271																				2782	2681	14212		550				1735					0	5397	0	1067				
2860459																				5945	0	16596		8838				1813		6279			0	0	0	0				
2861317																				450	499	10707		1732				1083					0	6598	0	345				
2867337																				22801	14620	86630	3963	20194	15404			10143					0	18872	0	0	Tax credits on low incoming housing			
2869162																				1800	3531	16135		1170				3167					0	6467	0	0				
2871099																				3055	4392	20437		872				2614					0	7354	1005	1145				
2871558																				1208	2023	10512		495				1355					0	4256	0	1175				
2873598																				102	1354	7032		1554				374					0	3648	0	0				
2877345																				9349	903	34625	951	6609				3604	4611				0	14160	0	0				
2877484																				63	0	433	160	314	152			56					0	0	0	0	Right of Use Asset (lease)			
2877831																				557	2085	8688		721				967					0	4358	0	0				
2877840																				3184	2447	11046		816				4599					0	0	0	0				
2880019																				349	0	23019		19241				3429					0	0	0	0				
2881445																				0	658	7559		6691				210					0	0	0	0				
2882983																				1300	367	5028		347				3003					11	0	0	0				
2887399																				3144	1044	7374		1389				1383					0	414	0	0				
2889227																				28	110	953		90				725					0	0	0	0				
2891622																				1136	0	92458		83359				6276					0	1687	0	0				
2897633																				674	3506	10311		281				1167					0	4683	0	0				
2901558																				122	196	641		126				197					0	0	0	0				
2903123																				2692	1774	14800	657	1293				2841		49	260		0	0	0	6200				
2905761																				203	629	2475		93				219					0	1331	0	0				
2907019																				560	829	4111		456				2266					0	0	0	0				
2907439																				4976	3404	12934	1164	2862	699			1692					0	0	0	0	Deposits			
2912750																				83	0	2097		186				1828					0	0	0	0				
2913702																				4081	1726	12666	480	643				1458					0	4758	0	0	TAX CREDITS RECEIVABLE			
2914268																				0	1237	6969		5732				0					0	0	0	0				
2914727																				886	1115	5111	276	439				2671		124			0	0	0	0				
2915461																				7188	0	45487		2490				5327					0	30482	0	0				
2916534																				2334	3133	10421		3204				1750					0	0	0	0				
2916963																			0	14027	0	20967	0	4840	0	0	0	2100	0	0	4840	0	0	0	0	0				
2917184																				622	0	4348		177				493					0	3056	0	0				
2917317																				17250	76372	589374		221159	57943	113546	38497	107309					0	166408	0	876	Lottery and security receivable	derivative asset / tax deposits	Misc receivables and deposits	
2919898																				2524	3700	27177	332	1139	481			3209					0	11024	0	5581	SBIC Fund Investment			
2920287																				348	0	3185		178				653					0	2006	0	0				
2920773																				1456	3546	31079		4127				3915					0	18035	0	0				
2921211																				713	3439	13381		2355				1022					0	5852	0	0				
