"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
3429219																																																																																																																																		372564	5415	0	1919	282373																																																																												280454																															
3435948																																																																																																																																		488732	2422	0	0	263444																																																																												263444																															
3437148																																																																																																																																		682667	7623																																																																																																														
3437157																																																																																																																																		3368922	29855	0	0	2407644	173149	18400	154749	0	125711	0	99681	26030	0	130235	502605	21423	16744	46000	0	46000	0	0	0	0	0	0	195080	484	1696	328	158557	149361	825712	773136	1533449	7666	7666	0	0	0	7666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110174	55087	0	0	0	55087	163949	825712	773136	1596202	0	165142	386568	1596202	2407644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3437456																																																																																																																																		3615824	17982	0	0	2144736	215593	197346	18247	0	0	0	0	0	0	4921	12760	3548	10288	4506	0	4506	0	0	0	0	0	0	193730	19	19098	9298	164378	202509	156951	2388856	887725	0	0	0	0	0	0	7481	3741	0	0	0	3741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44446	22223	0	0	0	22223	202509	161201	2388856	915725	0	32240	1194428	915725	2144736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3437483																																																																																																																																		1920803	13727	0	0	1372732																																																																												1372732																															
3438958																																																																																																																																		236822	2184																																																																																																														
3440803																																																																																																																																		486133	3938	0	297	307295																																																																												306998																															
3445901																																																																																																																																		301004	2858	0	439	215504																																																																												215065																															
3446225																																																																																																																																		167324	1171	0	0	110985																																																																												110985																															
3446784																																																																																																																																		359339	3099	0	0	265731																																																																												265731																															
3447576																																																																																																																																		2566503	21864	0	0	2171048																																																																												2171048																															
3447820																																																																																																																																		1635173	17523	0	1357	1333359																																																																												1332002																															
3448162																																																																																																																																		166160	1698	0	91	130772																																																																												130681																															
3448425																																																																																																																																		132752	155	0	0	60458																																																																												60458																															
3449066																																																																																																																																		2784772	29115	0	0	2392080	41826	15962	25864	0	17755	1871	409	15475	0	118163	259359	8696	29752	0	0	0	0	0	0	0	0	0	219964	8852	5030	2541	161801	168098	290662	460397	1901475	17006	17006	0	0	0	17006	38	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	562	562	0	0	0	562	313230	156615	0	0	1282	154112	175948	290662	461724	2080676	0	58132	230862	2080676	2392080	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3451050																																																																																																																																		598142	4260	0	0	398614																																																																												398614																															
3455227																																																																																																																																		833080	6225	0	0	667077																																																																												667077																															
3459207																																																																																																																																		673979	10225	0	3278	629772																																																																												626494																															
3459216																																																																																																																																		142446	1346	0	0	127138																																																																												127138																															
3463875																																																																																																																																		376726	5279																																																																																																														
3465226																																																																																																																																		19052966	123934	0	0	15105637	449735	344148	105587	0	841055	0	515885	493658	0	301619	1838994	430647	121108	0	0	0	0	63517	0	0	0	0	1412240	0	2611	0	779672	666847	2993734	2291475	10699916	25352	25352	0	0	0	25352	21563	10782	0	0	0	10782	5394	1079	0	0	0	1079	0	0	0	0	0	0	0	0	0	0	0	0	2147695	1073848	0	0	0	1073848	714808	3144718	2291475	12322916	0	628944	1145738	12322916	15105637	120460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3465392																																																																																																																																		1253688	11410	0	887	841828	259258	256992	2266	0	0	0	0	0	0	165138	4955	809	163	0	0	0	0	0	0	0	0	0	29893	1722	0	0	28171	423852	8150	103167	697194	16006	16006	0	8169	0	7837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41971	20986	0	0	0	20986	423852	16319	103167	726809	0	3264	51584	726809	840941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3466988																																																																																																																																		742846	7026	0	0	606716																																																																												606716																															
3468450																																																																																																																																		313113	2239																																																																																																														
3470097																																																																																																																																		307040	559	0	0	91536																																																																												91536																															
3470154																																																																																																																																		1294960	12961	0	510	1025696																																																																												1025186																															
3470239																																																																																																																																		22555824	9145	0	0	4950527	1744509	1744263	246	0	0	0	0	0	0	427578	4578741	0	57127	0	0	0	0	0	0	0	0	0	290015	3962	22995	1132	40398	2175803	4601982	322169	782007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2175803	4601982	322169	782007	0	920396	161085	782007	4950527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3470930																																																																																																																																		440960	3110	0	0	325660																																																																												325660																															
3472046																																																																																																																																		813788	3642																																																																																																														
3472859																																																																																																																																		659808	3893	0	379	396070																																																																												395691																															
3475083																																																																																																																																		19743804	47917	0	0	8617918	3809436	3800887	8549	0	0	0	0	0	0	523239	1090731	0	155652	7680	0	7680	0	0	0	0	0	0	554009	27243	14085	1399	390525	4351369	1121045	233862	6840251	57231	57231	0	0	0	57231	20231	10116	0	0	0	10116	4584	917	0	0	0	917	0	0	0	0	0	0	0	0	0	0	0	0	1232108	616054	0	0	4811	601884	4351369	1121045	238673	7854549	0	224209	119337	7854549	8617918	72200	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3476192																																																																																																																																		4551581	96536	0	49863	3985712	108110	92831	15279	0	0	0	0	0	0	269581	254760	144581	70750	0	0	0	0	19722	0	0	0	19722	242382	1476	19620	6327	194149	369593	337545	982208	2571867	15659	15659	0	1614	0	14045	2690	1345	0	128	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507300	253650	0	0	3191	241744	369625	341356	987504	2879965	0	68271	493752	2879965	3935849	19722	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3479018																																																																																																																																		181266	891	0	0	110240																																																																												110240																															
3480069																																																																																																																																		70827	775	50	50	59215	2022	809	1213	0	1111	43	1068	0	0	525	9849	0	0	147	0	147	0	0	0	0	0	0	2002	313	458	0	1232	1734	13168	2263	54858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	31	0	0	0	31	1734	13168	2263	55449	0	2634	1132	55449	59115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3482045																																																																																																																																		156759	1447	0	9	114997																																																																												114988																															
3482111																																																																																																																																		726207	12602																																																																																																														
3485215																																																																																																																																		188712	1002	0	0	112554																																																																												112554																															
3485420																																																																																																																																		670575	5957	0	0	556381																																																																												556381																															
3487433																																																																																																																																		473496	2367																																																																																																														
3487947																																																																																																																																		594568	14634	0	8466	493387																																																																												484921																															
3488579																																																																																																																																		603689	7632	0	970	532970																																																																												532000																															
3489035																																																																																																																																		2079824	16203	0	0	1838763																																																																												1838763																															
3489071																																																																																																																																		369699	2167	0	0	204806																																																																												204806																															
3517590																																																																																																																																		427507	2738	0	0	335006																																																																												335006																															
3529315																																																																																																																																		127940	0	0	0	34254																																																																												34254																															
3531176																																																																																																																																		359190	1796																																																																																																														
3532641																																																																																																																																		4951697	34203	0	0	3849891	392107	296960	95147	0	180169	50030	120069	10886	0	196192	269346	4706	39321	85834	0	85834	0	0	0	0	0	0	371027	10899	5495	60	227937	556026	611397	722102	2925869	12865	12865	0	0	0	12865	4989	2495	0	0	0	2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472423	236212	0	0	0	236212	570934	615746	722102	3221978	0	123149	361051	3221978	3849891	13039	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3537897																																																																																																																																		590269	5242	0	0	464079																																																																												464079																															
3538009																																																																																																																																		558727	5865	0	322	443475																																																																												443153																															
3545258																																																																																																																																		2187253	24693	0	2203	1937084	143473	96427	47046	0	0	0	0	0	0	49873	74794	0	1750	2060	0	2060	0	0	0	0	0	0	44970	0	10274	0	31393	171908	135525	293098	1615809	8826	8826	0	0	0	8826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207069	103535	0	0	0	103535	171908	135525	293098	1751407	0	27105	146549	1751407	1934881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3546862																																																																																																																																		381783	4225																																																																																																														
3547131																																																																																																																																		4188244	23354	0	0	2294213																																																																												2294213																															
3547896																																																																																																																																		491062	5293	0	1041	340103	101369	76529	24840	0	0	0	0	0	0	21437	0	0	0	0	0	0	0	0	0	0	0	0	31176	524	14673	0	11962	105863	67861	39369	272348	525	525	0	0	0	525	5426	2713	2678	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31438	15719	2648	0	4515	8556	112479	67861	45375	283469	0	13572	22688	283469	339062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3548567																																																																																																																																		2240666	19852	0	0	1963397																																																																												1963397																															
3548763																																																																																																																																		253711	2411	0	34	190189																																																																												190155																															
3555248																																																																																																																																		260532	2468																																																																																																														
3561771																																																																																																																																		234367	2554																																																																																																														
3567269																																																																																																																																		461404	3303	0	0	332341																																																																												332341																															
3579589																																																																																																																																		10718502	96285	0	0	8557548	398965	244961	154004	0	0	0	0	0	0	719986	725436	125918	65000	0	0	0	0	0	0	0	0	0	984611	3137	18501	1065	309934	1089958	1060178	1160458	6886450	37326	37326	15821	0	0	21506	1167	584	526	0	0	57	937	187	52	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	1189759	594880	0	0	0	594880	1114691	1060178	1160458	7586489	0	212036	580229	7586489	8557548	7384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3588312																																																																																																																																		1087312	6972	0	0	781532																																																																												781532																															
3588424																																																																																																																																		1737709	14799	0	0	1526943																																																																												1526943																															
3591004																																																																																																																																		254112	2774	0	445	196440																																																																												195995																															
3592047																																																																																																																																		439660	5225																																																																																																														
3593307																																																																																																																																		454455	14895																																																																																																														
3594005																																																																																																																																		7474437	74857	0	0	7244509	206173	185047	21037	89	0	0	0	0	0	256403	281496	307579	9830	0	0	0	0	9357	0	0	0	0	297815	2138	4747	2773	256745	467899	351539	843634	5910907	61308	61308	0	0	0	61308	11229	5615	0	0	0	5615	487	97	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	1405496	702748	16660	0	43368	642720	486707	363265	894957	6719138	0	72653	447479	6719138	7244509	9357	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3594087																																																																																																																																		418904	1459	0	0	231862	84066	35147	48919	0	0	0	0	0	0	52939	46728	8571	969	0	0	0	0	0	0	0	0	0	10316	0	473	0	9843	88086	96120	92328	145348	675	675	90	0	0	585	1127	564	1	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19255	9628	0	0	0	9628	88177	96120	92328	159256	0	19224	46164	159256	231862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3594797																																																																																																																																		1013845	7101																																																																																																														
3595271																																																																																																																																		1982746	18618	0	0	1784681	31236	6263	24973	0	167	120	47	0	0	36773	92201	0	0	140832	0	140832	0	0	0	0	0	0	139799	10823	1329	0	122211	54661	259382	72415	1612230	30	30	0	0	0	30	1004	502	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89328	44664	0	0	0	44664	54661	259382	72415	1676913	0	51876	36208	1676913	1784681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3596250																																																																																																																																		270280	3920																																																																																																														
3596894																																																																																																																																		279134	2116																																																																																																														
3597211																																																																																																																																		1233771	4324	0	0	410893	346305	339602	6703	0	307953	116541	103115	29094	59562	82539	103947	21967	56963	0	0	0	0	0	0	0	0	0	22515	3033	2270	992	16220	541715	216035	269798	220938	4108	4108	0	0	0	4108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15482	7741	0	0	0	7741	541715	216035	269798	232787	0	43207	134899	232787	410893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3599804																																																																																																																																		95572	692	0	0	72167																																																																												72167																															
3603961																																																																																																																																		450194	3472																																																																																																														
3607062																																																																																																																																		1383765	12202	0	0	1225113																																																																												1225113																															
3608751																																																																																																																																		1804242	26317																																																																																																														
3610718																																																																																																																																		1238143	10218	0	0	1116990																																																																												1116990																															
3614837																																																																																																																																		1005283	10678	0	1067	847832	138998	133032	5966	0	22205	0	12551	0	9797	4386	84330	0	21318	0	0	0	0	0	0	0	0	0	55500	0	304	0	45360	151753	103151	109668	631017	0	0	0	0	0	0	4226	2113	0	0	0	2113	0	0	0	0	0	0	0	0	0	0	0	0	13177	13177	0	0	13047	130	123648	61824	0	0	0	61259	151753	103151	122715	695586	0	20630	61358	695586	846765	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3614846																																																																																																																																		186474	2038	0	241	156861																																																																												156620																															
3614958																																																																																																																																		1918799	15981	0	0	1909110																																																																												1909110																															
3614976																																																																																																																																		2177175	18918	0	0	1872662																																																																												1872662																															
3617856																																																																																																																																		167341	3196	0	1388	144610	5695	450	5244	0	0	0	0	0	0	0	28515	0	0	4870	0	4870	0	0	0	0	0	0	6088	0	494	78	5516	450	40667	10730	119893	313	313	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12197	6099	0	0	0	6099	450	40667	10730	131112	0	8133	5365	131112	143222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3619216																																																																																																																																		1177257	10893	0	0	906081																																																																												906081																															
3623110																																																																																																																																		682277	8513																																																																																																														
3623969																																																																																																																																		158919	1686																																																																																																														
3626184																																																																																																																																		142486	382																																																																																																														
3626858																																																																																																																																		319816	1912																																																																																																														
3627109																																																																																																																																		153432	881	0	0	119429																																																																												119429																															
3629420																																																																																																																																		2512175	25144	0	0	2274395																																																																												2274395																															
3629484																																																																																																																																		369443	3483	0	0	287220																																																																												287220																															
3630323																																																																																																																																		4650798	38140	0	0	4202987																																																																												4202987																															
3633016																																																																																																																																		180416	1219	0	0	129693																																																																												129693																															
3633173																																																																																																																																		1413305	22553	0	8281	1172766	120651	116570	4081	0	22657	1606	19087	1964	0	12366	3364	0	23805	116	0	116	0	0	0	0	0	0	51942	43	1543	985	49085	136247	28191	275137	987059	544	544	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23944	11972	0	0	0	11972	136791	28191	275137	1014928	0	5638	137569	1014928	1164485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3635029																																																																																																																																		968271	34471	0	26502	758540																																																																												732038																															
3635551																																																																																																																																		252064	2007	0	0	187621																																																																												187621																															
3636259																																																																																																																																		188806	2239	0	488	153867																																																																												153379																															
3636428																																																																																																																																		500042	4870																																																																																																														
3636446																																																																																																																																		963055	7088																																																																																																														
3636914																																																																																																																																		453520	3542	0	0	383813																																																																												383813																															
3637247																																																																																																																																		1666789	11038	0	0	1246938																																																																												1246938																															
3637685																																																																																																																																		13559171	29295	0	0	9089029	1587687	1384423	203264	0	384124	0	384124	0	0	620610	48875	6021	138823	0	0	0	0	0	0	0	0	0	341516	1676	42253	12884	266265	2008303	1203545	4593285	5308070	21797	21797	0	0	0	21797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062192	531096	28056	0	0	503041	2036359	1203545	4593285	5834839	0	240709	2296643	5834839	9089029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3637706																																																																																																																																		302260	2591																																																																																																														
3645840																																																																																																																																		505706	4647	0	2614	165729																																																																												163115																															
3646397																																																																																																																																		338108	2880	0	0	308322																																																																												308322																															
3650808																																																																																																																																		11430230	139041	0	43680	8089321	587860	403870	183990	0	0	0	0	0	0	115978	1124608	85	1324	0	0	0	0	0	0	0	0	0	636155	246	53914	0	520371	545004	4810101	85	6047781	7092	7092	0	0	0	7092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489373	744687	0	174619	0	480122	545004	4990291	85	6555409	0	998058	43	6555409	8045641	9233	0	0	0	0	104587	0	0	0	0	210061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3655933																																																																																																																																		476140	7795	0	3197	385086																																																																												381889																															
3664588																																																																																																																																		1243833	10984	0	416	834862	125608	93219	32389	0	0	0	0	0	0	27881	100613	743	43176	0	0	0	0	0	0	0	0	0	61500	2901	14889	18	42456	124262	147891	408355	582317	7761	7761	0	0	0	7761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124752	147891	408505	593688	0	29578	204253	593688	834446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3667132																																																																																																																																		198623	1255																																																																																																														
3671997																																																																																																																																		359579	3468																																																																																																														
3678857																																																																																																																																		1390699	10609																																																																																																														
3688043																																																																																																																																		976923	12965	0	2084	915276																																																																												913192																															
3688548																																																																																																																																		322108	3065	0	519	207925																																																																												207406																															
3690121																																																																																																																																		389136	3331	0	572	306028																																																																												305456																															
3690635																																																																																																																																		537174	4588																																																																																																														
3690701																																																																																																																																		862598	5796	0	0	674497	14879	2565	12314	0	11861	0	8436	3425	0	38073	74336	12983	0	8595	0	8595	0	2509	0	0	0	0	36931	167	1868	794	31728	44179	105549	246466	475295	2230	2230	0	0	0	2230	89	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86497	43249	0	0	57	43192	44179	108204	246820	528396	0	21641	123410	528396	674497	2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2877	575	0	0	
3715444																																																																																																																																		3040033	25572	0	0	2678469																																																																												2678469																															
3719648																																																																																																																																		1243316	14136																																																																																																														
3720336																																																																																																																																		164769	848																																																																																																														
3720608																																																																																																																																		1598899	15048	0	0	1484266																																																																												1484266																															
3721605																																																																																																																																		378005	4215																																																																																																														
3729124																																																																																																																																		744022	4151	0	0	584350																																																																												584350																															
3783313																																																																																																																																																																																																																																																	
3783948																																																																																																																																		6494995	23237	0	0	2170958	236850	225514	11336	0	0	0	0	0	0	1008887	2234177	0	0	0	0	0	0	0	0	0	0	0	87022	8089	14816	7904	45121	1242490	2260329	2432922	412698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1242490	2270507	2436786	412698	0	454101	1218393	412698	2170958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3786435																																																																																																																																		536444	5349	0	136	466828																																																																												466692																															
3793714																																																																																																																																		2306539	19873	0	0	1508444																																																																												1508444																															
3804535																																																																																																																																		2329533	20856	0	0	2082802	38511	22342	16169	0	150285	0	8354	141974	0	1142	26522	46040	21222	0	0	0	0	0	0	0	0	0	267044	8574	8109	3582	106302	46396	79543	374454	1703229	1516	1516	0	0	0	1516	6986	3493	0	0	0	3493	0	0	0	0	0	0	0	0	0	0	0	0	94335	94335	94335	0	0	0	248131	124066	0	224	1094	119307	140731	82258	376377	1838108	0	16452	188189	1838108	2082802	1048	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3807880																																																																																																																																		1698887	10850	0	0	1531781																																																																												1531781																															
3812147																																																																																																																																		545693	5315	0	0	473293																																																																												473293																															
3816154																																																																																																																																		140477	880																																																																																																														
3816163																																																																																																																																		213204	1336																																																																																																														
3816190																																																																																																																																		624046	2842	0	0	331568																																																																												331568																															
3821037																																																																																																																																		1047647	9165	0	0	851255	87092	70232	16860	0	21451	8935	7999	0	4517	0	61092	505	0	0	0	0	0	0	0	0	0	0	35879	70	2937	63	28142	89276	103027	190135	663873	0	0	0	0	0	0	3358	1679	0	0	0	1679	0	0	0	0	0	0	0	0	0	0	0	0	2725	2725	0	0	2725	0	57743	28872	0	0	0	28872	89276	103027	192860	713703	0	20605	96430	713703	851255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3821626																																																																																																																																		432485	7234																																																																																																														
3821822																																																																																																																																		968750	7965	0	0	761615																																																																												761615																															
3832127																																																																																																																																		723214	5185	0	0	472724																																																																												472724																															
3835454																																																																																																																																		3874850	41688	0	12030	2426319	269061	263852	5209	0	5205	0	4685	519	0	58481	167641	1376	137890	0	0	0	0	0	0	0	0	0	275815	0	15000	0	179745	343538	202411	2045507	1261077	2553	2553	0	0	0	2553	0	0	0	0	0	0	5079	1016	0	0	0	1016	0	0	0	0	0	0	29	29	0	0	29	0	73736	36868	0	534	0	36334	343538	202945	2045536	1324193	0	40589	1022768	1324193	2414289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3843392																																																																																																																																		192439	1921	0	0	155944																																																																												155944																															
3851427																																																																																																																																		2153059	16640	0	0	1826377	252767	240849	11918	0	1963	0	0	0	2000	22310	81307	0	0	48	0	48	0	0	0	0	0	0	288849	78	23520	0	99886	263239	347293	386953	898356	1033	1033	0	0	0	1033	1217	609	0	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212993	106497	0	0	0	106497	269014	347293	386953	1047207	0	69459	193477	1047207	1826377	13877	0	0	0	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3869123																																																																																																																																		223020	1319																																																																																																														
3938186																																																																																																																																		35066650	217556	0	0	24916442	421210	414425	6786	0	10000	0	10000	0	0	2095763	904907	106606	0	0	0	0	0	102588	0	0	0	0	1613383	58859	231576	32484	1075602	2570662	2317727	7717346	16470520	119945	119945	0	0	0	119945	10011	5006	0	0	0	5005	5170	1034	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	4512627	2256314	0	532	752	2246591	2570662	2432157	7718098	19041466	0	486431	3859049	19041466	24916442	103276	0	0	0	0	0	0	0	0	0	0	0	0	21246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
