"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ27	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
2905761					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2907019					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2907439					CONF				147			0	0	0	0	false		0	0					138							0	0	0	0	0							Core Deposit Intangible												
2912750					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2913702					CONF							0	0	0	0	false		0	0					195		152					0	0	0	0	0							PC Banking	Debit ATM Card Processing		Capital Injection From Holding Company									
2914268					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2914727					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2915461					CONF							403	0	0	0	false		0	0												0	0	0	0	0										Downstream of Capital from Parent to Bank									
2916534					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2916963	0	0	0	0	CONF	8464	0	0	2733	322	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Intercompany revenue share			Intercompany management expense	Intercompany trust operations expense											
2917184					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2917317	21062				CONF	488						0	0	0	0	false		0	0		1472			14081		666		3714			0	0	0	0	0				Correspondent Income	Loan Fair Value Loss	Bargain Purchase Gains	Loan and deposit account expenses	Meetings, travel and dues expense											
2919898					CONF							0	0	0	0	false		0	0		119			231		303			191		0	0	0	0	0																			
2920287					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2920773					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2921211					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2921622					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2921659					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Residual tax impact on sale of PCS agency assets in prior calendar year									
2925620					CONF							0	0	-3	0	false		0	0												0	0	0	0											Downstream capital from BHC to Bank		Reserve for loan losses adjustment							
2925666	6125				CONF	16035			10344			0	0	0	0	false		0	0		12464			13212		12349					0	0	0	0	0				Other Equity Method Investment			Credit Card Program												
2929392					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2938198					CONF	1034	808	418	1758	503		0	0	0	0	false		0	0					1025							0	0	0	0	0				Operating & Capital Lease Income	Fees from Covered Call Options	Loan Commitment Fees	Loan expenses	Armored Car & Courier Expenses											
2938769	9			7	CONF							0	0	0	-1369	false	1	0	0		13	1	6	67	2	18	10			3	0	0	0	0	0	3												adjustment for business combination effective 03.01.24						
2939001					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2939391					CONF							0	0	0	0	false		0	0												0	0	0	0	0												TO RECORD ALLOWANCE FOR OFF-BALANCE SHEET CREDIT							
2941068	1338				CONF	1134			3170			0	0	0	0	false		0	0		1347			4043		3098					0	0	0	0	0				Loan Servicing Income, net			Software Maintenance												
2943615					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2947556					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2948058					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2948423					CONF							0	0	0	0	false		158	0												0	0	0	0	0															KM ADJUSTED RETAINED EARNINGS				
2949970					CONF							-175	0	0	0	false		0	0												0	0	0	0	0										Dividend to Holding Company									
2953418					CONF	138				160		10529	0	0	0	false		0	0					554			58				0	0	0	0	0	462			ACH PROCESSING FEES				BANK SERVICE CHARGES		CAPITAL INFUSION									
2954059					CONF				394			2691	0	0	0	false		0	0		675		471	1351				378			0	0	0	0	0							Computer Supplies			Parent Company Contributions									
2954497					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2958972					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2960555					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2960788					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2963266					CONF						7587	683	0	0	0	false		0	0		220					472					0	0	0	0	0									Bank Service Fees	Capital Infusion from Parent Company									
2963275					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2963864					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2967796					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2970657					CONF	114			754			0	0	0	0	false		0	0					638							0	0	0	0	0				Loan Committment Fees			Loan Expenses												
2973041					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Additional Paid In Capital									
2973386					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2980209	41000	0	0	0	CONF	104000	-39000	12000	189000	167000	0	0	0	0	0	false	0	0	0	0	0	0	0	71000	0	41000	0	0	0	0	0	0	0	0	0	0	0	0	Annual Card Fees	FV of Derivatives	Bounty Income	Intercompany Expenses	Partner Contractual Payments											
2986407	272				CONF	731	302	137	337			0	0	0	0	false		0	0		353			1027				274			0	0	0	0	0				Westfield Cr Corp Admin & Loan Processing fees	Change in Equity Method Investments	Subordinated Debt Investment Income	Ohio Financial Institution Tax												
2989006					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2992547					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2997216					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2997748					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
2998576					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3005097					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Adoption of CECL did not change our reserve.				
3010363					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3015939					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3016347					CONF	248			232	241		325	0	0	0	false		0	0		192			677							0	0	0	0	0	73			Transaction Fees - Mortgage Warehouse			Software maintenance and support	Professional services		Stock Based Compensation									
3017081					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3019982					CONF							-1300	0	0	0	false		0	0												0	0	0	0	0										Intercompany payment BHC		adjustments to allowance for loan losses							
3020447					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3022610					CONF							0	0	0	0	false		0	0												0	0	0	0	0																	0	0	
3025929					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3027763					CONF							500	0	0	0	false		0	0												0	0	0	0	0										CONTRIBUTION FROM HOLDING COMPANY									
3029253					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3029589	496				CONF	15205			297		471	0	0	-962	0	false		0	0					745		571					0	0	0	0	0				Swap fee income			Staff Related Expense	Loan Expense	Other Professional Fees			Reclass of Loans to HFS Securitization							
3032833					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3034257					CONF	150						0	0	0	0	false		0	0					237		447			288		0	0	0	0	0				Secondary Market Loan Income															
3034695					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3039636					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3040418					CONF	2442	5046	1136	314			0	0	0	0	false		0	0					706				661			0	0	0	0	0				ISSUING SPONSORSHIP FEE INCOME	SETTLEMENT SERVICES FEE INCOME	FEE INCOME STONECASTLE	SOFTWARE EXPENSE												
3041358					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3042234	31			211	CONF				256	93		0	0	0	0	false	22	0	0	4	59	4	3	247	22	68	45	2		17	0	0	0	0	0			22				Holding Co Fees	Trust											
3045383					CONF							0	0	0	0	false		-5	0												0	0	0	0	0															Adjustment made after Call Report was filed				
3047659					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3048487					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3049635					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3052813					CONF				235	1523		0	0	0	0	false		0	0					464							0	0	0	0	0							Courier/Armored	Other Client Expenses											
3066025	0	0	0	0	CONF	0	0	0	13105	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0				Portfolio management expense												
3067929					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3068579	187				CONF				207			0	0	0	0	false		0	0		291			615		207					0	0	0	0	0							Charitable contributions												
3070545					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3075474					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3076220					CONF	-126			2359	768	760	11000	0	0	0	false		0	0							605					0	0	0	0	0				Building tax credit gain (loss)			Ind deposit fees	Service charges	Software maintenance	Capital contribution									
3076248					CONF				19260			0	0	0	0	false		0	0												0	0	0	0								Affiliated Deposit fee												
3076453					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3076604					CONF	30			233			0	0	0	0	false		0	0					163		195	167				0	0	0	0					OTHER LEASED PROPERTY INCOME (NOT OREO)			TAXES (OTHER THAN INCOME)												
3089752					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3090833					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3102893					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3103591	16		10	10	CONF			41		8	66	0	0	0	0	false	2	0	0	7		3	14	44	5				22	5	0	0	0	0	0						Loan and Secondary Market Income		Examination Fees	Management Fees										
3109043				343	CONF	15						0	0	0	0	false		0	0		329		93	385			397				0	0	0	0	0				Other Income															
3109146	537				CONF	545	152	149	356			0	0	0	0	false		0	0					1044		157		303			0	0	0	0	0				FAS 133 HEDGING INCOME	OWS Income	SWAP INCOME	Other Professional Fees												
3110197					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3116519					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Contribution									
3120646					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3120897					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3122994					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Treasury Management fees			Computer software expenses	Dues & memberships											
3125315					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3125557					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3128923					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Transferred from reserve for unfunded committments back to reserve for loan losses							
3134399					CONF							39	0	0	0	false		0	0												0	0	0	0	0										Stock option expense									
3134698					CONF							0	0	0	0	false		0	0												0	0	0	0	0										DTA created by acquisition of Commerce Bancorp by Commerce Financial Company					DEF TAX ASSET ADJUSTMENT				
3138146					CONF	13622	4764	-33213	137734			0	0	0	0	false		0	0		1026			35096		2347		23974			0	0	0	0	0	691			Loan acquisition and origination fee income	Early Payoff Fee Income	Net gains (losses) on derivatives instruments	Deposit Costs												
3139321					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3140822					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3141726					CONF	81	142					0	0	0	0	false	189	0	0		170	109		1625		795		186	443		0	0	0	0	0				Merchant Service	Rent Income														
3145797					CONF							0	0	0	0	false		0	0												0	0	0	0	0							Software Service Contracts & Licenses	Donations											
3146150				291	CONF	252						0	0	0	0	false		0	0		411		139	701			360	302			0	0	0	0	0	521			Other Income															
3148613					CONF							0	0	0	0	false		0	0												0	0	0	0	0										0									
3150205					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3150447	0	0	0	0	CONF	1000	-1000	0	103000	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0		0	0	0	Marketing revenue earned from mortgage partner	Gain/(Loss) on mortgage loan forward purchase		Back office operations												
3153233					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3153297					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3158546					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3160978					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3165357					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Injection					Purchase additional share of subsidiary				
3166699					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3174920					CONF							0	85	0	0	false		0	0												0	0	0	0	0											Employee Restricted Stock Award Expense	0							
3180136				28	CONF	37						0	0	0	0	false		0	0					142			20				0	0	0	0	0			40	Misc income	Interchange fees														
3184228					CONF							0	0	0	0	false		0	0												0	0	0	0	0										PARENT HOLDING COMPANY CAPITAL INJECTION									
3185579					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3185896					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3187630	1493				CONF	2415	5164	1459	1353			658	0	0	0	false		0	0					3752				2875			0	0	0	0	0				Loan Fee Income	Advisory Fees	Services Income	Servicing Expense			Stock compensation/option exercises									
3189063					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3194692	286		96	9	CONF	29						0	0	0	0	false	53	0	0		48	35	3	513	110	535	100	109		44	0	0	0	0	0		223		Mortgage Loan Fees- Secondary Market															
3199811					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3202702					CONF	4000	7000		6000	8000		0	0	0	0	false		0	0					8000		26000		5000			0	0	0	0					Card service income	Electronic payments		Card processing	Business support and solutions											
3212149	0	0	0	0	CONF	-1328	-4957	13953	56222	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	17652	0	0	0	0	0	0	0	0	0	0	0	0	PnL on non hedging derivatives	Credit card rewards and other card revenue	Commitment fee income	Contracted Services												
3212402					CONF				550	824		0	0	0	0	false		0	0		228			402				631			0	0	0	0	0	141						MISC Expense	Operational Loss											
3213333					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3213735					CONF				175			0	0	0	0	false		0	0					723							0	0	0	0	0							Professional Fees												
3214059					CONF	128	251			275		0	0	0	0	false		0	0		187			486			408				0	0	0	0	0				Investment Fund Income	Spread on FX Transactions			Business software/subcriptions											
3216017	452			460	CONF	121	404		489			0	0	0	0	false		0	0					1496		149					0	0	0	0	0				Operating and Capital Lease Income	Fees from Covered Call Options		Loan Expenses					ASU 2022-02			ASU 2022-02				
3216316					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3217331					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3217957					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3219269					CONF	288	181			3169	671	0	0	0	0	false		0	0												0	0	0	0	0				Tax Preparation Fees	Third Party Asset Management Fees			Revenue Share	Processing Back office										
3220863					CONF							54	0	0	0	false		0	0												0	0	0	0	0										Stock Amortization									
3221468	1546				CONF	2510	408		3223	1593	2722	0	0	0	0	false		0	0		2067			1633							0	0	0	0	0				Late charges and other loan fees	Derivatives Income		Software expense	Loan and Collection Expense	Deposit Incentives										
3223305					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3223408					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Secondary Market Origination Fees	In House Appraisals/Evaluations		Federal Reserve Bank Service Charges	State Banking Department Dues											
3223417	86		18	2	CONF	1			47	13	37	0	0	0	0	false	6	0	0	3		2	1	87	14	30	16		31	12	0	0	0	0	0	4			Other Electronic Income			Training, Travel, Dues, Memberships	Software	Outside Services, Admin										
3224302					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Portion of Provision credited to Unfunded Commitment Reserve							
3224375					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Contribution from Holding Company									
3224478	13		26		CONF							0	0	0	0	false	9	0	0		22	4	3	131	11	27	9	91	34	18	0	0	0	0	0		1	10																
3224580					CONF		12033		188589		63408	0	0	0	0	false		-776	0							44695					0	0	0	0	0				Merchant Discount Fees	Debt Cancellation Premiums		Service Fees		Merchant Royalty Expense						Implementation of proportional amorization method for Tax Credit CRA Investment				
3228908					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Contribution									
3229875					CONF				1026			0	0	0	0	false		0	0					612							0	0	0	0	0							Outside Services												
3232204	986			599	CONF				818	1779		0	0	0	0	false		0	0		1072										0	0	0	0	0							IT Support	Deposit Servicing Fees											
3232370					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3235410					CONF							0	0	0	0	false		0	0		119		202	469				182			0	0	0	0	0																			
3243282					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3247589					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3248849	454		217	113	CONF				557			0	0	0	0	false	19	0	0	1	292	1		312	42	98	261		59	43	0	0	0	0	0							Franchise Tax												
3253834					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3254297					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3262788					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3267738					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3268173					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3268249					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3270046					CONF							0	0	0	0	false		0	0												0	0	0	0	0							LICENSE AND MAINTENANCE					TRANSFER TO UNFUNDED COMMITMENTS							
3271799					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3271986					CONF							59	0	0	0	false		0	0												0	0	0	0	0										Stock Options Paid in Capital									
3272956					CONF							0	0	30	0	false		0	0												0	0	0	0	0												Post acquisition changes to ACL on PCDs							
3274709					CONF				496			296	6000	0	0	false		0	0		296			526		216		406			0	0	0	0	0							Software Maintenance & Licenses			STOCK BASED COMPENSATION	CAPITAL CONTRIBUTION FROM PARENT								
3276543					CONF							0	0	-50	0	false		0	0												0	0	0	0	0										capital distibution to Holding Company		Amount transferred to reserve for unfunded commitments							
3277241					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3280625					CONF							0	0	-229	0	false		0	0												0	0	0	0	0												Move reserve balance for off-balance sheet credit exposures to liability side of balance sheet							
3281510					CONF							164	0	0	0	false		0	0												0	0	0	0	0										Stock Grant Compensation									
3282012					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3282692					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3284070	71000	0	0	0	CONF	359000	83000	0	233000	95000	0	0	0	0	0	false	0	-2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Auto Operating Lease Income	Service Fees from Affiliates		Auto Operating Lease Depreciation	IT Expenses							Adoption of ASU 2023-02				
3284397					CONF	59903	223638		33153	6493		0	0	0	0	false		0	0												0	0	0	0	0				FORECLOSED ASSETS INCOME	INTEREST RATE DERIVATIVES FAIR MARKET VALUE ADJ. & INCOME		FORECLOSED ASSETS EXPENSE	SERVICING FEE EXPENSE											
3284445					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3284490	98		80	1	CONF				227			0	0	-199	0	false	62	0	0	6	36	10	47	649	76	276	105	32	269	37	0	0	0	0	0	9	2	104				Software Maintenance & License Expense					Reclassed portion of ACL to LCL for Unfunded Commitments							
3285246					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3285778					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3286999					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3287660					CONF	787	84					0	0	0	0	false		0	0								291	962			0	0	0	0	0				CC FEES	Other Miscellaneous Income														
3288452					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3290240	15		84		CONF	58	40		198			0	0	0	0	false		0	0					387	7		65	110		21	0	0	0	0		14		45	Bank Owned Life Insurance	Advisory Fee		Trust Outsourced fees												
3293540					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3296859					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3297490					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3303298	38557				CONF	41502	38550	19273	70990	58421		0	0	0	0	false		0	0		23978			33968		53893					0	0	0	0	0				Letter of Credit and Loan Fees	Syndication Fee Income	Miscellaneous Fees/Commissions	Capitalized Software Expense	Outside Services											
3303944					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3303953					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3306280					CONF							0	0	0	0	false		0	0												0	0	0	0	0												0							
3306598					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3308529	54		16	3	CONF							-190	0	0	0	true	3	0	0				47	84	4		32		11		0	0	0	0	0										Debt repayment to Holding Company		Allowance of unfunded loans posted against provision for loan losses		Please note the Deferred Tax Asset Adjustment. DTA at Quarter end of $687K Federal & State.  Total adjustment taken in the 1st quarter 2024 was $5K					
3308574					CONF							1640	0	0	0	false		0	0												0	0	0	0	0										Capital Injection									
3309393					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3309571				-677	CONF							0	0	0	0	false		0	0					115							0	0	0	0	0																			
3310287					CONF							0	0	0	0	false		0	0												0	0	0	0																				
3314043					CONF							0	0	0	0	false		0	0												0	0	0	0	0																	0		
3314119					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3316739					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3317192					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Distribution of Surplus to Parent Company	Parent Company capital contribution from stock grants								
3317932					CONF				1105			0	-1324	0	0	false		0	0		1664			2058		246					0	0	0	0								Noncapitalized software expenses				Share redemption withholdings on perf units & RSUs								
3320576					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Net operating lease income	OREO	Unrealized G/L on SBA loans													
3320781					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3322468					CONF							0	0	3	0	false		0	0												0	0	0	0	0												Unfunded Allowance Adjustment							
3325759					CONF	6280			631			0	0	5949	0	false		0	0		565			2231		835		635			0	0	0	0	0				Credit enhancement income			Bank franchise tax					Additional allowance recorded for 12/31/23							
3337097					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3340725					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Fair Value Adjustments	Early Withdrawal Penalties	Brokered Loan Fee Income													
3340903					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3341393					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3342671					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3344321					CONF	234						0	0	0	0	false		0	0					318				677			0	0	0	0	0				LETTER OF CREDIT FEES			CHARITABLE CONTRIBUTIONS	ENTERTAINMENT		CAPITAL INJECTION									
3346268					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3346633					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3347603					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3347911					CONF							1000	0	0	0	false		0	0												0	0	0	0	0										Contribution from Holding Company									
3348468					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3348888					CONF				2197	216		0	0	0	0	false		0	0		3231		157	4667		1893					0	0	0	0	0							Write down investment in subsidiary	ICS Fee Expense											
3349241					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3350658					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3350724	464				CONF				305			0	0	0	0	true		0	0				335	330							0	0	0	0	0							Software - Non Processing							1c - ATM/Debit Card Fees					
3353154	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							Test Comment Example. TEXT4498	Test Comment Example. TEXT4499	Test Comment Example. TEXT4521	Test Comment Example. TEXT4522	Test Comment Example. TEXT4769	Test Comment Example. TEXTB526	Test Comment Example. TEXTB527	Test Comment Example. TEXTFT29	Test Comment Example. TEXTFT31	
3354599					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital injection from holding company									
3356191					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3357077					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3357219					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3357385					CONF							0	0	0	0	false		0	0					203				127			0	0	0	0	0																			
3357620	0	0	0	0	CONF	0	0	0	139	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				Operating Expenses paid to Affiliates										0	0	
3358270					CONF							0	0	0	0	false		0	0					176							0	0	0	0	0																			
3368635	75		89	10	CONF							0	0	0	0	false		0	0		54			246			37				0	0	0	0	0																			
3368925					CONF							6000	0	0	0	false		0	0												0	0	0	0	0										Holding Company Investment in Spring Bank									
3370133					CONF							500	0	0	0	false		0	0												0	0	0	0	0										Capital Infusion from Holding Company									
3370357					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3374234					CONF							46	-200	0	0	false		0	0												0	0	0	0	0										Stock grant accruals	Return of capital to holding company								
3374382					CONF							0	0	0	0	true		0	0												0	0	0	0	0											Capital Decrease to Holding Company			No adjustment to Equity was necessary upon the adoption of the current expected credit losses methodology					
3374403					CONF							800	0	0	0	false		0	0												0	0	0	0	0										Capital Infusion From Holding Co., Belleville Bancorp, Inc.									
3374412					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Change in Reserve for Unfunded Commitments							
3377235					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3378773					CONF	316	120		565	486		0	0	0	0	false		0	0		301			412		141					0	0	0	0	0				Letter of Credit Fees	Rent Income		Software Costs	Derivative Collateral Fees											
3383665					CONF							0	0	0	0	false		0	0											29	0	0	0	0	0																			
3384952					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3385744					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3386264					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3386536					CONF				336			-2999	261	0	0	false		0	0		76			886		280					0	0	0	0	0							maint/repairs on hw/sw, equipment, buildings			capital transfer between holding co. and bank	esop transaction w/holding company								
3387140					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3388482					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3390337					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3390627					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3391718					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3393851					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3394278	4791				CONF	7887			4296	9983		9163	0	0	0	false		0	0					8208							0	0	0	0					Income from providing services to Affiliates			Other Professional Fees	Software		Stock Options exercised, Restricted units, ESPP prior year									
3394380					CONF							0	0	0	0	false		0	0												0	0	0	0	0												0							
3397233					CONF							-60	15	0	0	false		0	0												0	0	0	0	0										Move Cash from Retain Earnings to Holding comp DDA	Account for Stock options for Mike Quagliano	Credit for ALLL side of adopting CECL							
3398623					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3401970					CONF	118						0	0	0	0	false		0	0		785			598		202		566			0	0	0	0	0				Gain on Recovery of Acquired Loans															
3402913	397				CONF	387	698	1010	1128	564		0	0	0	0	false		0	0					422		331		641			0	0	0	0	0	1306			Other Misc Income	Other Loan fees	Other Income -Bank Owned Life Insurance	Computer/Equipment Software Expenses	Other Operational Expense											
3404207					CONF	917			1054			0	0	0	0	false		0	0					1204		220					0	0	0	0	0				Operating & Capital Lease Income			Loan Expenses												
3404373					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3404467					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
3404506					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Adoption of ASU 2016-13 topic 326 for unfunded liabilities							
3404999					CONF							12047	0	0	0	false		0	0												0	0	0	0	0										Parent Co. 12M Cap Infusion 47K Stock Option Activity									
3407084					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
