"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
1007819																					5968	13708	92069		10160				8666					0		47616	0	5951				
1007873																					506	1912	20533		1749				2410					0		11665	0	2291				
1007930																					0	0	4974		171				1153					0		3650	0	0				
1007958																					351	781	2039		145				762					0		0	0	0				
1008076																					1892	4694	18253		1022				1093					0		7705	0	1847				
1008151																					285	129	1305		86				805					0		0	0	0				
1008209																					1561	0	2713		401				751					0		0	0	0				
1008432																					1230	930	9923		348				4501					0		2914	0	0				
1008450																					96	29	578		167				286					0		0	0	0				
1008553																					161	0	3660		22				1403					0		2074	0	0				
1008674																					3413	8560	41526		12140				2251					0		0	15162	0				
1008955																					146	0	891		110				635					0		0	0	0				
1009242																					1601	1427	26716		4537				8873					0		10278	0	0				
1009354																				0	8090	68200	118515	0	8223	0	0	0	13025	5061	0	0	0	0	0	20977	0	0				
1009756																				12	1069	3663	13125	66	111	0	0	0	3876	0	0	0	0	0	0	4042	0	364				
1009840																				0	412	176	1132	48	48	0	0	0	496	0	0	0	0	0	0	0	0	0				
1010015																					831	2624	13289		408				1238					0		8188	0	0				
1010574																					3095	396	8243		552				1188					0		3012	0	0				
1011432																					126	1581	3515		1198				610					0		0	0	0				
1011526																					16798	41641	333028		127322	66820	41373		18223					0		106831	0	22213	Loan Swap Asset	Tax Credit - Housing		
1011553																					580	961	4091		162				699					0		1560	0	129				
1011638																					2305	7606	20161		1257				4337					0		4656	0	0				
1011656																					189	237	469		8				35					0		0	0	0				
1011852																				0	0	0	235	45	45	0	0	0	190	0	0	0	0	0	0	0	0	0				
1011955																					917	0	18807		2673				5839					0		9378	0	0				
1012251																					379	7697	29276		928				1808					0		18464	0	0				
1012457																					0	0	1514		63				594					0		857	0	0				
1012671																					4991	7294	36986		2196				2352					0		18323	1830	0				
1013070																				0	898	8157	33183	524	885	0	0	0	2460	0	42	0	0	0	0	19276	0	1507				
1013650																					149	730	2239		0				1192					0		168	0	0				
1013744																					66	219	886		302				299					0		0	0	0				
1014059																				0	308	410	1059	34	34	0	0	0	307	0	0	0	0	0	0	0	0	0				
1014125																					1172	3633	22582		2623				1833					0		12037	0	1284				
1014246																					443	0	1725		473				809					0		0	0	0				
1014255																					30	0	368		26				312					0		0	0	0				
1014376																					1415	2304	9407		646				791					0		1470	903	1878				
1014451																					454	0	1934		1021				459					0		0	0	0				
1014554																					114	0	3656		166				987					0		2389	0	0				
1014657																				0	654	0	10530	324	324	0	0	0	945	0	0	0	0	0	0	8607	0	0				
1014853																					2733	0	11552		512				2367					0		3942	967	1031				
1015252																				0	2101	0	14775	962	1654	0	0	0	2991	0	0	506	0	0	0	5027	0	3002				
1015270																					2178	4998	21353		1452				1538					0		5227	0	5960				
1015458																					50	30	508		242				186					0		0	0	0				
1015560																					23804	13138	48428	2121	2402				9084			215		0		0	0	0				
1015832																					351	0	5150		889				676					0		1137	0	2097				
1015841																					698	813	8855		162				1575					0		4277	0	1330				
1015850																				0	686	0	9979	298	476	13	15	0	1311	0	0	0	0	0	0	7506	0	0	Delayed principal	software ammoritization		
1016174																					4825	0	17264	4011	4192				616					0		7631	0	0	0	0	0	
1016231																					15423	9692	41341	830	1679	434			4726					0		9821	0	0	Limited Partnership			
1016259																					3725	0	22183		1833				6210					0		10415	0	0				
1016558																					583	176	1881		169				273					0		338	0	342				
1016718																					265	868	1960		64				763					0		0	0	0				
1016848																					168	0	1147	141	252		108		727					0		0	0	0		Fiserv Deposit		
1016857																					4888	0	21808		2009				3211					0		11700	0	0				
1016941																					367	378	1523		76				702					0		0	0	0				
1017425																					6200	6160	33041		1901				2238					0		16542	0	0				
1017555																					712	0	1160		75				373					0		0	0	0				
1017564																					107	0	2194		156				425					0		1506	0	0				
1017854																					0	428	2569		42				611					0		1488	0	0				
1017939																					14235	117088	666832		119327	47713			74898					0		238734	34123	68427	Cash Collateral Held by Derivative Counterparty			
1017957																					2766	0	3744		263				715					0		0	0	0				
1018927																					3863	5860	74744		15619				12336					46		28808	0	8212				
1157415																					2682	0	43621		4180				11035					0		25724	0	0				
1158878																					335	0	3028	159	1083				1610			921		0		0	0	0				
1160509																					161	234	5586		905				20					0		4266	0	0				
1162017																					10222	15067	59931		3788				7829					0		23025	0	0				
1163283																					66	1079	3762		238				488					0		1891	0	0				
1169650																					1232	2600	7443		917				2694					0		0	0	0				
1176881																					42047	0	555688		508763	210000			4878	262894				0		0	0	0	FORECLOSED NON REAL ESTATE ASSETS			
1176920																					292	0	2446		621				392					0		1141	0	0				
1186965																					301	0	2437	115	753				1383			566		0		0	0	0				
1187001																				0	13190	0	41806	5404	8021	0	0	0	20595	0	0	0	0	0	0	0	0	0				
1187551																					150	0	1406		671				585					0		0	0	0				
1188772																					714	2234	42325		19556	9260			7888	2565				0		9882	2051	0	Annuities			
1188987																					0	213	19555	207	207				1985					0		6559	0	10591				
1190476																				0	45843	75570	418964	0	99585	27308	0	0	59078	0	0	0	0	0	0	64120	35383	39385	State Tax Credits			
1191352																					280	0	4187		110				754					0		2231	0	812				
1211371																					3487	4736	22799	1875	5486				2529					0		5179	0	1382				
1216022																				0	18000	1920000	2453000	183000	489000	0	0	0	26000	0	0	168000	0	0	0	0	0	0				
1216321																					34327	0	66409		6437	5469			21277					0		4368	0	0	CRA Initiatives			
1216826																					34403	0	113788		38210	12146			41175					0		0	0	0	Accounts Receivable			
1218446																					477	789	12017		2110				926					0		7715	0	0				
1222519																					444	10185	14581		1031				2921					0		0	0	0				
1222948																				0	845	0	4900	568	668	0	0	0	3387	0	0	0	0	0	0	0	0	0				
1225752																					1528	4616	12451		440				873					0		4994	0	0				
1225761	0	56376	87787	188530	0	6889	0	0	0	37478	0	0	6533	0	0	0	0	0	0																							
1225798																					864	0	1535		255				416					0		0	0	0				
1228034																					687	0	6715		850				2825					0		2353	0	0				
1293078																					1105	0	4882		397				510					0		2870	0	0				
1356768																					2343	44432	146327	5510	16549				18540		768	1667		0		53658	0	10805				
1369870																					373	0	1239		418				36					0		412	0	0				
1386251																					9194	17298	259017		113269				35978	25970				0		79497	3781	0				
1387203																					880	0	2051		464				707					0		0	0	0				
1387605																					6966	13323	75004		6493				8811					0		38300	0	1111				
1391778																					0	220213	581185		225646	200299			135326					0		0	0	0	Contractual Payments			
1394621																					693	4405	10488		551				4839					0		0	0	0				
1394676	0	163099	1147956	1827198	0	314817	108923	0	0	46794	0	0	151228	0	0	0	0	154532	0																				Delta Pre Payment			
1396764																					375	6595	9962		558				2434					0		0	0	0				
1397471																					578	664	3451		1059				966					0		184	0	0				
1402384																					0	0	3440		195				602					0		2643	0	0				
1404481																					138	3061	5103		823				1081					0		0	0	0				
1404883																					2380	12	3397		102				903					0		0	0	0				
1412712																					4533	5769	27181		2660				5475					7		8737	0	0				
1414819																				0	545	13929	20758	1540	3471	0	0	0	2813	0	0	0	0	0	0	0	0	0				
1418255																					174	0	750		347				229					0		0	0	0				
1429028																					2164	2254	7783		1364				2001					0		0	0	0				
1435092																					162	0	4401		191				728					0		3320	0	0				
1436204																				0	16743	38158	140207	4352	6515	0	0	0	11785	0	0	0	0	0	0	44124	4506	18376				
1440117																					1605	2994	23449		912				1972					0		15966	0	0				
1443266	0	40000	21000	110000	0	7000	7000	0	0	42000	0	0	0	0	0	0	0	0	0																				Advance Taxes and Insurance			
1444021	0	91092	20995	525553	0	412101	0	0	0	1365	0	0	360978	0	0	0	0	0	0		91092																					
1445943																				0	5745	31380	72894	1360	5230	343	105	2245	6539	0	0	0	0	0	0	24000	0	0	RETURNS IN PROCESS	HOUSING EQUITY	FISERV RESERV FOR DEBIT CARD TRANSACTIONS	
1447639																					8628	0	35842		5930				8281					0		1077	11926	0				
1456501	0	429000	808000	4024000	0	1999000	945000	0	0	788000	0	0	0	0	0	0	0	0	0																				SUSPENSE			
1458608																					7402	13131	46514	3556	7974				18007			3452		0		0	0	0				
1459717																				0	6980	114	18494	0	5667	1298	1000	2212	5733	0	0	0	0	0	0	0	0	0	INVESTMENT IN ST. LOUIS EQUITY FUND LLC	ATM/DEBIT CARD VENDOR RESERVE ACCOUNT	INCOME TAXES RECEIVABLE	
1459735																					1033	4528	30934		2422				1726					0		20069	0	1156				
1459799																					239	1953	7892		233				821					0		3290	0	1356				
1462986																					167	24	3101		94				196					0		2620	0	0				
1469677																					10484	19505	62794		5310				5164					0		16662	0	5669				
1470150																				0	417	0	1145	0	85	0	0	0	643	0	0	0	0	0	0	0	0	0				
1474309																					0	0	582		46				243					0		293	0	0				
1478231																					1092	0	6387		1027				652					0		2330	0	1286				
1479470																					1045	4629	24946		5215				1847					0		10380	0	1830				
1481745																					1451	0	4332		638				2243					0		0	0	0				
1492817																					480	0	2847	119	941	394			1426					0		0	0	0	Principal Receivables			
1493319																					1279	0	5663		623				971					0		2790	0	0				
1494482																					88	0	3759		51				154					0		3466	0	0				
1494914																				0	1951	9980	18184	1130	2575	887	222	0	3678	0	0	0	0	0	0	0	0	0	Prepaid corporation income tax	Costomer's liability on acceptance		
1629903																					1275	0	31542		30247	15492			20			10694		0		0	0	0	Net Pension Asset			
1718188																					3753	9011	46464		18611				10774					0		2605	1710	0				
1718469																					42012	0	62529	551	15324	173	10965		5193	139				0		0	0	0	Receivable for payments on securities	Loan servicing payments receivable		
1820979																				0	69	0	428	226	340	114	0	0	19	0	0	0	0	0	0	0	0	0	ROU			
1836701																					2064	1386	4949		339				1160					0		0	0	0				
1842065																					449826	231060	989347	12901	48877				192858			29303		0		43960	22766	0				
1852569																					587	0	1320		712				21					0		0	0	0				
1863097																					5856	9039	46771		16722	8439			3167	6970				0		8511	0	3476	Low Income Housing Tax Credit			
1864197																				0	5236	14208	58595	696	1516	0	0	0	7228	0	0	0	0	0	0	29398	0	1009				
1867983																				0	3365	43411	89905	0	18803	13357	0	0	19881	0	0	0	0	0	0	4445	0	0	Lease - ROU Asset			
1872941																					1333	0	5091		641				3117					0		0	0	0				
1879016																					1161	0	7542		407				1064					0		4910	0	0				
1883321																					15000	215260	267832	14523	17976				19596		1511	1934		0		0	0	0				
1885932																				7036	1661	5800	53234		15505				18816					0		11452	0	0				
1890525																					18688	12028	77191		5321				14298					0		14769	11128	959				
1892154																					851	0	10954		424				1735					0		6831	0	1113				
1893049	0	329000	643000	1029000	0	0	0	0	0	57000	0	0	0	0	0	0	0	0	0																							
1917301		40752	7725	461049		370442	135947	93976		32763					0		5765	0	3602		40752																		Receivable from Affiliates	Trade Date Securities Receivable		
1918344																				0	15074	42853	98703	1055	3819	0	0	0	26532	0	0	0	0	0	0	10425	0	0				
1929247																					213928	164287	1813866		329386	70818	119207		138515					0		630051	50	337649	Income Tax Receivable	Trade Date Receivable		
1940747																					1159	0	3781		1130				1473					0		19	0	0				
1945247																					15	25	575		340				195					0		0	0	0				
2002222																					312	4131	15110		142				1943					0		4914	0	3668				
2006024																					2205	0	5528		825				2498					0		0	0	0				
2007991																					1350	5372	15176		177				2256					0		6021	0	0				
2009605																				0	4855	0	16154	1552	2268	0	0	0	9031	0	407	0	0	0	0	0	0	0				
2010722																					889	0	11175		1613				934					0		7739	0	0				
2037185																					440	834	9802		375				311					0		7719	0	123				
2044811																					14847	6374	125052		79120	46493			16440					0		8271	0	0	Trade Date Securities Receivable			
2044820																					150	0	1108		277				681					0		0	0	0				
2051127																					3154	0	14584		915				1098					0		9417	0	0				
2059990																					1328	0	3195		1053				424					0		390	0	0				
2068107																					2210	3452	28162		7353				4850					0		10297	0	0				
2107181																					0	311	41047		40600				136					0		0	0	0				
2107341																					1086	0	1719		159				474					0		0	0	0				
2119773																					20544	7713	186253		116629	69245			20026					0		19213	0	2128	Trade Date Securities Receivable			
2121196																				0	52470	138056	1334241	0	939723	679379	0	0	203992	0	0	0	0	0	0	0	0	0	Due from Affiliates/others			
2122997																				0	60	0	3236	0	3176	3176	0	0	0	0	0	0	0	0	0	0	0	0	RECEIVABLE FROM AFFILIATE			
2123930																					123	239	2424		183				401					0		1478	0	0				
2132594																					909	469	7419		2524				1559					0		0	0	1958				
2132941																					4456	26636	81540		6189				8440					0		14048	11088	10683				
2140348																					305	0	2967		1584				1078					0		0	0	0				
2142155																					4943	5339	75171		19723				10251			6330		0		34001	914	0	Accrued Income Taxes			
2163477																				0	256	791	10581	0	9534	2792	2436	0	0	0	0	0	0	0	0	0	0	0	Trust Fee Receivable	Settlement Trust Fee Receivable		
2164111																					887	486	1953		165				415					0		0	0	0				
2182786	0	1547000	1754000	49332000	0	44099000	16295000	14866000	0	1929000	0	0	0	0	3000	0	0	0	0		1547000																		Trade date receivable	Receivable from affiliates		
2193616	0	99009	367110	830013	0	98350	0	0	0	153311	0	25952	69261	0	0	0	53278	58955	0		99009																					
2209553																					32526	28318	168253	5116	11709				16117					145		78106	0	1332				
2218443																					1075	397	4599		419				1775					0		933	0	0				
2232757																					489	0	5989		264				1070					0		4166	0	0				
2233875																					838	523	2313		354				598					0		0	0	0				
2236821																					9047	19584	43821		7338				7339					0		0	513	0				
2239288																					34133	0	301401		176489	72078			45430					0		18724	0	26625	Operating Lease Equipment			
2262718																					1562	1965	12391		8864				0			6253		0		0	0	0				
2265456																				0	10167	8162	84217	0	65443	0	0	0	445	0	0	62387	0	0	0	0	0	0				
2297998																					3938	7641	26840		653				3530					0		0	11078	0				
2298995																					11390	1401	129912		101675	69245			15446					0		0	0	0	Trade Date Securities Receivable			
2304636																				0	1683	0	6298	187	277	0	0	0	384	0	0	0	0	0	0	2539	0	1415				
2305969																					524	2945	11629		854				1269					0		4267	0	1770				
2316714																					1450	0	11820		374				1971					0		8025	0	0				
2317672																					860	377	3154		569				1348					0		0	0	0				
2325882																				0	3136	3421	14298	0	6981	0	0	0	760	0	0	6876	0	0	0	0	0	0				
2328137																				0	5449	10810	54221	1087	2875	0	0	0	4954	0	0	856	0	0	0	23807	0	6326				
2328285																					450	123	1320		681				66					0		0	0	0				
2329200																					804	2311	8986		1537	836	380		667					0		3667	0	0	Core flex credits receivable	Accounts Receivable		
2332910																					3574	3290	10689		598				3227					0		0	0	0				
2333140																					771	0	5190		1365				397					0		2657	0	0				
2337335																					90	0	3044		2953				1					0		0	0	0				
2339599																					3506	3016	17108		1892				1591					0		7103	0	0				
2339795																					11337	7583	74573		40098	24730			12695					0		1755	0	1105	Trade Date Securities Receivable			
2343167																					636	0	9384		1991				1763					0		2651	0	2343				
2344753																					4898	7797	33772		3633				7169					0		10275	0	0				
2353595																					9911	15080	107429		11062				8521					0		26641	34471	1743				
2354323																					152	0	6122	857	1069				881					0		4020	0	0				
2354985																				0	130639	24833	979281	0	360448	192062	0	0	123754	0	0	0	0	0	0	273943	0	65664	Leased equipment			
2356091																					1510	0	14430		706				2048					0		10166	0	0				
2358769																					2938	5637	34717		5762				3180					91		17109	0	0				
2362458	0	10245	4033	99022	0	78283	76423	0	0	6461	0	0	0	0	0	0	0	0	0																				Current Income Tax Receivable			
2371816																					1969	946	17211		272				1188					0		12836	0	0				
2372774																				0	12696	15868	157647	0	40812	0	0	0	16260	34758	0	0	0	0	0	44839	1859	25313				
2385514																					34423	70459	287621	4721	21156	1513	10577		29983					0		108691	0	22909	TAX CREDITS	SWAP Asset		
2390929																				124	8381	13884	93645	1749	13355	4192			6858		818			0		49713	0	1454	Low-Income Investments			
2391588																					1084	216	5881		726				671					0		3184	0	0				
2396592																					4294	1263	12242		233				1256					0		5196	0	0				
2396604																					962	0	7405		473				1707					0		4263	0	0				
2398701																					9442	7837	21619		1400				2940					0		0	0	0				
2434113																					24302	18854	105941		8016				10799					0		29597	0	14373				
2451240																				0	3534	3838	190734	0	170785	0	0	0	4000	167287	0	0	0	0	0	7684	893	0				
2465881																					5797	3158	27785		5562				7427					0		3036	0	2805				
2467670																					22	0	669		194				453					0		0	0	0				
2471239																					16872	0	56268		10273				29123					0		0	0	0				
2482824																					1406	0	41994		4978				9503					0		23621	0	2486				
2483120																					300	1248	13166		2686				1406					0		7526	0	0				
2483438																					7703	4113	31307		8169				3485					0		7837	0	0				
2489805	0	414000	506000	2212000	0	349000	278000	0	0	612000	0	0	0	0	0	0	10000	321000	0																				RECEIVABLE FROM LOAN SERVICER			
2490285																					50	0	1004		98				856					0		0	0	0				
2497181																					5267	12641	43189		2641				6824					0		10655	0	5161				
2502656	0	0	115168	431384	0	311375	0	0	0	4841	0	0	310205	0	0	0	0	0	0																							
2502825																					68	0	193		104				21					0		0	0	0				
2505424																					799	1232	10943		1031				1035					0		6846	0	0				
2505451																					241	4065	6305		516				1483					0		0	0	0				
2505460																					1017	1472	8271		1012				2272					0		2498	0	0				
2508751																					25089	0	223773		171633	138491			22919				4193	0		3003	0	1129	Trade Date Securities Receivable			
2515320																					4132	6207	50193		7099				8128					0		24627	0	0				
2529176																					475	1707	7736		57				632					0		4865	0	0				
2531562																					744	0	2743		558				400					0		1041	0	0				
2531991	0	4603	0	6494	0	898	0	0	0	993	0	0	889	0	0	0	0	0	0																							
2533043																					406	1288	2299	64	389				216					0		0	0	0	Security Deposits			
2533119																					1439	4482	26837		6889				476					0		10935	0	2616				
2536633																					176	972	5703		385				795					0		3375	0	0				
2539960																					3056	251	10394		244				5275					0		1568	0	0				
2562137																					266	396	2276		184				1430					0		0	0	0				
2562164																				0	8156	20759	154530	2596	93532	76395	0	0	19322	0	599	13741	0	0	0	12761	0	0	Credit Enhancement Asset			
2567123																				0	35155	5787	126317	0	84825	0	0	0	550	0	0	82646	0	0	0	0	0	0				
2568063																					449	0	9245		6002				2794					0		0	0	0				
2576134																					2852	13709	123156		95772				10823					0		0	0	0				
2577739																					516	2604	5595		311				1292					0		0	0	872				
2580243																					4975	2205	35197	934	2564				2470	1463				0		17898	0	5085				
2587916																					1128	7298	20110		653				2498					0		8533	0	0				
2594240																					44080	14198	161504		16629				12459					0		68983	0	5155				
2594419																					1155	0	10735	627	2950	2278			881					0		3745	2004	0	ASC 942 Right of Use Asset			
2596646																					14127	15639	56216		4420				9348					0		6197	0	6485				
2597223																					150	140	2255		1850				115					0		0	0	0				
2597232																					460	246	1729		1023				0					0		0	0	0				
2598396																				0	378	1471	2501	109	239	0	0	0	413	0	0	130	0	0	0	0	0	0				
2600039																					25484	1936	143807		116387				0					0		0	0	0				
2602828																					63	0	2179		104				135					0		1877	0	0				
2605566																				0	0	0	5158	941	3139	1109	0	0	2019	0	0	0	0	0	0	0	0	0	Motorcycle processing fees receivable			
2607412																					238	0	664		71				355					0		0	0	0				
2608754																					17721	20448	151270		15364	7552			16624					0		64816	15010	1287	CRA NET OF AMORT		0	
2610784																					683	0	1090		53				354					0		0	0	0				
2614344																					385	2048	12685		736				1165					0		8351	0	0				
2615190																				3465	0	228562	527888	20259	247831	121032	0	0	51495	0	1640	0	0	0	0	0	0	0	Due from Visa - Merchant Sales Transactions			
2615220																					118	0	8518		631				1192					0		6577	0	0				
2618780																					93577	170668	629930		117172				118571		38382			0		46792	21668	61482				
2619714																					6398	1114	18286		239				2034					0		8501	0	0				
2621285																					323	0	4462		671				469					0		2999	0	0				
2621940																					377	2326	6814		428				773					0		633	918	1359				
2624400																					8736	3348	84505		61039	49461			8292					0		2176	0	914	Trade Date Securities Receivable			
2625724																					2693	2768	22535		4677				2499					0		9898	0	0				
2631172																					1590	0	21901		7712				1336					0		11263	0	0				
2631846																				0	6821	0	34946	1372	3277	0	0	0	3817	0	0	1017	0	0	0	21031	0	0				
2634191																					38068	172135	534365	22028	65986	36584			89941					0		142781	5782	19672	Electronic Settlement Deposit			
2634351																					10211	8466	86397		5380				8782					0		22793	30765	0				
2641827																					74	12	1326		1225				15					0		0	0	0				
2642598																					732	0	14134	752	4294	1992	117	1248	2024		169			0		3364	0	3720	Investment Accruals	Fiserv EFT Deposit	Right of Use Asset	
2643595																					1375	0	2803		251				1177					0		0	0	0				
2649122																					9612	29505	75697		1020	417	484		10592					0		19558	5410	0	MISCELLANEOUS RECEIVABLE	PPREPAID EXPENSES		
2649177																					19948	9948	47189		14702				2591					0		0	0	0				
2651899																					138	185	2187		1864				0					0		0	0	0				
2652092																					79233	89131	420848	7086	89358				51909		1618			0		87875	0	23342				
2654911																					11459	137880	244791		59522	30868			35930					0		0	0	0	A/R Swap settlements			
2661861																					2089	9132	30695	831	952				2312					0		15130	0	1080				
2666400																					3732	2340	133225		90653				3803					0		32697	0	0				
2667920																				0	300	168	2138	0	1355	0	0	0	315	0	0	1355	0	0	0	0	0	0				
2667939																					4702	2591	23498		108				5987					0		10110	0	0				
2667957																					4766	1756	24807	2019	3952	55			3809		50			0		10524	0	0	non-post dda debits			
2668598																					1213	3855	18694		574				1919					0		7216	0	3917				
2684552																				282	1496	0	11615	435	831	1			2097	28		85		0		5830	0	1361	dEPOSIT	Tax Rec		
2686211																					1057	0	17985	342	412				3839					0		12677	0	0				
2687133																				0	1720	659	11207	354	681	0	0	0	1154	0	0	0	0	0	0	6993	0	0				
2687487																					633	1022	16140		12474				2011					0		0	0	0				
2693264																					17875	4909	201211		139850	93976			21664					0		16913	0	0	Trade Date Securities Receivable			
2694681																					4187	6743	23555		5131				7494					0		0	0	0				
2694944																					150	717	1434		122				445					0		0	0	0				
2696180																					643	0	2158		116				781					0		618	0	0				
2697963																				0	10844	3614	31065	0	9145	0	0	0	4219	0	0	0	0	0	0	0	0	3243				
2700984	0	46	21928	281499	0	242053	126403	0	0	17472	0	0	0	0	0	0	0	0	0		46																		security deposit			
2702764																					331	593	3189		343				646					0		1276	0	0				
2705112																					648	194	1781		66				873					0		0	0	0				
2705895																				0	26601	32959	171740	0	87316	16419	0	0	24864	0	0	16419	0	0	0	0	0	0	Global payments accounts receivable			
2708122																					5686	16066	73214		7939				4719					0		38804	0	0				
2713920																					2141	10548	21602		2935				5978					0		0	0	0				
2716088																					1182	3026	7945		1267				2470					0		0	0	0				
2718596																					432	5709	12510		253				1102					0		5014	0	0				
2719810																					2927	0	6351		1713				158			1557		0		969	0	584				
2723376																					742	2153	4694		1173				626					0		0	0	0				
2724766																					69	190	738		112				367					0		0	0	0				
2726050																					343	0	2955		228				2384					0		0	0	0				
2729677																					0	14491	34087		19334				262					0		0	0	0				
2730431																					2340	1037	8524		4227				920					0		0	0	0				
2732565																					2421	11609	25335		996				3129					0		6381	577	222				
2733263																					3970	10030	24547		3920				1356					0		5271	0	0				
2734729																				0	15268	45192	108060	1953	5116	2585	0	0	14621	0	0	0	0	0	0	23844	4019	0	A/R SECURITIES PAYMENT			
2735137																					2286	107	3392		272				727					0		0	0	0				
2735146																					367200	6387	862095		282987			73940	205521				95469	0		0	0	0			Equipment Operating Leases	
2736219																					4405	12378	64385		18147				5652					0		17644	0	6159				
2736291																				0	80322	263744	415600	0	30690	0	0	0	40844	0	0	20177	0	0	0	0	0	0				
2736451																					2075	4111	20544		7376	3641			2419					0		0	4563	0	Right-of-use Asset - Operating Lease			
2736714																					6913	14970	52956		3209				7134					0		18460	0	2270				
2737980																					73531	0	149887		59567	29521			16789					0		0	0	0	Lender Risk Account Receivable			
2743244																				0	3506	21978	66433	2068	3598	0	0	0	8397	1262	0	0	0	0	0	24380	0	4574				
2745426																					1805	4045	31208	654	4759	2448			2950	907		513		0		17649	0	0	operating lease asset			
2745529																					0	307	1128		799				22					0		0	0	0				
2746245																					635	0	5087		339				664					0		3449	0	0				
2746263																				0	13270	8503	88760	1591	2604	0	0	0	8023	0	0	306	0	0	0	56360	0	0				
2747279																					424	391	4125		239				299					0		2772	0	0				
2747466																					635	0	6830		244				1794					0		4157	0	0				
2747587																					5732	0	76376		35311				2251					0		33082	0	0				
2748502																					955	1904	14614		773				3361					0		7621	0	0				
2749059																					490	633	1742		59				560					0		0	0	0				
2753917																					222	5523	7148		918				485					0		0	0	0				
2754222																					164	395	4096		1454				372					0		1711	0	0				
2756730																					1406	0	5272		309				3049					0		508	0	0				
2756909																					2302	8067	13416		1686				1361					0		0	0	0				
2757205																					38951	11139	184254		75321	23315			15122					0		34448	0	9273	Income Tax Benefit			
2758613																					32383	12274	123451		16367				22322					0		34048	0	6057				
2759629																					926	0	8143		677				2278					0		4262	0	0				
2760232																					2190	1436	22737		2671				3574					0		12755	111	0				
2764212																					9129	9878	60828		4603	2633			8930					0		28288	0	0	Right of Use Asset			
2769570																					946	648	8431		278				1081					0		5478	0	0				
2769954																					579	3787	7346		404				634					0		1942	0	0				
2771694																					5115	790	53428		16663				5547					0		25313	0	0				
2774707																					0	14	80		35				31					0		0	0	0				
2775151																					142	1014	2519		268				1095					0		0	0	0				
2775179																					1027	0	14020		685				2243					0		8224	0	1841				
2775692																					505	0	2750		604				371					0		1270	0	0				
2785477																					3820	1860	12371		1760				1830					0		3101	0	0				
2785646																					6270	3407	29993		6429				6542					0		6177	0	1168				
2787770																					3177	8893	41840	1215	6027	4155			2574		32			0		14061	0	7108	Right of Use Asset - Operating & Finance			
2788656																					2834	4901	19647		5467				1352					0		4468	0	625				
2791085																					1296	1383	11039		2308				2521					0		3531	0	0				
2791517																				0	255	4227	8610	197	312	0	0	0	2205	0	0	0	0	0	0	1611	0	0				
2793593																					1378	127	3462	798	945				1012					0		0	0	0				
2794732																				0	681	807	5154	359	2055	0	0	0	1611	0	0	0	0	0	0	0	0	0				
2796277																				0	10	28	2280	0	2228	2095	0	0	14	0	0	0	0	0	0	0	0	0	Investment and trust advisory fees receivable			
2797162																					2438	5393	18632	6332	7225				3576					0		0	0	0				
2797210																					84	120	395		171				20					0		0	0	0				
2797359																					3023	4394	27610		1156				4352					0		8241	0	6444				
2797724																				0	42688	61087	511327	23639	91133	0	0	0	44715	0	0	48142	0	0	0	241672	283	29749				
2800491																					1051	4269	16368		781				1882					0		3338	0	5047				
2805535																					1298	3014	7284		1089				1883					0		0	0	0				
2805928																				0	126	3032	7406	278	307	0	0	0	881	0	0	0	0	0	0	3060	0	0				
2806635																					599	0	4778		1513				2666					0		0	0	0				
2806840																				0	1044	0	6066	228	422	0	0	0	1432	192	0	0	0	0	0	2071	0	1097				
2806877																					11565	0	28227	2638	11958	627			4704	1797		813		0		0	0	0	Gain on Rate Lock/Hedge			
2807173																					203	134	2637		186				487					0		1627	0	0				
2808602																				0	4215	12797	66296	2487	4057	0	0	0	8446	0	0	1432	0	0	0	36781	0	0				
2809373																					285	151	2887		2410				41					0		0	0	0				
2811086																					124	213	2235		86				229					0		874	0	709				
2815879																					3188	0	7018		310				949					0		2571	0	0				
2819167																					1747	7018	29672		11589				4316					0		5002	0	0				
2819242																					434	0	9862		881				1640					0		5694	0	1213				
2820604																					553	702	3404		773				1376					0		0	0	0				
2823221																					704	0	13202		221				2337					0		9940	0	0				
2826017																				0	590	3844	45592	0	41070	15732	0	0	88	0	0	19318	0	0	0	0	0	0	Pension Plan Asset			
2833882																					413	3106	11599		5763				2317					0		0	0	0				
2834759																					1958	8306	35708		7834				4530					0		13080	0	0				
2835103																					1228	0	16381		788				3259					0		11106	0	0				
2836306																					1277	926	7956		913				583					0		4257	0	0				
2838207																					3156	5261	15705		4678				2610					0		0	0	0				
2839053																					267	1753	6645		493				530					0		3602	0	0				
2839790																					2380	6257	40036		10813				2680					0		13595	0	4311				
2845755																					3664	0	13040		2421				1716					0		5239	0	0				
2845782																					90	0	822		693				39					0		0	0	0				
2847085																					123	1120	3699		117				726					0		1613	0	0				
2847142																					2991	6786	17553		2414				5362					0		0	0	0				
