"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
10250																																																																																																																																		665281	4144	0	0	414786	14120	9425	4695	0	64776	0	74617	915	0	13460	187335	1491	1000	2800	0	2800	0	0	0	0	0	0	15208	133	3456	267	11352	29327	292372	77012	298471	0	0	0	0	0	0	1046	523	0	0	0	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17530	8765	0	0	0	8765	29327	292372	77012	314493	0	58474	38506	314493	414786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849																																																																																																																																		285820	2804																																																																																																														
11145																																																																																																																																		442755	3830	0	0	317118	28720	13196	15524	0	0	0	0	0	0	12844	55665	33020	10950	0	0	0	0	0	0	0	0	0	27665	58	1590	468	19266	26479	73880	101636	222801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26970	73880	101636	229934	0	14776	50818	229934	317118	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																		387256	2878																																																																																																														
11837																																																																																																																																		158167	987	0	17	79683	7566	6859	707	0	0	0	0	0	0	29569	44771	5560	5986	0	0	0	0	0	0	0	0	0	3721	64	245	133	3279	36492	45723	37466	46288	21	21	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9193	4597	0	0	0	4597	36492	45723	37466	51805	0	9145	18733	51805	79666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030																																																																																																																																		582908	9191	0	5766	387270	104572	84222	20345	5	194	194	0	0	0	51775	0	0	0	12000	0	12000	0	0	0	0	0	0	35144	0	378	0	34766	140757	42488	82688	326807	1240	1240	0	0	0	1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	169	0	0	0	169	140757	42488	82688	337428	0	8498	41344	337428	381504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142																																																																																																																																		314841	2341																																																																																																														
12311	181680	0	0	0	0	0	0	3037810	3037810	0	607562	0	0	0	0	0	0	4821106	824432	417257	0	0	0	0	0	0	0	0	663509	663509	617711	0	0	0	0	45798	0	0	3925900	785180	0	0	0	783650	1530	8813	24079236	0	1063703	0	0	153698	0	910005	0	1409091	0	0	1409091	0	0	0	0	0	1409091	0	834775	417257	0	0	0	0	0	0	0	56364	0	1252163	1043143	0	0	0	0	0	0	138729099	12916	4501077	21947258	10919847	4856811	447170	0	0	0	0	370810	2793676	1170311	677942	0	0	0	0	0	408500	212632	0	3694992	28746730	9058134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35757	17065	0																			0	0	0	0																																																																																										
12647																																																																																																																																		222026	1151																																																																																																														
12946																																																																																																																																		2800324	29728	0	1672	2310101	41707	18406	23301	0	0	0	0	0	0	41213	453197	184398	12372	850	0	850	0	0	0	0	0	0	198958	130	6111	2429	120250	59871	513777	546865	1720867	2979	2979	0	0	0	2979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318536	159268	0	0	0	159191	59871	513777	546865	1913235	0	102755	273433	1913235	2308429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103																																																																																																																																		3107454	22401	0	0	2919134	36795	18835	17960	0	26542	0	26542	0	0	59026	293556	6092	87719	0	0	0	0	0	0	0	0	0	103138	0	6493	0	78407	78091	354214	887204	1591773	1673	1673	0	0	0	1673	373	187	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197951	98976	0	0	37349	61627	78091	354214	924740	1683212	0	70843	462370	1683212	2919134	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																		64095	718	0	59	52776	9322	6768	2554	0	0	0	0	0	0	2086	1453	825	0	999	0	999	0	0	0	0	0	0	3128	0	0	0	2372	8859	5006	17631	32600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	24	0	0	0	24	8859	5006	17631	33061	0	1001	8816	33061	52717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457																																																																																																																																		37254	229																																																																																																														
14155																																																																																																																																		367752	4255																																																																																																														
14650																																																																																																																																		81120	894																																																																																																														
14753																																																																																																																																		61694	559																																																																																																														
14865																																																																																																																																		860734	6003																																																																																																														
14977																																																																																																																																		55863	667																																																																																																														
16551																																																																																																																																		448379	4734																																																																																																														
17110																																																																																																																																		174636	279																																																																																																														
17147																																																																																																																																		18299229	204934	0	39168	14835357	548729	405145	143584	0	2184252	346690	1150122	685940	1500	115904	914684	803301	12947	0	0	0	0	0	0	0	0	0	1639113	1916	9634	27043	678696	872378	2272531	3777137	10845383	33059	33059	0	0	0	33059	32490	16245	0	0	0	16245	31	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1849428	924714	0	0	1593	923121	872378	2444925	3779149	12135700	0	488985	1889575	12135700	14796189	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17259																																																																																																																																		76397	207	0	0	49160	3907	3767	140	0	300	0	300	0	0	2974	18467	1023	0	0	0	0	0	0	0	0	0	0	4916	60	847	9	4000	7250	19754	12690	38453	80	80	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7250	19754	12690	38861	0	3951	6345	38861	49160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17950																																																																																																																																		733942	5860	0	1163	388716	10704	5392	5310	0	0	0	0	0	0	86278	300349	9078	503	0	0	0	0	0	0	0	0	0	33268	1228	2037	91	24744	92912	335481	82761	262774	0	0	0	0	0	0	2840	1420	0	0	0	1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15254	7627	0	0	0	7627	92912	335481	82761	279443	0	67096	41381	279443	387553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17978																																																																																																																																		312820	1437																																																																																																														
18050																																																																																																																																		961354	6631	0	0	597088	30481	21837	8644	0	0	0	0	0	0	74123	298581	26687	16996	0	0	0	0	0	0	0	0	0	35280	1400	5193	620	28067	103124	312418	171943	421697	103	103	0	0	0	103	977	489	0	0	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39135	19568	0	0	2012	15627	103124	312418	174122	438141	0	62484	87061	438141	597088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18827																																																																																																																																		2246265	18111	0	0	1747137	32918	23431	9487	0	0	0	0	0	0	163050	85373	29477	17790	0	0	0	0	0	0	0	0	0	164255	3310	9965	0	124095	219655	104825	609200	1314193	795	795	0	0	0	795	4721	2361	0	0	0	2361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15893	7947	0	0	0	7947	219655	104825	609200	1393182	0	20965	304600	1393182	1747137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18836																																																																																																																																		212917	1663																																																																																																														
18854																																																																																																																																		1770655	19691	0	1979	1454088	198721	176832	21890	0	0	0	0	0	0	106990	57948	7062	5500	0	0	0	0	0	0	0	0	0	60581	518	772	465	58826	293553	94565	113154	1297087	3150	3150	1041	0	0	2108	1772	886	785	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	400	99523	49762	1496	77	45	48143	297066	94658	113442	1378435	0	18932	56721	1378435	1452109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																																																																																																																																		139434	1206																																																																																																														
19936																																																																																																																																		445265	4212	0	1091	275083	83476	83454	22	0	5801	5729	72	0	0	29431	63283	13720	6791	0	0	0	0	0	0	0	0	0	17250	191	753	139	16167	120903	64130	49945	225339	2084	2084	0	0	0	2084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19170	9585	0	0	0	9585	120903	64130	49945	237008	0	12826	24973	237008	273992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19972																																																																																																																																		112767	424	0	0	48748	26070	0	26070	0	26934	39	23289	3635	0	0	0	1694	0	0	0	0	0	0	0	0	0	0	6861	0	0	0	5406	39	49359	49892	12475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	49359	49892	12475	0	9872	24946	12475	48748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20053																																																																																																																																		181780	1778																																																																																																														
20633																																																																																																																																		360724	2787																																																																																																														
20857																																																																																																																																		602428	1977	0	0	406349	46683	29832	16851	0	95327	61672	37504	3157	968	156	105449	3730	1217	0	0	0	0	0	0	0	0	0	20662	321	2448	150	12282	92206	162978	27415	324933	2227	2227	0	0	0	2227	38	19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23438	11719	0	0	0	11719	93416	162978	27415	358822	0	32596	13708	358822	406349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21256																																																																																																																																		11052	93																																																																																																														
21359																																																																																																																																		74679	479																																																																																																														
21658																																																																																																																																		215430	2388																																																																																																														
22048																																																																																																																																		294365	3753																																																																																																														
22543																																																																																																																																		351592	2493																																																																																																														
22552																																																																																																																																		128379	864	0	0	97431	5777	3190	2587	0	1139	0	0	1139	0	8498	13102	0	77	0	0	0	0	0	0	0	0	0	4652	0	576	0	4076	11943	21664	10528	86818	691	691	0	0	0	691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11943	21664	10528	87834	0	4333	5264	87834	97431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22730																																																																																																																																		260191	1488	0	0	152992	11779	9876	1903	0	0	0	0	0	0	13959	95694	25431	0	162	0	162	0	0	0	0	0	0	12818	59	367	379	12011	24676	98126	53240	97772	0	0	0	0	0	0	515	258	183	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6846	3423	0	0	0	3423	25411	106066	53884	101270	0	21213	26942	101270	152992	0	0	0	0	0	0	0	0	28	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23456																																																																																																																																		329741	3033	0	99	234779	4817	3318	1499	0	615	0	0	615	0	0	93994	1092	0	781	0	781	0	0	0	0	0	0	10199	34	538	0	9070	4076	102993	66328	166805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12520	6260	0	0	0	6260	4076	102993	66328	176748	0	20599	33164	176748	234680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23504																																																																																																																																		13623362	71743	0	0	10581505	454366	401686	52680	0	594639	122566	478592	0	9000	417349	364736	23127	174220	0	0	0	0	117341	0	0	0	0	859383	26132	94598	26028	516733	968797	1004205	3311205	8180976	23869	23869	0	0	0	23869	14226	7113	0	0	0	7113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323612	161806	0	0	0	161806	968797	1143775	3313205	8591270	0	228755	1656603	8591270	10581505	130861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23643																																																																																																																																		253319	1740																																																																																																														
23755																																																																																																																																		329860	2098	0	0	207385	24592	17861	6731	0	38465	0	42778	1772	0	8106	50951	1402	0	3939	0	3939	0	0	0	0	0	0	14946	195	887	30	12173	27204	107717	55804	146208	0	0	0	0	0	0	0	0	0	0	0	0	30	6	0	0	0	6	121	121	0	0	0	121	0	0	0	0	0	0	179	90	0	0	0	90	27204	107717	57368	146425	0	21543	28684	146425	207385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24006																																																																																																																																		2005065	14666	0	0	1373074	44164	31190	12974	0	0	0	0	0	0	207450	111161	3441	14017	85531	0	85531	0	12494	0	0	0	409	215754	3280	3013	726	101478	242108	212679	376393	1071092	0	0	0	0	0	0	0	0	0	0	0	0	1375	275	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	94573	47287	0	0	0	47287	244388	212679	376393	1133829	0	42536	188197	1133829	1373074	12085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24378																																																																																																																																		77103	310																																																																																																														
24659																																																																																																																																		115082	555	0	0	50468	7941	6803	1138	0	34078	31234	2844	0	0	14625	1883	0	16	1235	0	1235	0	0	0	0	0	0	2896	0	0	0	1610	52662	7100	11398	42485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52662	7100	11398	42485	0	1420	5699	42485	50468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24949																																																																																																																																		501818	6262	0	2306	324982	66060	61590	4544	0	96153	48863	47290	0	1806	3374	49878	0	0	638	0	638	0	0	0	0	0	0	21548	1051	530	0	19106	114878	102880	36930	250662	2587	2587	0	0	0	2587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33223	16612	0	0	0	16612	114878	102880	36930	276288	0	20576	18465	276288	322676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25357																																																																																																																																		614029	5823	0	0	525014	12122	3871	8251	0	21380	2842	2149	16389	0	29	15090	7840	0	24810	0	24810	0	0	0	0	0	0	19709	654	286	61	18236	12052	56429	128413	416946	0	0	0	0	0	0	2902	1451	0	0	0	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34092	17046	0	0	0	17046	12052	56429	128413	439841	0	11286	64207	439841	525014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25647																																																																																																																																		361750	3606	0	177	274351	38689	36359	2330	0	0	0	0	0	0	1997	19776	0	6715	0	0	0	0	0	0	0	0	0	12707	0	1315	0	9757	38690	23421	93813	210238	0	0	0	0	0	0	0	0	0	0	0	0	1425	285	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	18303	9152	0	0	0	9152	38690	23421	93813	222760	0	4684	46907	222760	274174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765																																																																																																																																		3727414	46011	0	0	3428535	279500	91849	187348	0	10097	0	10120	0	0	9475	181623	0	5656	0	0	0	0	0	0	0	0	0	172200	9712	4158	12276	118884	192851	394648	585196	2552153	3422	3422	0	0	0	3422	29384	14692	0	0	14692	0	10645	2129	0	2129	0	0	0	0	0	0	0	0	59845	59845	0	0	0	59845	569012	284506	0	0	0	284506	192851	396777	599888	2960631	0	79355	299944	2960631	3428535	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27070																																																																																																																																		958078	6244	0	0	642256	21605	4109	17508	0	0	0	0	0	0	18925	156489	26155	12500	57	0	57	0	0	0	0	0	0	84010	6539	6780	171	53611	29650	180834	327208	429729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	32	0	0	0	32	29650	181251	327208	440542	0	36250	163604	440542	642256	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27614																																																																																																																																		558768	1660	0	0	238260	29198	22224	6974	0	0	0	0	0	0	63222	177907	26720	0	0	0	0	0	0	0	0	0	0	30920	379	519	0	27368	85825	226799	189446	91383	164	164	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85825	226799	189446	98162	0	45360	94723	98162	238260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27847																																																																																																																																		805864	7489	0	534	565128	16917	11408	5226	283	23	0	23	0	0	9332	106474	35841	0	350	0	350	0	0	0	0	0	0	42752	283	2145	257	34011	32322	208434	207660	328053	696	696	0	0	0	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14095	7048	0	0	402	2497	32322	208434	208323	333589	0	41687	104162	333589	564594	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
