"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	
1669																																																																																																					0	0	0							96	2265	213	0	0	0	131	0	44	0	0	0	0	0	0	0	0	0				0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	114	0	0	0	0	118	13				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	322	64	20	222	35	32	0	0	0	0	0	0	0	0	0	0	0	0				
1856																																																																																																					0	0	0							0	3368	163	0	36	0	207	163	0	0	0	0	0	0	0	0	0	0				0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0				0	1778	0	0	0	0	0	1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	14	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2161																																																																																																					0	0	0	0	0	0	0	0	0	995	5628	0	0	0	0	0	0	441	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	1153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																					0	0	0							356	6851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	6851	0	0	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2750																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3252																																																																																																					0	0	0							863	1717	23	129	295	21	433	0	84	767	0	37	0	0	0	0	0	0				0	0	0	295	21	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	12	0	37	12	0	33	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	84	0	97	138	2	46	0	0	0	0	0	0	0	0	0	0	0	0				
3458																																																																																																					0	0	0							400	278	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0				0	0	0	22	0	32	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	415				0	0	0	0	0	0	0	62	0	0	341	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
3720																																																																																																					0	0	0							72	198	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	6	0	0	0	0	0	0	0				0	17	0	0	0	1	39	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	12	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0				
3971																																																																																																					75	0	160							5866	4185	1320	0	0	0	2853	644	1413	0	0	0	0	0	0	0	0	0				41	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	300	149	48	0	0	0	0	0	24672	0				0	0	676	0	721	154	0	0	0	0	0	2038	0	0	438	0	0	438	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	1168	0	881	0	0	0	0	0	0	0	0	0	0	0	0				
4156																																																																																																					0	0	0							89	354	0				97	0	0	0	0	49	0	0	0	0	0	0				235	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	1	0	22	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	39	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
4231																																																																																																					0	0	0							220	212	0				40	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	97	0	0	0	0	0	29	0				0	0	0	0	0	0	52	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				2	0	1	21	0	6	0	0	0	0	0	0	0	0	0	0	0	0				
5069																																																																																																					0	0	0							10471	1263	0	0	0	0	1141	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10471	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5135																																																																																																					0	0	0							4605	2482	399	1540	208	307	139	61	0	351	0	2208	0	0	0	0	0	0				0	0	0	208	307	1540	0	0	0	8	25	3	0	0	0	0	850	0	689	0	0	0	0	0	340	0				0	25	0	0	0	0	898	0	0	0	0	0	165	0	0	165	0	4	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	4	0	0	0	0	0	0	41	0	0	123	6	4	0	0	0	0	0	0	0	0	0	0	0	0				
5210																																																																																																					0	0	0							3011	2372	1162	0	0	0	50	0	1004	0	0	310	0	0	0	0	0	0				414	654	185	24	0	0	0	0	0	0	0	0	0	0	0	0	343	0	1638	505	44	0	0	0	567	0				0	12	0	0	0	0	150	32	0	0	1169	0	0	0	0	0	0	567	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	8	3	0	0	0	567	0	0	0	0	0	0	0	0	0				
5461																																																																																																					0	0	0							0	344	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0				59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
5751																																																																																																					0	0	0							295	1725	73	0	0	0	370	70	29	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	208	0	0	0	0	0	172	0				0	0	0	0	0	0	1064	12	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	70	3	3	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0				
6039																																																																																																					0	0	0	0	0	0	0	0	0	657	3141	0	0	0	0	0	0	129	332	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	12	0	279	0	0	0	0	0	94	0	0	0	0	991	90	0	0	0	0	300	978	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	122	0	34	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																																																																																					0	0	0	0	0	0	0	0	0	8675	31904	10	0	0	0	1169	0	290	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1038	0	1746	0	0	0	0	0	11787	0	0	0	0	115	450	0	0	100	81	2562	132	0	0	904	21	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22884	0	5888	2709	10	353	0	0	0	0	0	0	0	0	0	0	0	0				
7009																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
7045																																																																																																					0	0	0							908	1505	0	0	0	0	33	0	0	201	0	487	0	0	0	0	0	0				39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	824	0	0	0	0	0	0	0				0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	20	0	75	44	0	41	0	0	0	0	0	0	0	0	0	0	0	0				
7072																																																																																																					0	0	0							1019	1511	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	989	0	1510	309	0	0	0	0	328	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
7456																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
7634																																																																																																					0	0	0							46	376	2	0	0	0	35	0	18	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	46	0				0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	19	0	0	202	2	28	0	0	0	0	0	0	0	0	0	0	0	0				
8462																																																																																																					0	0	0							0	247	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	186	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
8631																																																																																																					0	0	0							114	192	16				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	185	16	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
9357																																																																																																					0	0	0							979	1880	30	0	0	0	1880	30	388	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591	0				0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
9553																																																																																																					0	0	0							0	882	0	0	350	0	0	0	0	453	0	0	0	0	0	0	0	0				0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	18	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
9807																																																																																																					0	0	0	0	0	0	0	0	0	4988	4711	0	0	0	0	50	0	98	0	0	0	1224	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1764	0	1582	0	108	0	0	0	490	0	0	0	0	0	1400	0	0	362	0	0	0	0	0	259	2505	0	0	0	0	0	0	0	0	98	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
9955																																																																																																					0	0	0							0	403	0				0	0	0	387	0	0	0	0	0	0	0	0				0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
10250																																																																																																					0	0	0							357	293	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	357	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	179	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	42	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
10849																																																																																																					0	0	0							0	5	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
11145																																																																																																					0	0	0	0	0	0	0	0	0	842	2205	0	0	0	0	3	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	1336	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	0	438	40	0	0	382	0	203	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	6	178	0	35	0	0	0	0	0	0	0	0	0	0	0	0				
11640																																																																																																					0	0	0							0	325	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	78				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0				0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
11837																																																																																																					0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
12030																																																																																																					0	0	0							36	3046	0	0	0	0	466	0	6	302	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1234	0	0	0	0	0	0	0				0	66	0	0	0	0	376	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	285	0	15	317	0	8	0	0	0	0	0	0	0	0	0	0	0	0				
12142																																																																																																					0	0	0							128	628	100	0	0	0	105	0	44	0	0	0	0	0	0	0	0	0				47	0	0	48	6	0	0	0	0	0	0	0	0	0	0	0	83	0	287	90	0	0	0	0	127	0				0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	43	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
12311	0	0	0	67400	597	290088	26	0	2139	672115	636025	186051	1412	482	45	936	191	29067	0	0	0	0	0	0	0	0	0	0	0	2507	0	2510	207	0	9594	7150	2845	0	4992	2312	1054	552332	10032	0	0	0	44943	4569	13828	35871	8087	113557	120125	118548	108036	12290	4030	75990	104554	114517	0	0	0	0	19361	0	62261	0	0	0	2505	402	789	0	0	0	115411	8888	4318	32551	4306	2483	0	0	0	0	0	0	0	0	0							0	0	0																			171	0	3381	157	0	30364							77062	20016	83885														79526	3848	274722	144143	3229	311								2044	1199	286	45	103	10382	6893	78	0	0	41873	101975	14005	7685	15954																0	0	0	0	0	0	0	0	13846	0	0	5770	0	0	14937										0	0	0																									
12647																																																																																																					0	0	0							1144	578	0	0	0	0	7	0	28	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	192	0	305	0	0	0	0	0	0	0				0	260	0	0	0	21	0	0	0	0	18	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
12946																																																																																																					0	0	0							11618	6237	120	225	33	0	1575	0	1808	39	0	787	0	0	0	0	0	66				0	0	0	33	0	225	0	0	0	247	60	0	0	0	0	0	3235	83	3632	0	55	0	0	0	25630	0				0	0	0	0	0	0	358	0	0	0	971	4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	114	48	51	184	12	132	0	0	0	0	0	0	0	0	0	0	0	0				
13103																																																																																																					0	0	0	0	0	0	0	0	0	16179	1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	2119	4	912	0	56	0	0	0	2474	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	11980	0	0	0	0	0	0	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	0	231	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
13251																																																																																																					0	0	0							734	424	0				0	0	29	0	0	0	0	0	0	0	0	0				0	0	0	239	0	57	0	0	0	0	0	0	0	0	0	0	495	0	185	0	0	0	0	0	378	0				0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
13457																																																																																																					0	0	0							372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
14155																																																																																																					0	0	0							207	2732	6	0	0	0	35	0	28	237	0	167	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1035	0	0	0	0	0	41	0				1383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	17	6	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
14650																																																																																																					0	0	0							59	399	24				48	0	0	0	0	0	0	0	0	0	0	0				0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				125	0	0	187	24	0	0	0	0	0	0	0	0	0	0	0	0	0				
14753																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
14865																																																																																																					0	0	0							3261	2370	0	1033	0	0	516	0	84	1333	0	0	0	0	0	0	0	0				0	0	0	165	0	1033	0	0	0	0	0	0	0	0	0	0	154	0	40	0	32	0	0	0	313	0				0	0	0	0	0	490	0	284	0	0	1500	0	0	0	0	0	0	1500	0	0	337	0	0	303	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
14977																																																																																																					0	0	0							0	367	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	2	0	0	0	0	0	0				0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	60	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
16551																																																																																																					0	0	0							507	1993	5	0	0	0	311	0	0	4	0	0	0	0	0	0	0	0				579	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	242	0	217	0	0	0	0	0	159	0				0	290	0	0	0	61	436	110	0	0	28	159	0	0	109	0	0	267	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158							0	0	0	0	0	0	0	0	0	4	0	0	2	5	17	0	0	0	0	0	0	0	0	0	0	0	0				
17110																																																																																																					0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
