"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
893855																			0	1013	3188	12454	0	4095	0	0	0	4158	0	1220	2089	0	0	0	0	0				
894272																			0	340	3510	9738	116	116	0	0	0	1152	0	0	0	0	0	2347	2273	0				
894348																			0	2035	10276	37580	1176	3384	0	0	0	2942	0	418	72	0	0	18943	0	0				
894544																			0	992	600	17700	659	1808	668	0	0	4501	0	0	0	0	0	8706	0	1093	PREFUNDING			
894834																			0	36	0	1734	0	277	239	0	0	338	0	0	0	0	0	132	0	951	SALE OF OREO FSA GUARANTEE RECEIVABLE/RECEIVABLE FROM SBA			
895055																			0	1500	2617	21533	1601	2092	0	0	0	3508	0	0	0	0	0	11816	0	0				
895448																			0	1325	0	8324	125	140	15	0	0	2198	0	0	0	0	0	4661	0	0	cdars outgoing bridge payment	ATM SETTLEMENT		
895710																			0	21716	17359	128787	4588	17013	0	0	0	9025	0	0	0	0	0	53605	7404	2665				
896155																			0	1584	0	10732	144	149	0	0	0	1325	0	0	0	0	0	7674	0	0				
897170																			0	21787	12134	93522	0	41591	31272	0	0	18010	0	0	0	0	0	0	0	0	ROU			
897237																			0	108	210	1621	1060	1073	0	0	0	230	0	0	0	0	0	0	0	0	SECONDARY LOANS IN TRANSIT			
897451																			0	479	0	1615	4	4	0	0	0	1132	0	0	0	0	0	0	0	0	Payroll Tax Receivable			
897648																				765	0	6009		75				2087					0	3082	0	0				
897853																			0	100	0	1430	89	210	0	0	0	1120	0	0	0	0	0	0	0	0				
898458																			0	0	0	10644	0	10445	0	0	0	199	0	0	10445	0	0	0	0	0				
898579																			0	3982	2095	25302	362	807	135	0	0	3010	0	0	0	0	0	15408	0	0	deferred compensation			
898627																			0	1347	3155	18809	280	709	318	0	0	3281	0	0	0	0	0	9711	0	606	RIGHT TO USE - LEASE			
898850																			0	3661	2754	25438	636	1217	0	0	0	2883	0	0	0	0	0	13168	0	1755				
899008																			0	4911	109	22578	0	8646	7154	0	0	2635	0	0	0	0	0	6277	0	0	Pension			
899343																				926	0	12634	380	449	13			3175					0	8084	0	0	Secondary market mortgage fees receivable			
899428																			0	2719	10095	48660	1856	6289	3426	0	0	4655	0	0	0	0	0	22951	0	1951	Investment in Subsidiary			
899642																			0	413	0	3445	260	312	0	0	0	2720	0	0	0	0	0	0	0	0				
899651																			0	50	0	1143	0	200	0	0	0	893	0	0	0	0	0	0	0	0				
900034																			0	1285	0	15799	914	926	0	0	0	2081	0	0	0	0	0	10827	0	680				
900146																				4132	883	22813	1514	1515				7919					0	8364	0	0				
900306																			0	17241	21440	107151	0	7035	2907	2440	0	14544	0	0	0	0	0	45453	1438	0	Reserve for Fed/State Tax Payments	Prepaid Expense		
900379																			0	77	574	2958	0	255	0	0	0	145	0	0	0	0	0	1907	0	0				
900502																			0	3059	1764	54376	0	21983	8406	11241	0	1929	0	0	0	0	0	25641	0	0	Deferred Compensation PLan Trustees	Pension Plan Asset		
900678																			0	1183	0	28123	10414	22716	10000	0	0	818	0	0	0	0	0	3406	0	0	Due from Riverbank Financial Corporation	Loans Unprocessed		
901134																			0	1560	0	3571	1168	1238	0	0	0	773	0	0	0	0	0	0	0	0				
901358																			0	4874	31	13932	259	5444	0	4901	0	2827	26	0	0	0	0	756	0	0		SERP ANNUITIES		
901451																			0	28	0	535	0	45	0	0	0	462	0	0	0	0	0	0	0	0				
901741																			0	456	70	8075	353	3815	2895	0	0	711	0	196	362	0	0	3023	0	0	Subsidiary company goodwill			
901938																			0	1223	10674	42974	0	3919	2299	0	0	3818	0	0	0	0	0	7343	0	15997	Prepaid Pension Cost			
901974																			0	315	417	6397	156	352	0	0	0	1619	0	0	0	0	0	3373	0	321	0			
902645																			0	283	0	1737	31	31	0	0	0	528	0	0	0	0	0	895	0	0				
902672																			0	1150	3183	18217	913	1540	0	0	0	1981	0	0	0	0	0	10202	0	161				
903240																			0	839	0	5657	0	110	0	0	0	1355	0	0	0	0	0	3353	0	0				
903754																			0	690	873	3622	0	242	0	0	0	489	0	0	0	0	0	1328	0	0	0			
903950																			0	285	0	1168	0	129	0	0	0	754	0	0	0	0	0	0	0	0				
904171																			0	697	2289	16670	1387	1763	0	0	0	1618	0	0	0	0	0	8920	0	1383				
904359																			0	437	813	8730	406	890	0	0	0	1837	0	0	0	0	0	4753	0	0				
904845																				228	0	1943	100	100				517					0	1098	0	0				
905356																			0	450	491	5956	444	1254	0	0	0	988	0	522	0	0	0	2773	0	0				
905673																			0	1150	2038	13693	0	2857	1842	0	0	627	0	0	0	0	0	4669	0	2352	deferred income taxes			
906241																			0	3942	0	25431	3585	4915	0	0	0	2758	0	0	0	0	0	7234	6582	0		0		
906410																			0	2021	840	5890	141	146	0	0	0	679	0	0	0	0	0	2204	0	0				
906652																			0	830	1437	6790	73	73	0	0	0	1003	0	0	0	0	0	3447	0	0				
907444																			0	533	0	1270	125	125	0	0	0	612	0	0	0	0	0	0	0	0				
907547																			0	4243	4940	21015	558	1011	0	263	0	2075	0	0	0	0	0	8746	0	0		Debit Card Escrow		
908450																			0	304	0	4628	174	255	0	0	0	1440	0	12	0	0	0	2629	0	0				
908553																			0	7768	0	26695	431	597	0	0	0	6559	0	116	0	0	0	9713	0	2058				
908861																				8313	0	27320		10442	4107			4798					0	1896	0	1871	Software projects in progess			
909055																			0	5882	0	26724	656	823	0	0	0	3551	23	75	0	0	0	16468	0	0				
909756																			0	460	0	2130	0	294	0	0	0	610	0	0	0	0	0	766	0	0				
910079																			0	77	18	244	18	118	100	0	0	31	0	0	0	0	0	0	0	0	MONEY GRAM	INDUSTRIAL COMMISION		
910118																			0	4094	4965	28400	757	2603	0	0	0	2123	0	0	0	0	0	12564	0	2051				
910239																			0	2721	1243	8651	241	241	0	0	0	625	0	0	0	0	0	3821	0	0				
911160																			0	3391	0	21034	642	1088	300	40	0	2659	0	41	0	0	0	13896	0	0	Unposted Debits	Late Fees Receivable		
911339																			0	80	2211	6286	82	82	0	0	0	419	0	0	0	0	0	1463	0	2031				
911759																			0	123	0	2506	131	669	535	0	0	1714	0	0	0	0	0	0	0	0	Deferred Compensation			
911973																			0	81359	0	114780	0	20936	0	15071	0	12485	0	0	0	0	0	0	0	0	Unrealized Gain on Commitments	A/R FHLB Lender Risk Acct		
912756																			0	71	0	434	41	41	0	0	0	322	0	0	0	0	0	0	0	0				
913146																			0	6210	2444	35691	0	13461	8586	0	0	7655	0	0	3504	0	0	5921	0	0	Government guaranteed loan claims receivable			
913436																			0	0	0	301	0	134	0	0	0	167	0	0	0	0	0	0	0	0				
913753																				9784	0	33057	2301	5025				11473					0	6775	0	0				
913856																			58	19708	51987	136116	10441	13261				50370					0	790	0	0				
914545																			0	1238	2472	11233	406	418	0	0	0	711	0	0	0	0	0	6394	0	0				
914648																			0	7554	9590	98563	2335	4494	325	0	0	11286	0	187	1573	0	0	41381	11003	13255	INVESTMENT IN NEW MARKET TAX CREDITS			
914853																				4581	0	5468		26				861					0	0	0	0				
915056																			0	254	501	1380	62	62	0	0	0	563	0	0	0	0	0	0	0	0				
915065																			0	1070	3300	25798	1313	1843	0	0	0	2542	0	0	0	0	0	12754	0	4289				
915878																				254789	6367	692880		64285			24300	55591					0	290012	0	21836			Interest Receivable Swaps	
915935																			0	30	154	966	13	13	0	0	0	119	0	0	0	0	0	650	0	0				
916343																			0	0	0	4550	0	57	0	0	0	910	0	0	0	0	0	3583	0	0				
916745																				2895	6181	33542	529	1012	282			3734					0	9250	995	9475	Cash Value of Life Insurance	CSV-Annuity		
916857																			0	1275	0	8204	151	162	0	0	0	1603	0	0	0	0	0	5164	0	0				
917050																			0	740	0	6548	137	192	0	0	0	3208	0	0	0	0	0	1445	0	963				
917500																			0	107	2163	3424	182	363	127	0	0	791	0	0	0	0	0	0	0	0	NYBA New Century Fund			
917555																			0	2351	1118	18501	650	1486	0	0	0	1887	0	0	570	0	0	11659	0	0				
917630																				245	0	665	21	44				376					0	0	0	0				
917742																				263939	59502	1680895		530420	241965			169569					0	285001	356523	15941	Net Pension Asset			
917854																				742	1628	4115		152				1593					0	0	0	0				
918132																			0	481	244	5522	218	767	217	233	0	704	0	0	0	0	0	2200	0	1126	Misc Fees - Added to Loan	Right of Use Asset		
918150																			0	382	0	3856	32	32	0	0	0	806	0	0	0	0	0	2636	0	0				
918356																			0	127	231	626	0	0	0	0	0	268	0	0	0	0	0	0	0	0				
918477																			0	4322	0	44844	0	5066	3325	0	0	3348	0	0	0	0	0	26859	3237	2012	DIRECTORS RETIREMENT PLAN			
918655																			0	69	0	832	0	63	0	0	0	664	0	0	0	0	0	36	0	0				
918776																			0	311	0	1233	53	285	0	0	0	77	0	0	10	0	0	560	0	0	Def Income FHLB LRA Account			
918879																			0	3150	2425	12796	453	862	0	0	0	2289	0	0	0	0	0	4070	0	0	0	0	0	
918918		14038	31627	757118	3781	579758	54270	192960		43765	241828				0	87930	0	0		14038																	MONEY MARKET MUTUAL FUNDS	RECEIVABLE FOR SECURITIES SOLD		
918954																			0	2736	270	10135	394	523	0	0	0	622	0	0	0	0	0	4843	0	1141				
919344																			0	1212	0	8908	0	64	0	0	0	2183	0	0	0	0	0	0	0	5449				
919456																			0	10215	0	17583	225	661	0	0	0	1708	0	0	0	0	0	4999	0	0	CDARs outgoing RBP	FHLB prepaid interest		
919568																			45	676	94	2495	454	505	0	0	0	1220	0	0	0	0	0	0	0	0				
919773																			0	552	616	2991	185	1342	0	0	0	481	0	0	0	0	0	0	0	0				
920210																				464	2047	8672	295	971	476			709					0	2807	0	1674	Bank Owned Life Insurance Death Benefit Receivable			
920359																			0	230	240	1942	173	217	0	0	0	1255	0	0	0	0	0	0	0	0				
920733																			40	1095	0	3025	313	459	0	0	0	1359	0	0	85	0	0	112	0	0				
920854																			6	3145	0	24498	1309	2502	1179	8	0	6876	0	0	0	0	0	8649	0	3326	DEFERRED COMPENSATION	FREDDIE MAC SERVICE FEES	EMPLOYEE RETENTION CREDIT RECEIVABLE	
920975																			0	678	1051	9723	469	1864	0	0	0	1056	0	0	0	0	0	2864	0	2210				
921039																				991	3337	24860	569	1548	712			2604					0	16380	0	0	New Market Tax Credit			
921178																			0	8026	10046	62316	0	6542	4598	0	0	5248	0	0	0	0	0	26793	631	5030	Other Assets			
921655																			0	230	38	1426	0	0	0	0	0	247	0	0	0	0	0	911	0	0				
921879																			0	617	230	8079	0	187	0	0	0	2150	0	0	0	0	0	4895	0	0				
921936																			0	317	0	1313	90	90	0	0	0	463	0	0	0	0	0	443	0	0				
922157																			0	775	449	8077	245	542	194	0	0	2257	0	0	0	0	0	4054	0	0	Promontory ICS Clearing Acct			
922344																			0	1835	2147	21792	600	1937	380	0	0	6528	0	0	905	0	0	3993	0	5352	QZAB Bonds			
922559																			0	1123	0	10130	63	112	8	13	0	6797	0	28	0	0	0	2098	0	0	Staidum	CDARS Rate Bridge		
922924																			0	0	618	6554	330	629	0	0	0	626	0	0	0	0	0	3278	0	1403				
923257																			0	479	134	3469	309	338	0	0	0	705	0	0	0	0	0	1180	0	633				
923350																			0	675	143	2643	0	26	0	0	0	635	0	0	0	0	0	1164	0	0				
923707																			0	946	9027	73473	1379	11406	7436	0	0	4961	0	0	0	0	0	39550	3461	4122	Pension Asset			
923752																			0	11330	16354	75447	2811	9601	0	0	0	14197	0	0	0	0	0	23241	0	724				
923855																			0	241	0	945	51	59	0	0	0	645	0	0	0	0	0	0	0	0				
923949																			0	0	0	399	0	86	0	0	0	313	0	0	0	0	0	0	0	0				
924058																			0	1086	0	5667	0	533	252	0	0	2043	0	0	0	0	0	2005	0	0	Unposted debits			
924236																			0	2923	10053	40940	1283	4599	0	0	0	3368	0	0	0	0	0	19997	0	0				
924254																			0	1133	146	1956	0	76	0	0	0	601	0	0	0	0	0	0	0	0				
924357																			0	629	0	4186	54	126	0	0	0	1166	0	0	72	0	0	2265	0	0				
924553																			0	349	948	2216	0	0	0	0	0	919	0	0	0	0	0	0	0	0				
924937																			0	976	203	14229	273	768	399	0	0	3133	0	0	0	0	0	9149	0	0	TERMINATED PENSION ASSET			
925037																			0	5277	0	26796	2280	3588	0	0	0	7218	0	179	219	0	0	10049	0	664				
925055																			0	1780	1171	7678	796	1071	13	173	89	3656	0	0	0	0	0	0	0	0	CDARS Outgoing Bridge	Income Taxes Payable	Prepaid Brokered Dep Fees & FiServ EFT settlement deposit	
925354																			10	2811	0	11419	244	338	0	0	0	2728	0	0	0	0	0	4120	528	894				
925411																			0	226	1724	67717	0	37263	15668	0	0	28504	0	0	0	0	0	0	0	0	Fees & Commisions Receivable			
925653																			0	2688	1001	6530	0	205	0	0	0	2636	0	0	0	0	0	0	0	0				
926632																				469	0	7405	244	1052	399			1296			408		0	1966	0	2622	Operating ROU Asset			
926650																			0	110	97	1346	0	0	0	0	0	1139	0	0	0	0	0	0	0	0				
926959																			0	1061	0	5509	254	354	0	0	0	1542	0	0	0	0	0	2552	0	0				
927077																				447	243	1531	269	455	65			386			121		0	0	0	0	loan origination fee			
927134																			0	303	0	13658	471	796	0	0	0	3338	0	0	0	0	0	7272	223	1726				
927479																			0	8736	4175	50369	2099	2537	0	0	0	3933	0	0	438	0	0	28568	0	2420				
928056																			0	6091	7004	22793	606	1601	853	0	0	8097	0	0	0	0	0	0	0	0	Midwest Housing			
928421																			0	3135	15366	77657	0	27294	0	0	0	10398	0	0	0	0	0	15377	0	6087				
928618																			0	7335	4822	90307	1860	33080	25053	0	0	5510	4582	0	0	0	0	39560	0	0	Accrued Pension & Profit Sharing			
929352																			384	21380	0	255048	14590	177823	3044	53549		55845	5277	8598	79791		0	0	0	0	Trust Fees Receivable	Right of Use Assets of Lease		
929932																			0	466	1368	16732	1323	2025	0	0	0	2287	0	0	0	0	0	10586	0	0	NA			
929978																				13802	13383	120435	4724	32267	6934	11039		13662	3914		4929		0	30716	0	16605	CRA Invesmtents	Right-of-use lease asset, net of amortization		
930358																				3171	8485	39038	2886	5042				4288					0	18052	0	0				
930442																			0	5517	6571	40844	694	901	0	0	0	7456	0	0	0	0	0	18840	0	1559				
930853																			25	2275	0	4396	128	213	60			1735					0	173	0	0	Prepaid Insurance			
930965																			0	12383	40537	155215	0	73477	36909	0	0	15647	0	0	0	0	0	2306	10865	0	PREPAID CLOUD COMPUTING HOSTING ARRANGEMENT			
931038																			0	10134	9740	59287	396	902	0	0	0	11800	0	0	0	0	0	26711	0	0				
931047																				472	0	7518	242	251	9			1628					0	5167	0	0	RBP CDARS			
931159																			0	8	0	1197	0	0	0	0	0	1189	0	0	0	0	0	0	0	0				
931207																			0	225	213	5626	0	5125	0	0	0	63	0	0	4662	0	0	0	0	0				
931270																			0	148	37	600	50	72	0	0	0	343	0	22	0	0	0	0	0	0				
931355																			0	60	0	1016	0	55	0	0	0	532	0	0	0	0	0	369	0	0				
931458																			0	170	0	314	63	74	4	7	0	70	0	0	0	0	0	0	0	0	unposted dda	fiserv settlement		
931944																			0	1210	115	3021	0	143	0	0	0	1124	0	0	0	0	0	429	0	0				
932633																			0	236	567	2671	148	229	64	10	7	1404	0	0	0	0	0	235	0	0	FED-STATE INCOME TAX PAYABLE	OTHER ASSETS	CARDHOLDER IN PROCESS	
932642																			0	221	593	1564	112	253	0	0	0	497	0	0	0	0	0	0	0	0				
932745																			0	1861	0	9246	411	428	0	0	0	1486	0	0	0	0	0	5471	0	0				
932978																				22020	3571	78940	2848	25588				27761	18464				0	0	0	0				
933023																			0	17900	36739	196386	0	22068	0	0	0	19217	0	0	13350	0	0	85806	0	14656				
933041																				5842	13822	57617	159	200				11093					0	20132	0	6528				
933256																				21189	33838	155929		51966	12524	16512		15700					0	30283	0	2953	Accrued Fiduciary Revenue	Low Income Housing Investment		
933340																			0	1800	0	6624	118	164	0	0	0	2148	0	0	0	0	0	2512	0	0				
933377																				1754	6203	49556		13053				5791			5559		0	17335	0	5420				
933621																				5964	41371	190613	11303	32098		15759		15895					0	91342	3943	0		Other Investment - Hudson Housing		
933966																			0	18012	159001	624371	0	89658	53164	0	0	48994	0	0	0	0	0	297017	3076	8613	EQUITY INVESTMENTS			
933975																			0	16157	11094	88539	2698	5752	0	0	0	12381	0	0	0	0	0	39920	0	3235				
934271																				1168	0	130975		104517	37299	43251		10410					0	7704	7176	0	Right of use asset	Accounts Receivable from Subservicing Clients		
934329	0	85000	3000	433000	0	258000	0	0	0	87000	0	0	125000	0	0	0	0	0																						
934673																			0	2782	2335	16706	0	1091	0	0	0	1260	0	0	840	0	0	9238	0	0				
935250																			0	1234	4165	20835	1106	4116	0	0	0	3113	0	0	0	0	0	8207	0	0		Objects of Art		
935308																				7607	11062	26416		5906	1719			1841			1508		0	0	0	0	FISERV Advance Clearing Deposit			
935559																			0	670	0	2800	220	540	195	0	0	1590	0	0	0	0	0	0	0	0	Loan Acct. Clearings			
935577																			0	2032	675	8699	0	286	0	0	0	2058	0	0	0	0	0	3648	0	0				
935719																			0	341	3051	11126	423	2181	0	0	0	1315	0	0	0	0	0	3017	0	1221				
936136																				33355	29990	224811		24960	7320			27188					0	99924	4777	4617	Cash Collateral			
936426																				24046	45521	280452		87742	63018			39135					0	30551	48667	4790	Interest Rate Swap			
936462																				71504	113442	373907		57872				48138					0	69856	4707	8388				
936583																			0	3836	20630	77500	1850	5429	1945	0	0	4811	0	0	0	0	0	28566	0	14228	NQDC - Rabbi Trust			
936640																			0	832	201	3785	112	115	2	0	0	2637	0	0	0	0	0	0	0	0	RESERVE - CCA & INVESTMENT DDA'S			
936837																			0	282	0	1723	0	350	0	0	0	1091	0	0	0	0	0	0	0	0				
936855		398362	222148	1702890		378485				179935					0	523960	0	0		398362																				
937339																				201	1380	7254	91	301	209			2809					0	2563	0	0	SBS Clearing- Clearing account used for Acquisition			
937553																			0	419	0	3921	41	76	0	0	0	1746	0	35	0	0	0	1680	0	0				
937740																			0	2411	12167	36403	624	1629	780	0	0	2650	0	11	1	0	0	17546	0	0	Lease Receivable			
937759																			0	850	438	4075	121	191	0	0	0	2596	0	0	0	0	0	0	0	0				
937834																			0	116	0	6284	217	219	0	0	0	112	0	0	0	0	0	2554	0	3283				
937843																			0	396	0	1502	0	272	0	0	0	834	0	0	0	0	0	0	0	0				
938354																			0	155	0	488	0	0	0	0	0	333	0	0	0	0	0	0	0	0				
938550																			0	116	161	1402	97	487	0	161	0	638	0	217	11	0	0	0	0	0		DDA Unposted		
938859																			0	1770	0	28807	313	569	0	0	0	4456	0	10	76	0	0	21651	361	0				
939070																			0	1552	364	8916	285	301	0	0	0	842	0	0	0	0	0	5857	0	0				
939249																			0	9415	7079	73219	0	10299	5809	2981	0	11823	0	0	0	0	0	34603	0	0	Tax Credit Investments	Tax Receivable		
940021																				108	270	3295		229				332					0	2356	0	0				
940311		68000	737000	1594000		562000				227000			377000		0	0	0	0		68000																				
940674																			0	1403	1463	9916	424	809	0	0	0	921	0	0	0	0	0	5320	0	0				
940731																			0	3131	983	16978	112	257	133	0	0	5044	0	0	0	0	0	7563	0	0	Advance for card clearings			
940852																				36	0	2381	93	156	63			841					0	1094	0	254	Payroll Tax Receivable			
941541																			0	719	0	3500	25	88	0	0	0	617	0	21	0	0	0	2076	0	0				
941804																			0	546	653	4573	1297	1565	0	0	0	647	0	0	0	0	0	1162	0	0				
942454																			0	186	0	6232	122	158	0	0	0	1036	0	0	0	0	0	4307	0	545				
942539																			0	226	1076	7930	0	463	167	0	0	1904	0	0	0	0	0	1697	0	2564	dda nonpost			
942847																			0	666	591	2512	0	75	0	0	0	1180	0	0	0	0	0	0	0	0				
943143																			0	49	165	2087	45	49	0	0	0	720	0	0	0	0	0	554	0	550				
943152																			0	33	300	2739	40	912	840	0	0	210	0	32	0	0	0	1284	0	0	AFS Bond Tax Adjustment			
943273																			0	1096	171	2848	0	24	0	0	0	245	0	0	0	0	0	1312	0	0				
943675																			0	791	3484	13711	880	1551	0	0	0	1648	0	0	640	0	0	6237	0	0				
943853																			0	0	0	1251	0	104	0	0	0	1147	0	0	0	0	0	0	0	0				
943974																			0	559	3373	9334	518	1726	479	0	0	1034	343	0	5	0	0	2642	0	0	ACCRUED PENSION EXPENSE	Negative Taxes		
944047																			0	2499	0	8231	0	1714	1012	0	0	3195	0	0	0	0	0	823	0	0	Accrued Interest Securities Purchased			
944337																			0	256	3512	12221	1590	2109	0	0	0	1535	0	0	0	0	0	4809	0	0				
944355																				1004	8178	16344	243	483	189			2569					0	4110	0	0	Due to/from Particiaption			
944627																			0	859	4447	18122	1438	2666	0	0	0	2118	0	0	0	0	0	8032	0	0				
944739																			0	0	12517	16180	12	57	0	0	0	1479	0	0	0	0	0	2127	0	0				
944748																			0	2	114	870	0	50	0	0	0	704	0	0	0	0	0	0	0	0				
944935																			0	0	0	1136	0	32	0	0	0	728	0	0	0	0	0	376	0	0				
945026																				1244	5664	28322	499	681				2199					0	17531	0	1003				
945053																				7597	0	38388	9504	11811				18980					0	0	0	0				
945071																			0	1039	3284	15716	273	707	0	120	313	866	0	0	0	0	0	7524	0	2296	Accrued Federal & State Income Tax Payable	Community Fund Investment	Fiserv Settlement Deposit - Card Services	
945950																			0	553	0	1010	0	60	0	0	0	397	0	0	0	0	0	0	0	0				
946274																			0	2867	294	9621	297	1208	851	0	0	783	0	0	55	0	0	4469	0	0	LRA Receivable			
946555																			0	445	3799	13293	166	188	0	0	0	1620	0	0	0	0	0	7241	0	0				
947525																			0	948	3608	12374	953	1180	0	0	0	1481	0	0	0	0	0	2632	0	2525				
947749																			0	585	3097	17209	418	1061	0	0	0	3485	0	0	0	0	0	7624	0	1357				
947776																			0	745	3417	12449	560	839	0	0	0	873	0	0	0	0	0	4974	0	1601				
948036																				473	0	5980	28	30				1964					0	3513	0	0				
948250																			0	188	0	1391	227	236	0	0	0	967	0	4	0	0	0	0	0	0				
948278																			0	156	0	5858	124	276	0	0	0	365	0	0	0	0	0	5061	0	0				
948531																			139	147	907	6233	228	367	0	0	0	1197	0	0	0	0	0	3615	0	0				
949154																				20746	21356	127529	3728	12261				13205					0	59961	0	0				
949453																			0	24	0	795	0	24	0	0	0	266	0	0	0	0	0	354	0	127				
950141																				542	1118	14974	1439	8743				4571			7157		0	0	0	0				
950178																			0	8612	3622	67691	17091	21049	0	0	0	4942	0	0	0	0	0	23783	0	5683				
950356																			0	95	1719	6409	318	835	0	0	0	601	0	0	0	0	0	3159	0	0				
950758																				517	0	3418	538	541				1124					0	1236	0	0				
951102																			0	1028	2455	24064	408	3465	0	0	0	2631	0	0	0	0	0	14485	0	0				
952172																				10127	4245	35054		2444	1295			3766					0	14472	0	0	Right of Use Asset			
952257																			0	196	0	2685	77	80	0	0	0	765	0	0	0	0	0	1644	0	0				
952677																			0	18634	5856	91135	1959	17264	1040	0	0	10143	7579	236	454	0	0	35931	0	3307	Investment In limited partnerships			
952846																			0	1066	0	2064	0	532	0	0	0	466	0	0	0	0	0	0	0	0				
953535																			0	7332	0	18789	191	3353	0	0	0	4647	0	0	0	0	0	3457	0	0				
953843																			0	926	0	3180	393	647	0	0	0	1607	0	0	0	0	0	0	0	0				
953852																			0	289	0	6576	310	317	0	0	0	1592	0	0	0	0	0	1890	2488	0				
954158																			0	0	0	2705	71	71	0	0	0	1110	0	0	0	0	0	728	0	796				
954251																			63	756	1110	7093	100	177				1201					0	3849	0	0				
954279																			0	3249	5705	14039	826	1913	0	0	0	3172	0	0	0	0	0	0	0	0				
954653																			0	287	449	1077	0	83	0	0	0	258	0	0	0	0	0	0	0	0				
954671																			0	752	0	8134	301	329	0	0	0	1123	0	0	0	0	0	5930	0	0				
955753																			0	442	0	6300	311	357	0	0	0	336	0	0	0	0	0	4546	0	619				
955940																			0	658	1001	5357	242	2256	0	0	0	1442	0	151	1516	0	0	0	0	0				
955959																			0	1045	5072	19486	424	781	0	0	0	2230	0	0	0	0	0	7828	0	2530	All other loan fees - moved to RC G			
955977																			0	3253	4620	24571	2861	3254	0	0	0	1597	0	0	0	0	0	9079	0	2768				
956134																			0	510	0	3835	123	158	0	0	0	700	0	0	0	0	0	2467	0	0				
956152																			0	228	1318	3795	166	476	101	0	0	1773	0	134	0	0	0	0	0	0	Other Assets			
956255																			0	3925	0	14606	261	275	0	0	0	1376	0	0	2	0	0	5579	0	3451				
956358																			0	610	0	3844	182	233	0	0	0	848	0	0	0	0	0	2153	0	0				
956376																			0	786	1395	7023	108	405	297	0	0	669	0	0	0	0	0	3768	0	0	Employee Retention Tax Credit receivable			
956527																			0	0	870	6056	0	855	0	0	0	663	0	0	0	0	0	3668	0	0				
956554																			0	0	0	340	0	31	0	0	0	309	0	0	0	0	0	0	0	0				
956750																			0	453	4174	27530	620	5145	3168	543	394	2913	0	149	8	0	0	14845	0	0	CAPITALIZED FINISH OUT	CAPITALIZED LEASING AGENT FEE	FISERV NETWORK SETTLEMENT	
956938																			0	2752	0	35553	1155	3218	0	0	0	5298	0	0	468	0	0	18627	968	4690				
956956																			0	2037	0	14513	1289	3337	0	0	0	1581	139	0	0	0	0	5712	0	1846				
957757																			0	863	0	4486	470	1257	0	496	0	2366	0	0	0	0	0	0	0	0		Fiserv Settlement Deposit		
958204																				21937	11333	121645		36281	32877			11774					23	20328	19331	638	OVERFUNDED PENSION ASSET			
958231																			0	0	0	488	0	0	0	0	0	488	0	0	0	0	0	0	0	0				
958558																			0	3006	3062	13702	146	438	227	0	0	1657	0	0	0	0	0	4958	0	581	Woodward County Judgement Receivable			
958727																				10932	17477	101102	7679	34139				8145			21401		0	26826	0	3583				
958763																			0	0	1519	2885	0	706	0	0	0	660	0	0	0	0	0	0	0	0				
959304																				31126	49502	473871	8994	120708	33605			59018	69013		5104		0	173329	0	40188	Miscellaneous Investments			
959443																			0	981	0	8093	279	357	0	0	0	2575	0	0	0	0	0	4180	0	0				
959630																			0	0	0	1740	0	18	0	0	0	169	0	0	0	0	0	1553	0	0				
959715																				4635	5752	54864	787	6225	2222			2620	332		728		0	32664	0	2968	ROU Asset			
960047																			0	157	0	1432	0	72	0	0	0	261	0	0	0	0	0	942	0	0				
960551																			0	1446	0	5377	117	129	0	0	0	1801	0	0	0	0	0	2001	0	0	Employee Retention Tax Credit			
960560																			0	1525	567	21947	0	1200	698	0	0	2870	0	0	0	0	0	15785	0	0	Data Processing Implementation Cost			
960935																				3020	11707	48068	1882	2223				10052					0	21066	0	0				
961259																			0	4005	0	29488	907	1204	0	0	0	2306	0	0	0	0	0	1228	20745	0				
961343																				951	2756	11840	677	802				1482					0	5174	0	675				
961400																			0	605	0	7134	1118	1259	0	0	0	1936	0	0	0	0	0	1586	1748	0				
961446																			0	171	180	2095	230	241	0	0	0	1503	0	0	0	0	0	0	0	0				
961576																			0	15000	413	23214	1144	2475	0	0	0	5326	0	0	720	0	0	0	0	0				
961624																				116036	60328	445513		150848	81800			41592					0	69691	0	7018	ROU Asset Property Operating Leases			
961811																				937	0	3215		1235	500	354		1043					0	0	0	0	License for Nursing Home Beds	Other Miscellaneous Assets		
962313																			0	462	0	2636	171	1454	1283	0	0	720	0	0	0	0	0	0	0	0	Core Contract Contingency Negotiation Fee			
962890																			0	15725	8106	58772	1344	3132	0	0	0	5468	0	0	0	0	0	24426	1568	347				
962966																			0	83551	19120	612187	0	365638	212799	0	0	141758	0	0	0	0	0	0	0	2120	Collateral for derivatives			
